Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5748666666666666,0.4439733333333333,0.2055066666666666,0.3193733333333333,0.26128,0.2520933333333333,0.2672133333333333,0.2893866666666667,0.2883466666666666,0.3054266666666667,0.2893466666666666,0.3052133333333333,0.2908,0.2826933333333333,0.2566533333333333,0.4139066666666666
Max Violations Committee,0.5748666666666666,0.0,0.44484,0.5157333333333334,0.4826133333333333,0.5201333333333333,0.53028,0.5212533333333333,0.5246133333333334,0.51204,0.4876266666666666,0.5246666666666666,0.4876133333333333,0.5995733333333333,0.5048666666666667,0.52592,0.4617333333333333
Random Choice,0.4439733333333333,0.44484,0.0,0.4426933333333333,0.4440266666666667,0.4427866666666666,0.4429866666666666,0.4426133333333333,0.4434933333333333,0.44424,0.44308,0.44348,0.4428933333333333,0.4442133333333333,0.4431866666666667,0.4429733333333333,0.4441733333333333
Borda ranking,0.2055066666666666,0.5157333333333334,0.4426933333333333,0.0,0.2537866666666666,0.20668,0.1850533333333333,0.1989733333333333,0.2367466666666666,0.2228133333333333,0.22884,0.2366533333333333,0.2286533333333333,0.45076,0.2074,0.18664,0.4025333333333333
Plurality ranking,0.3193733333333333,0.4826133333333333,0.4440266666666667,0.2537866666666666,0.0,0.18628,0.2713733333333333,0.2779466666666667,0.3012933333333333,0.2908266666666667,0.2913733333333333,0.3011866666666666,0.2914133333333333,0.4722666666666666,0.2800133333333333,0.27208,0.4143733333333333
STV,0.26128,0.5201333333333333,0.4427866666666666,0.20668,0.18628,0.0,0.2171733333333333,0.216,0.2376,0.2298666666666666,0.23868,0.23748,0.2385866666666666,0.43312,0.2228133333333333,0.21704,0.4074533333333333
Approval Voting (AV),0.2520933333333333,0.53028,0.4429866666666666,0.1850533333333333,0.2713733333333333,0.2171733333333333,0.0,0.09,0.16932,0.1419066666666666,0.1675466666666666,0.1692133333333333,0.1673466666666666,0.4211333333333333,0.12268,0.01968,0.3950266666666667
Proportional Approval Voting (PAV),0.2672133333333333,0.5212533333333333,0.4426133333333333,0.1989733333333333,0.2779466666666667,0.216,0.09,0.0,0.0938533333333333,0.05712,0.1033066666666666,0.09376,0.10332,0.4316533333333333,0.0541866666666666,0.0823066666666666,0.3946133333333333
Approval Chamberlin-Courant (CC),0.2893866666666667,0.5246133333333334,0.4434933333333333,0.2367466666666666,0.3012933333333333,0.2376,0.16932,0.0938533333333333,0.0,0.0418533333333333,0.1092933333333333,0.0001866666666666,0.1094533333333333,0.4188266666666667,0.0970533333333333,0.1623066666666666,0.4002666666666666
Lexicographic Chamberlin-Courant (lex-CC),0.2883466666666666,0.51204,0.44424,0.2228133333333333,0.2908266666666667,0.2298666666666666,0.1419066666666666,0.05712,0.0418533333333333,0.0,0.0744933333333333,0.0419066666666666,0.0749733333333333,0.4395866666666667,0.06008,0.1337466666666666,0.3984666666666667
