Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.8571428571428571,0.0,0.49048,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5694171428571428,0.8571428571428571,0.4745257142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
Random Choice,0.4891542857142857,0.49048,0.0,0.4891542857142857,0.4891542857142857,0.4891542857142857,0.4891542857142857,0.4891542857142857,0.4897142857142857,0.4891542857142857,0.49032,0.4891542857142857,0.4891542857142857,0.4891542857142857,0.4891542857142857,0.4891542857142857,0.4891542857142857
Borda ranking,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
STV,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4592342857142857,0.5694171428571428,0.4897142857142857,0.4592342857142857,0.4592342857142857,0.4592342857142857,0.4592342857142857,0.4592342857142857,0.0,0.4592342857142857,0.8404228571428571,0.4592342857142857,0.4592342857142857,0.4592342857142857,0.4592342857142857,0.4592342857142857,0.4592342857142857
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.4564114285714286,0.4745257142857143,0.49032,0.4564114285714286,0.4564114285714286,0.4564114285714286,0.4564114285714286,0.4564114285714286,0.8404228571428571,0.4564114285714286,0.0,0.4564114285714286,0.4564114285714286,0.4564114285714286,0.4564114285714286,0.4564114285714286,0.4564114285714286
Monroe's Approval Rule (Monroe),0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.8571428571428571,0.4891542857142857,0.0,0.0,0.0,0.0,0.0,0.4592342857142857,0.0,0.4564114285714286,0.0,0.0,0.0,0.0,0.0,0.0
NN-all,0.0,0.8571428571428569,0.4891542857142858,0.0,0.0,0.0,0.0,0.0,0.4592342857142859,0.0,0.4564114285714284,0.0,0.0,0.0,0.0,0.0,0.0
NN-root,0.0,0.4989136447361667,0.4904395034130372,0.0,0.0,0.0,0.0,0.0,0.4573527147476289,0.0,0.4558129986256609,0.0,0.0,0.0,0.0,0.0,0.0
