Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.64332,0.44508,0.10464,0.30404,0.2392266666666666,0.13084,0.1609466666666666,0.4161733333333333,0.2695466666666666,0.4337733333333333,0.4077866666666667,0.2301866666666666,0.3442666666666666,0.2189066666666666,0.1355733333333333,0.31472
Max Violations Committee,0.64332,0.0,0.44196,0.6378133333333333,0.5548933333333333,0.59908,0.6252266666666667,0.62336,0.4909866666666667,0.5999066666666667,0.4578533333333333,0.49432,0.6026266666666666,0.5402266666666666,0.6128266666666666,0.6246933333333333,0.5533066666666666
Random Choice,0.44508,0.44196,0.0,0.4462266666666666,0.4459866666666666,0.44688,0.4441066666666666,0.44432,0.4450933333333333,0.44704,0.44452,0.44496,0.4455333333333333,0.4460933333333333,0.4457466666666667,0.44424,0.4450133333333333
Borda ranking,0.10464,0.6378133333333333,0.4462266666666666,0.0,0.2922666666666667,0.22508,0.11172,0.1199866666666666,0.44888,0.2355466666666666,0.39852,0.44068,0.1972933333333333,0.3538933333333333,0.1742,0.1121733333333333,0.3055733333333333
Plurality ranking,0.30404,0.5548933333333333,0.4459866666666666,0.2922666666666667,0.0,0.14476,0.33896,0.3404266666666666,0.4631066666666666,0.3737466666666666,0.41736,0.45804,0.3640933333333333,0.42724,0.35604,0.3392133333333333,0.4017733333333333
STV,0.2392266666666666,0.59908,0.44688,0.22508,0.14476,0.0,0.27976,0.2828666666666666,0.4436933333333333,0.3329733333333333,0.4204266666666666,0.4369733333333333,0.317,0.3923333333333333,0.30568,0.27996,0.36744
Approval Voting (AV),0.13084,0.6252266666666667,0.4441066666666666,0.11172,0.33896,0.27976,0.0,0.07584,0.4372133333333333,0.2293333333333333,0.4108266666666667,0.42888,0.18468,0.3506533333333333,0.1626266666666666,0.0129866666666666,0.29768
Proportional Approval Voting (PAV),0.1609466666666666,0.62336,0.44432,0.1199866666666666,0.3404266666666666,0.2828666666666666,0.07584,0.0,0.4423733333333333,0.1658133333333333,0.4046,0.43408,0.16384,0.32968,0.1055066666666666,0.0660533333333333,0.3009866666666667
Approval Chamberlin-Courant (CC),0.4161733333333333,0.4909866666666667,0.4450933333333333,0.44888,0.4631066666666666,0.4436933333333333,0.4372133333333333,0.4423733333333333,0.0,0.4407466666666667,0.6666666666666666,0.0092133333333333,0.4715466666666666,0.1777066666666666,0.45084,0.4387733333333333,0.4449333333333333
Lexicographic Chamberlin-Courant (lex-CC),0.2695466666666666,0.5999066666666667,0.44704,0.2355466666666666,0.3737466666666666,0.3329733333333333,0.2293333333333333,0.1658133333333333,0.4407466666666667,0.0,0.4074266666666666,0.43648,0.20068,0.26608,0.1229866666666666,0.2226666666666666,0.3299333333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.4337733333333333,0.4578533333333333,0.44452,0.39852,0.41736,0.4204266666666666,0.4108266666666667,0.4046,0.6666666666666666,0.4074266666666666,0.0,0.6624666666666666,0.37432,0.5648533333333333,0.3969866666666666,0.4094266666666666,0.4074533333333333
Monroe's Approval Rule (Monroe),0.4077866666666667,0.49432,0.44496,0.44068,0.45804,0.4369733333333333,0.42888,0.43408,0.0092133333333333,0.43648,0.6624666666666666,0.0,0.4653333333333333,0.1779066666666666,0.44356,0.4304666666666666,0.43984
Greedy Monroe,0.2301866666666666,0.6026266666666666,0.4455333333333333,0.1972933333333333,0.3640933333333333,0.317,0.18468,0.16384,0.4715466666666666,0.20068,0.37432,0.4653333333333333,0.0,0.3553333333333333,0.1678666666666666,0.1813333333333333,0.31788
Minimax Approval Voting (MAV),0.3442666666666666,0.5402266666666666,0.4460933333333333,0.3538933333333333,0.42724,0.3923333333333333,0.3506533333333333,0.32968,0.1777066666666666,0.26608,0.5648533333333333,0.1779066666666666,0.3553333333333333,0.0,0.3199066666666667,0.3500266666666666,0.3895466666666666
Method of Equal Shares (aka Rule X) with Phragmén phase,0.2189066666666666,0.6128266666666666,0.4457466666666667,0.1742,0.35604,0.30568,0.1626266666666666,0.1055066666666666,0.45084,0.1229866666666666,0.3969866666666666,0.44356,0.1678666666666666,0.3199066666666667,0.0,0.15576,0.3136266666666666
E Pluribus Hugo (EPH),0.1355733333333333,0.6246933333333333,0.44424,0.1121733333333333,0.3392133333333333,0.27996,0.0129866666666666,0.0660533333333333,0.4387733333333333,0.2226666666666666,0.4094266666666666,0.4304666666666666,0.1813333333333333,0.3500266666666666,0.15576,0.0,0.2978133333333333
Random Serial Dictator,0.31472,0.5533066666666666,0.4450133333333333,0.3055733333333333,0.4017733333333333,0.36744,0.29768,0.3009866666666667,0.4449333333333333,0.3299333333333333,0.4074533333333333,0.43984,0.31788,0.3895466666666666,0.3136266666666666,0.2978133333333333,0.0
NN-all,0.06047,0.6323886666666666,0.4463006666666667,0.0851426666666666,0.3189446666666667,0.255434,0.0960106666666666,0.1320333333333333,0.4285953333333333,0.2567093333333333,0.421414,0.420262,0.2095686666666666,0.350382,0.1979146666666666,0.1016566666666666,0.3050806666666667
