Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5714285714285714,0.4075542857142857,0.0360114285714285,0.1008571428571428,0.1026628571428571,0.0225485714285714,0.0913371428571428,0.2857142857142857,0.2856914285714286,0.2742514285714286,0.2679314285714286,0.13864,0.3947885714285714,0.0583771428571428,0.0300114285714285,0.24448
Max Violations Committee,0.5714285714285714,0.0,0.4089714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714171428571428,0.5714057142857143,0.5714057142857143,0.5713942857142857,0.5714171428571428,0.5714171428571428,0.4146514285714285,0.5714171428571428,0.5714285714285714,0.5534971428571429
Random Choice,0.4075542857142857,0.4089714285714286,0.0,0.4071428571428571,0.4068,0.4080342857142857,0.4074171428571428,0.4071314285714286,0.4087885714285714,0.4087771428571428,0.4070628571428571,0.4087542857142857,0.4067314285714286,0.4088228571428571,0.4065485714285714,0.4069028571428571,0.40632
Borda ranking,0.0360114285714285,0.5714285714285714,0.4071428571428571,0.0,0.08632,0.09464,0.0406057142857142,0.0925828571428571,0.2857142857142857,0.2856914285714286,0.2724114285714286,0.2679085714285714,0.1330971428571428,0.4028571428571428,0.0573257142857142,0.0394285714285714,0.2455314285714285
Plurality ranking,0.1008571428571428,0.5714285714285714,0.4068,0.08632,0.0,0.0762857142857142,0.0975542857142857,0.12248,0.2585028571428571,0.25848,0.2937714285714285,0.2414057142857142,0.16472,0.4080914285714285,0.1086514285714285,0.0986514285714285,0.2544685714285714
STV,0.1026628571428571,0.5714285714285714,0.4080342857142857,0.09464,0.0762857142857142,0.0,0.1061028571428571,0.1035771428571428,0.2218742857142857,0.2218514285714285,0.3241257142857143,0.2042285714285714,0.17536,0.3984114285714286,0.1100685714285714,0.1047657142857142,0.2586857142857143
Approval Voting (AV),0.0225485714285714,0.5714285714285714,0.4074171428571428,0.0406057142857142,0.0975542857142857,0.1061028571428571,0.0,0.0856914285714285,0.2849485714285714,0.2849257142857143,0.2720571428571428,0.2671657142857143,0.1334857142857143,0.3982171428571429,0.0499771428571428,0.0143657142857142,0.2444
Proportional Approval Voting (PAV),0.0913371428571428,0.5714171428571428,0.4071314285714286,0.0925828571428571,0.12248,0.1035771428571428,0.0856914285714285,0.0,0.21736,0.2173371428571428,0.3096685714285714,0.1999428571428571,0.1532,0.3936685714285714,0.06376,0.0810628571428571,0.2520914285714286
Approval Chamberlin-Courant (CC),0.2857142857142857,0.5714057142857143,0.4087885714285714,0.2857142857142857,0.2585028571428571,0.2218742857142857,0.2849485714285714,0.21736,0.0,2.2857142857142855e-05,0.4821257142857142,0.0321828571428571,0.3089028571428571,0.3878285714285714,0.2679085714285714,0.2846514285714285,0.3035657142857142
Lexicographic Chamberlin-Courant (lex-CC),0.2856914285714286,0.5714057142857143,0.4087771428571428,0.2856914285714286,0.25848,0.2218514285714285,0.2849257142857143,0.2173371428571428,2.2857142857142855e-05,0.0,0.4821028571428571,0.03216,0.30888,0.38784,0.2678857142857143,0.2846285714285714,0.3035657142857142
Sequential Approval Chamberlin-Courant (seq-CC),0.2742514285714286,0.5713942857142857,0.4070628571428571,0.2724114285714286,0.2937714285714285,0.3241257142857143,0.2720571428571428,0.3096685714285714,0.4821257142857142,0.4821028571428571,0.0,0.4895657142857142,0.1881828571428571,0.42224,0.2502971428571429,0.2707085714285714,0.3202742857142857
Monroe's Approval Rule (Monroe),0.2679314285714286,0.5714171428571428,0.4087542857142857,0.2679085714285714,0.2414057142857142,0.2042285714285714,0.2671657142857143,0.1999428571428571,0.0321828571428571,0.03216,0.4895657142857142,0.0,0.3047314285714286,0.3886857142857143,0.2509942857142857,0.2668685714285714,0.29776
Greedy Monroe,0.13864,0.5714171428571428,0.4067314285714286,0.1330971428571428,0.16472,0.17536,0.1334857142857143,0.1532,0.3089028571428571,0.30888,0.1881828571428571,0.3047314285714286,0.0,0.4149028571428571,0.1002742857142857,0.12664,0.2653028571428571
Minimax Approval Voting (MAV),0.3947885714285714,0.4146514285714285,0.4088228571428571,0.4028571428571428,0.4080914285714285,0.3984114285714286,0.3982171428571429,0.3936685714285714,0.3878285714285714,0.38784,0.42224,0.3886857142857143,0.4149028571428571,0.0,0.4025828571428571,0.4001257142857143,0.4014628571428571
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0583771428571428,0.5714171428571428,0.4065485714285714,0.0573257142857142,0.1086514285714285,0.1100685714285714,0.0499771428571428,0.06376,0.2679085714285714,0.2678857142857143,0.2502971428571429,0.2509942857142857,0.1002742857142857,0.4025828571428571,0.0,0.03624,0.2475657142857142
E Pluribus Hugo (EPH),0.0300114285714285,0.5714285714285714,0.4069028571428571,0.0394285714285714,0.0986514285714285,0.1047657142857142,0.0143657142857142,0.0810628571428571,0.2846514285714285,0.2846285714285714,0.2707085714285714,0.2668685714285714,0.12664,0.4001257142857143,0.03624,0.0,0.24416
Random Serial Dictator,0.24448,0.5534971428571429,0.40632,0.2455314285714285,0.2544685714285714,0.2586857142857143,0.2444,0.2520914285714286,0.3035657142857142,0.3035657142857142,0.3202742857142857,0.29776,0.2653028571428571,0.4014628571428571,0.2475657142857142,0.24416,0.0
NN-all,0.0,0.5714285714285715,0.4075542857142856,0.0360114285714285,0.1008571428571428,0.1026628571428572,0.0225485714285714,0.0913371428571428,0.2857142857142857,0.2856914285714285,0.2742514285714286,0.2679314285714285,0.1386399999999999,0.3947885714285714,0.0583771428571428,0.0300114285714285,0.2444800000000001
