Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.2857142857142857,0.2454285714285714,0.0676685714285714,0.1929142857142857,0.1507542857142857,0.1079771428571428,0.1079771428571428,0.2321142857142857,0.1079771428571428,0.2543314285714286,0.2321142857142857,0.1556228571428571,0.2321142857142857,0.1082514285714285,0.1079771428571428,0.1797142857142857
Max Violations Committee,0.2857142857142857,0.0,0.24352,0.2853828571428571,0.2836342857142857,0.2847657142857143,0.2837028571428571,0.2837028571428571,0.2574057142857143,0.2837028571428571,0.2284342857142857,0.2574057142857143,0.2807314285714286,0.2574057142857143,0.2830514285714285,0.2837028571428571,0.2780342857142857
Random Choice,0.2454285714285714,0.24352,0.0,0.2449257142857142,0.2443428571428571,0.24496,0.2447085714285714,0.2447085714285714,0.2444685714285714,0.2447085714285714,0.2443885714285714,0.2444685714285714,0.2448571428571428,0.2444685714285714,0.2449142857142857,0.2447085714285714,0.2440914285714285
Borda ranking,0.0676685714285714,0.2853828571428571,0.2449257142857142,0.0,0.1785371428571428,0.1330057142857142,0.1011771428571428,0.1011771428571428,0.2455542857142857,0.1011771428571428,0.2474742857142857,0.2455542857142857,0.1464114285714285,0.2455542857142857,0.0995428571428571,0.1011771428571428,0.1763885714285714
Plurality ranking,0.1929142857142857,0.2836342857142857,0.2443428571428571,0.1785371428571428,0.0,0.1166514285714285,0.2190971428571428,0.2190971428571428,0.2525142857142857,0.2190971428571428,0.2372457142857142,0.2525142857142857,0.2238857142857143,0.2525142857142857,0.2174971428571428,0.2190971428571428,0.23
STV,0.1507542857142857,0.2847657142857143,0.24496,0.1330057142857142,0.1166514285714285,0.0,0.1938857142857142,0.1938857142857142,0.2436914285714285,0.1938857142857142,0.2480685714285714,0.2436914285714285,0.2053942857142857,0.2436914285714285,0.1931314285714285,0.1938857142857142,0.2137942857142857
Approval Voting (AV),0.1079771428571428,0.2837028571428571,0.2447085714285714,0.1011771428571428,0.2190971428571428,0.1938857142857142,0.0,0.0,0.2414285714285714,0.0,0.2491085714285714,0.2414285714285714,0.1241942857142857,0.2414285714285714,0.01776,0.0,0.1695428571428571
Proportional Approval Voting (PAV),0.1079771428571428,0.2837028571428571,0.2447085714285714,0.1011771428571428,0.2190971428571428,0.1938857142857142,0.0,0.0,0.2414285714285714,0.0,0.2491085714285714,0.2414285714285714,0.1241942857142857,0.2414285714285714,0.01776,0.0,0.1695428571428571
Approval Chamberlin-Courant (CC),0.2321142857142857,0.2574057142857143,0.2444685714285714,0.2455542857142857,0.2525142857142857,0.2436914285714285,0.2414285714285714,0.2414285714285714,0.0,0.2414285714285714,0.2857142857142857,0.0,0.2529257142857143,0.0,0.2469828571428571,0.2414285714285714,0.2442971428571428
Lexicographic Chamberlin-Courant (lex-CC),0.1079771428571428,0.2837028571428571,0.2447085714285714,0.1011771428571428,0.2190971428571428,0.1938857142857142,0.0,0.0,0.2414285714285714,0.0,0.2491085714285714,0.2414285714285714,0.1241942857142857,0.2414285714285714,0.01776,0.0,0.1695428571428571
