Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5513714285714286,0.4083314285714285,0.0676571428571428,0.2738057142857142,0.21192,0.1453828571428571,0.1856,0.2577942857142857,0.2507885714285714,0.2483771428571428,0.24096,0.23616,0.3933485714285714,0.18928,0.1520457142857142,0.3251885714285714
Max Violations Committee,0.5513714285714286,0.0,0.4083428571428571,0.5492914285714285,0.5168571428571429,0.5362057142857143,0.55016,0.5390628571428572,0.5187771428571428,0.5200571428571429,0.5098857142857143,0.52832,0.5153828571428571,0.44552,0.53536,0.5489257142857142,0.4717257142857143
Random Choice,0.4083314285714285,0.4083428571428571,0.0,0.4083428571428571,0.4089371428571428,0.4076,0.4082057142857143,0.4095314285714285,0.4099771428571429,0.4103657142857143,0.4089371428571428,0.4097028571428571,0.40864,0.4069142857142857,0.40952,0.4085714285714286,0.4061371428571428
Borda ranking,0.0676571428571428,0.5492914285714285,0.4083428571428571,0.0,0.2886857142857142,0.2152114285714285,0.1658971428571428,0.1844342857142857,0.24848,0.24016,0.2369371428571428,0.232,0.2258628571428571,0.4099314285714285,0.1881371428571428,0.16512,0.3280685714285714
Plurality ranking,0.2738057142857142,0.5168571428571429,0.4089371428571428,0.2886857142857142,0.0,0.1600457142857143,0.2225485714285714,0.2558742857142857,0.3022057142857143,0.2978514285714285,0.3001828571428571,0.2865828571428571,0.2902857142857142,0.4204,0.2564457142857143,0.2297714285714285,0.3425142857142857
STV,0.21192,0.5362057142857143,0.4076,0.2152114285714285,0.1600457142857143,0.0,0.1886285714285714,0.1959542857142857,0.2475085714285714,0.24208,0.2473028571428571,0.2301257142857143,0.2354742857142857,0.4036914285714286,0.1991314285714285,0.1869485714285714,0.33544
Approval Voting (AV),0.1453828571428571,0.55016,0.4082057142857143,0.1658971428571428,0.2225485714285714,0.1886285714285714,0.0,0.1200228571428571,0.2068457142857143,0.1994171428571428,0.2009257142857143,0.1899314285714285,0.1883085714285714,0.4008228571428571,0.12664,0.0378971428571428,0.3108114285714285
Proportional Approval Voting (PAV),0.1856,0.5390628571428572,0.4095314285714285,0.1844342857142857,0.2558742857142857,0.1959542857142857,0.1200228571428571,0.0,0.10328,0.0909371428571428,0.1213485714285714,0.0853714285714285,0.1072228571428571,0.4026742857142857,0.0446171428571428,0.09864,0.3179885714285714
Approval Chamberlin-Courant (CC),0.2577942857142857,0.5187771428571428,0.4099771428571429,0.24848,0.3022057142857143,0.2475085714285714,0.2068457142857143,0.10328,0.0,0.0168571428571428,0.0931885714285714,0.04216,0.0989257142857142,0.3975657142857143,0.1209828571428571,0.1890742857142857,0.3346857142857143
Lexicographic Chamberlin-Courant (lex-CC),0.2507885714285714,0.5200571428571429,0.4103657142857143,0.24016,0.2978514285714285,0.24208,0.1994171428571428,0.0909371428571428,0.0168571428571428,0.0,0.0790628571428571,0.0481942857142857,0.0856342857142857,0.4052,0.1089371428571428,0.18056,0.3331428571428571
Sequential Approval Chamberlin-Courant (seq-CC),0.2483771428571428,0.5098857142857143,0.4089371428571428,0.2369371428571428,0.3001828571428571,0.2473028571428571,0.2009257142857143,0.1213485714285714,0.0931885714285714,0.0790628571428571,0.0,0.1212228571428571,0.0193942857142857,0.42144,0.0862857142857142,0.1810742857142857,0.3345828571428571
Monroe's Approval Rule (Monroe),0.24096,0.52832,0.4097028571428571,0.232,0.2865828571428571,0.2301257142857143,0.1899314285714285,0.0853714285714285,0.04216,0.0481942857142857,0.1212228571428571,0.0,0.1078514285714285,0.3975885714285714,0.10264,0.1721257142857143,0.3300914285714286
Greedy Monroe,0.23616,0.5153828571428571,0.40864,0.2258628571428571,0.2902857142857142,0.2354742857142857,0.1883085714285714,0.1072228571428571,0.0989257142857142,0.0856342857142857,0.0193942857142857,0.1078514285714285,0.0,0.4210857142857143,0.07248,0.1683542857142857,0.3304342857142857
Minimax Approval Voting (MAV),0.3933485714285714,0.44552,0.4069142857142857,0.4099314285714285,0.4204,0.4036914285714286,0.4008228571428571,0.4026742857142857,0.3975657142857143,0.4052,0.42144,0.3975885714285714,0.4210857142857143,0.0,0.4130285714285714,0.4034857142857143,0.4092685714285714
Method of Equal Shares (aka Rule X) with Phragmén phase,0.18928,0.53536,0.40952,0.1881371428571428,0.2564457142857143,0.1991314285714285,0.12664,0.0446171428571428,0.1209828571428571,0.1089371428571428,0.0862857142857142,0.10264,0.07248,0.4130285714285714,0.0,0.1039885714285714,0.31824
