Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.4,0.0,0.321936,0.4,0.4,0.4,0.4,0.4,0.31952,0.4,0.320416,0.4,0.4,0.4,0.4,0.4,0.4
Random Choice,0.319776,0.321936,0.0,0.319776,0.319024,0.319776,0.319776,0.319776,0.321232,0.319776,0.320256,0.319776,0.319776,0.319776,0.319776,0.319776,0.319776
Borda ranking,0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.30016,0.4,0.319024,0.30016,0.0,0.30016,0.30016,0.30016,0.4,0.30016,0.079584,0.30016,0.30016,0.30016,0.30016,0.30016,0.30016
STV,0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3192,0.31952,0.321232,0.3192,0.4,0.3192,0.3192,0.3192,0.0,0.3192,0.4,0.3192,0.3192,0.3192,0.3192,0.3192,0.3192
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.319504,0.320416,0.320256,0.319504,0.079584,0.319504,0.319504,0.319504,0.4,0.319504,0.0,0.319504,0.319504,0.319504,0.319504,0.319504,0.319504
Monroe's Approval Rule (Monroe),0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.4,0.319776,0.0,0.30016,0.0,0.0,0.0,0.3192,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
NN-all,0.0,0.4000000000000001,0.3197760000000001,0.0,0.30016,0.0,0.0,0.0,0.3191999999999999,0.0,0.319504,0.0,0.0,0.0,0.0,0.0,0.0
NN-root,0.0,0.4000000000000001,0.321120913336793,0.0,0.3004750309368887,0.0,0.0,0.0,0.3199872260588399,0.0,0.3205620534110416,0.0,0.0,0.0,0.0,0.0,0.0
