Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.4,0.320816,0.109472,0.215744,0.190736,0.19368,0.19368,0.278912,0.19368,0.329744,0.278912,0.264864,0.278912,0.200784,0.19368,0.299664
Max Violations Committee,0.4,0.0,0.318992,0.395648,0.395408,0.39696,0.366544,0.366544,0.33824,0.366544,0.3148,0.33824,0.347888,0.33824,0.364208,0.366544,0.332448
Random Choice,0.320816,0.318992,0.0,0.319776,0.319344,0.320144,0.319568,0.319568,0.319056,0.319568,0.32128,0.319056,0.319648,0.319056,0.32008,0.319568,0.320048
Borda ranking,0.109472,0.395648,0.319776,0.0,0.192912,0.174528,0.177232,0.177232,0.324256,0.177232,0.300752,0.324256,0.249472,0.324256,0.175696,0.177232,0.297248
Plurality ranking,0.215744,0.395408,0.319344,0.192912,0.0,0.054384,0.285296,0.285296,0.335184,0.285296,0.29728,0.335184,0.296608,0.335184,0.281552,0.285296,0.312416
STV,0.190736,0.39696,0.320144,0.174528,0.054384,0.0,0.275328,0.275328,0.318608,0.275328,0.314352,0.318608,0.295456,0.318608,0.2752,0.275328,0.311216
Approval Voting (AV),0.19368,0.366544,0.319568,0.177232,0.285296,0.275328,0.0,0.0,0.304416,0.0,0.319152,0.304416,0.222976,0.304416,0.064208,0.0,0.288784
Proportional Approval Voting (PAV),0.19368,0.366544,0.319568,0.177232,0.285296,0.275328,0.0,0.0,0.304416,0.0,0.319152,0.304416,0.222976,0.304416,0.064208,0.0,0.288784
Approval Chamberlin-Courant (CC),0.278912,0.33824,0.319056,0.324256,0.335184,0.318608,0.304416,0.304416,0.0,0.304416,0.4,0.0,0.34256,0.0,0.331792,0.304416,0.320048
Lexicographic Chamberlin-Courant (lex-CC),0.19368,0.366544,0.319568,0.177232,0.285296,0.275328,0.0,0.0,0.304416,0.0,0.319152,0.304416,0.222976,0.304416,0.064208,0.0,0.288784
Sequential Approval Chamberlin-Courant (seq-CC),0.329744,0.3148,0.32128,0.300752,0.29728,0.314352,0.319152,0.319152,0.4,0.319152,0.0,0.4,0.269072,0.4,0.285632,0.319152,0.315952
Monroe's Approval Rule (Monroe),0.278912,0.33824,0.319056,0.324256,0.335184,0.318608,0.304416,0.304416,0.0,0.304416,0.4,0.0,0.34256,0.0,0.331792,0.304416,0.320048
Greedy Monroe,0.264864,0.347888,0.319648,0.249472,0.296608,0.295456,0.222976,0.222976,0.34256,0.222976,0.269072,0.34256,0.0,0.34256,0.213536,0.222976,0.301248
Minimax Approval Voting (MAV),0.278912,0.33824,0.319056,0.324256,0.335184,0.318608,0.304416,0.304416,0.0,0.304416,0.4,0.0,0.34256,0.0,0.331792,0.304416,0.320048
Method of Equal Shares (aka Rule X) with Phragmén phase,0.200784,0.364208,0.32008,0.175696,0.281552,0.2752,0.064208,0.064208,0.331792,0.064208,0.285632,0.331792,0.213536,0.331792,0.0,0.064208,0.289216
E Pluribus Hugo (EPH),0.19368,0.366544,0.319568,0.177232,0.285296,0.275328,0.0,0.0,0.304416,0.0,0.319152,0.304416,0.222976,0.304416,0.064208,0.0,0.288784
Random Serial Dictator,0.299664,0.332448,0.320048,0.297248,0.312416,0.311216,0.288784,0.288784,0.320048,0.288784,0.315952,0.320048,0.301248,0.320048,0.289216,0.288784,0.0
NN-all,0.0216248,0.3941728,0.3208567999999999,0.1083208,0.2215583999999999,0.1976808,0.1845495999999999,0.1845495999999999,0.2763496,0.1845495999999999,0.328868,0.2763496,0.261176,0.2763496,0.1925079999999999,0.1845495999999999,0.298968
NN-root,0.3061913696060038,0.2562580336114327,0.3197485130334118,0.3209700211568401,0.3241275797373358,0.3202323260548481,0.3150684603409046,0.3150684603409046,0.2399999999999999,0.3150684603409046,0.3671174803401063,0.2399999999999999,0.327820047103908,0.2399999999999999,0.3239223983074528,0.3150684603409046,0.3197684723164744
