Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.8571428571428571,0.0,0.4900457142857143,0.8571428571428571,0.5739428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4888342857142857,0.8571428571428571,0.4912457142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
Random Choice,0.4900685714285714,0.4900457142857143,0.0,0.4900685714285714,0.4904228571428571,0.4900685714285714,0.4900685714285714,0.4900685714285714,0.48784,0.4900685714285714,0.4909142857142857,0.4900685714285714,0.4900685714285714,0.4900685714285714,0.4900685714285714,0.4900685714285714,0.4900685714285714
Borda ranking,0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.4265142857142857,0.5739428571428571,0.4904228571428571,0.4265142857142857,0.0,0.4265142857142857,0.4265142857142857,0.4265142857142857,0.8571428571428571,0.4265142857142857,0.1243314285714285,0.4265142857142857,0.4265142857142857,0.4265142857142857,0.4265142857142857,0.4265142857142857,0.4265142857142857
STV,0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.49096,0.4888342857142857,0.48784,0.49096,0.8571428571428571,0.49096,0.49096,0.49096,0.0,0.49096,0.8571428571428571,0.49096,0.49096,0.49096,0.49096,0.49096,0.49096
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.4881028571428571,0.4912457142857143,0.4909142857142857,0.4881028571428571,0.1243314285714285,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.8571428571428571,0.4881028571428571,0.0,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.4881028571428571
Monroe's Approval Rule (Monroe),0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.8571428571428571,0.4900685714285714,0.0,0.4265142857142857,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
NN-all,0.0,0.8571428571428569,0.4900685714285713,0.0,0.4265142857142857,0.0,0.0,0.0,0.4909600000000002,0.0,0.488102857142857,0.0,0.0,0.0,0.0,0.0,0.0
NN-root,0.0,0.5712917077732851,0.4920020301442199,0.0,0.4292956654139843,0.0,0.0,0.0,0.4897095639181781,0.0,0.4899376700103219,0.0,0.0,0.0,0.0,0.0,0.0
