Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.8571428571428571,0.0,0.4891885714285714,0.8571428571428571,0.5716685714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5138057142857143,0.8571428571428571,0.5160114285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
Random Choice,0.4912,0.4891885714285714,0.0,0.4912,0.4915542857142857,0.4912,0.4912,0.4912,0.4884571428571428,0.4912,0.4922285714285714,0.4912,0.4912,0.4912,0.4912,0.4912,0.4912
Borda ranking,0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.3808685714285714,0.5716685714285714,0.4915542857142857,0.3808685714285714,0.0,0.3808685714285714,0.3808685714285714,0.3808685714285714,0.7188914285714286,0.3808685714285714,0.1510171428571428,0.3808685714285714,0.3808685714285714,0.3808685714285714,0.3808685714285714,0.3808685714285714,0.3808685714285714
STV,0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4574514285714285,0.5138057142857143,0.4884571428571428,0.4574514285714285,0.7188914285714286,0.4574514285714285,0.4574514285714285,0.4574514285714285,0.0,0.4574514285714285,0.8403085714285714,0.4574514285714285,0.4574514285714285,0.4574514285714285,0.4574514285714285,0.4574514285714285,0.4574514285714285
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.4557028571428571,0.5160114285714286,0.4922285714285714,0.4557028571428571,0.1510171428571428,0.4557028571428571,0.4557028571428571,0.4557028571428571,0.8403085714285714,0.4557028571428571,0.0,0.4557028571428571,0.4557028571428571,0.4557028571428571,0.4557028571428571,0.4557028571428571,0.4557028571428571
Monroe's Approval Rule (Monroe),0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.8571428571428571,0.4912,0.0,0.3808685714285714,0.0,0.0,0.0,0.4574514285714285,0.0,0.4557028571428571,0.0,0.0,0.0,0.0,0.0,0.0
NN-all,0.0,0.8571428571428569,0.4912000000000002,0.0,0.3808685714285715,0.0,0.0,0.0,0.4574514285714284,0.0,0.455702857142857,0.0,0.0,0.0,0.0,0.0,0.0
NN-root,0.0,0.5717251093483579,0.4894244313029991,0.0,0.3804695563906771,0.0,0.0,0.0,0.4566227752527699,0.0,0.4575351996213438,0.0,0.0,0.0,0.0,0.0,0.0
