Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.87044,0.49912,0.0991866666666666,0.3354533333333333,0.2616666666666666,0.1106666666666666,0.1612933333333333,0.4436133333333333,0.2471866666666666,0.4208666666666666,0.33804,0.2383333333333333,0.4418133333333333,0.1960266666666666,0.13352,0.3658133333333333
Max Violations Committee,0.87044,0.0,0.5010266666666666,0.8254666666666667,0.64208,0.7053333333333334,0.83692,0.7888133333333334,0.5808,0.7173866666666666,0.55984,0.6802133333333333,0.72388,0.5825066666666666,0.7603066666666667,0.8114133333333333,0.6259333333333333
Random Choice,0.49912,0.5010266666666666,0.0,0.4988666666666667,0.4996266666666666,0.4998266666666666,0.49972,0.49948,0.5011733333333334,0.4988133333333333,0.4982666666666667,0.5000666666666667,0.4992,0.5013066666666667,0.4988266666666666,0.4998533333333333,0.4989333333333333
Borda ranking,0.0991866666666666,0.8254666666666667,0.4988666666666667,0.0,0.336,0.25432,0.1110133333333333,0.1116533333333333,0.4642533333333333,0.20264,0.3894133333333333,0.3518666666666666,0.2027333333333333,0.46156,0.1484133333333333,0.1035066666666666,0.3631066666666667
Plurality ranking,0.3354533333333333,0.64208,0.4996266666666666,0.336,0.0,0.1643466666666666,0.34044,0.36572,0.5063733333333333,0.40896,0.4628666666666666,0.43,0.3978666666666666,0.50596,0.3800933333333333,0.3497333333333333,0.4397466666666667
STV,0.2616666666666666,0.7053333333333334,0.4998266666666666,0.25432,0.1643466666666666,0.0,0.27088,0.2837466666666666,0.4738666666666666,0.33564,0.4444133333333333,0.3842666666666666,0.3314933333333333,0.47268,0.30208,0.2727066666666666,0.40864
Approval Voting (AV),0.1106666666666666,0.83692,0.49972,0.1110133333333333,0.34044,0.27088,0.0,0.11376,0.4602,0.2185866666666666,0.4163466666666666,0.3429866666666666,0.2136,0.4577333333333333,0.1624666666666666,0.0484933333333333,0.3554933333333333
Proportional Approval Voting (PAV),0.1612933333333333,0.7888133333333334,0.49948,0.1116533333333333,0.36572,0.2837466666666666,0.11376,0.0,0.4548933333333333,0.1204666666666666,0.4016133333333333,0.3431466666666666,0.16936,0.4517466666666667,0.09,0.0834933333333333,0.3626666666666667
Approval Chamberlin-Courant (CC),0.4436133333333333,0.5808,0.5011733333333334,0.4642533333333333,0.5063733333333333,0.4738666666666666,0.4602,0.4548933333333333,0.0,0.45464,0.6883466666666667,0.2172933333333333,0.4895466666666667,0.00392,0.46572,0.4589066666666667,0.48264
Lexicographic Chamberlin-Courant (lex-CC),0.2471866666666666,0.7173866666666666,0.4988133333333333,0.20264,0.40896,0.33564,0.2185866666666666,0.1204666666666666,0.45464,0.0,0.4059333333333333,0.35892,0.1796133333333333,0.45072,0.1253066666666666,0.1948,0.3817333333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.4208666666666666,0.55984,0.4982666666666667,0.3894133333333333,0.4628666666666666,0.4444133333333333,0.4163466666666666,0.4016133333333333,0.6883466666666667,0.4059333333333333,0.0,0.5975866666666667,0.3791466666666667,0.68536,0.3928666666666666,0.4055333333333333,0.4465866666666667
Monroe's Approval Rule (Monroe),0.33804,0.6802133333333333,0.5000666666666667,0.3518666666666666,0.43,0.3842666666666666,0.3429866666666666,0.3431466666666666,0.2172933333333333,0.35892,0.5975866666666667,0.0,0.3902666666666666,0.2172133333333333,0.3577733333333333,0.3446933333333333,0.42692
Greedy Monroe,0.2383333333333333,0.72388,0.4992,0.2027333333333333,0.3978666666666666,0.3314933333333333,0.2136,0.16936,0.4895466666666667,0.1796133333333333,0.3791466666666667,0.3902666666666666,0.0,0.4860133333333333,0.14704,0.20024,0.3794133333333333
Minimax Approval Voting (MAV),0.4418133333333333,0.5825066666666666,0.5013066666666667,0.46156,0.50596,0.47268,0.4577333333333333,0.4517466666666667,0.00392,0.45072,0.68536,0.2172133333333333,0.4860133333333333,0.0,0.4623466666666667,0.4564266666666666,0.4810666666666666
Method of Equal Shares (aka Rule X) with Phragmén phase,0.1960266666666666,0.7603066666666667,0.4988266666666666,0.1484133333333333,0.3800933333333333,0.30208,0.1624666666666666,0.09,0.46572,0.1253066666666666,0.3928666666666666,0.3577733333333333,0.14704,0.4623466666666667,0.0,0.1404533333333333,0.3678933333333333
E Pluribus Hugo (EPH),0.13352,0.8114133333333333,0.4998533333333333,0.1035066666666666,0.3497333333333333,0.2727066666666666,0.0484933333333333,0.0834933333333333,0.4589066666666667,0.1948,0.4055333333333333,0.3446933333333333,0.20024,0.4564266666666666,0.1404533333333333,0.0,0.35784
Random Serial Dictator,0.3658133333333333,0.6259333333333333,0.4989333333333333,0.3631066666666667,0.4397466666666667,0.40864,0.3554933333333333,0.3626666666666667,0.48264,0.3817333333333333,0.4465866666666667,0.42692,0.3794133333333333,0.4810666666666666,0.3678933333333333,0.35784,0.0
NN-all,0.0349526666666666,0.8665686666666668,0.4985773333333334,0.0836406666666666,0.3407619999999999,0.265834,0.0958873333333333,0.1484,0.4500193333333334,0.236252,0.413612,0.3401406666666667,0.2272986666666666,0.4479633333333334,0.183438,0.1196573333333333,0.3606553333333332
