Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.2857142857142857,0.2451428571428571,0.0541828571428571,0.1896342857142857,0.1424342857142857,0.0809828571428571,0.0809828571428571,0.2376457142857143,0.0809828571428571,0.2497714285714285,0.2376114285714285,0.1334171428571428,0.2376457142857143,0.0827771428571428,0.0809828571428571,0.1669257142857143
Max Violations Committee,0.2857142857142857,0.0,0.2465257142857143,0.2856114285714285,0.2837371428571428,0.2853142857142857,0.2844685714285714,0.2844685714285714,0.2549828571428571,0.2844685714285714,0.2298857142857142,0.2549828571428571,0.2822857142857143,0.2549828571428571,0.2843085714285714,0.2844685714285714,0.2804914285714285
Random Choice,0.2451428571428571,0.2465257142857143,0.0,0.2447542857142857,0.2440342857142857,0.2443085714285714,0.2448685714285714,0.2448685714285714,0.24528,0.2448685714285714,0.2463771428571428,0.24528,0.24496,0.24528,0.2449828571428571,0.2448685714285714,0.2446628571428571
Borda ranking,0.0541828571428571,0.2856114285714285,0.2447542857142857,0.0,0.1778628571428571,0.1259657142857143,0.0800571428571428,0.0800571428571428,0.2466285714285714,0.0800571428571428,0.2436685714285714,0.2465942857142857,0.1278628571428571,0.2466285714285714,0.0799657142857142,0.0800571428571428,0.1641828571428571
Plurality ranking,0.1896342857142857,0.2837371428571428,0.2440342857142857,0.1778628571428571,0.0,0.11784,0.20872,0.20872,0.2534742857142857,0.20872,0.2338971428571428,0.25344,0.2164685714285714,0.2534742857142857,0.2080914285714285,0.20872,0.2261142857142857
STV,0.1424342857142857,0.2853142857142857,0.2443085714285714,0.1259657142857143,0.11784,0.0,0.1752,0.1752,0.2448685714285714,0.1752,0.24512,0.2448342857142857,0.1907085714285714,0.2448685714285714,0.1754742857142857,0.1752,0.2041371428571428
Approval Voting (AV),0.0809828571428571,0.2844685714285714,0.2448685714285714,0.0800571428571428,0.20872,0.1752,0.0,0.0,0.2435314285714285,0.0,0.2465028571428571,0.2434971428571428,0.1107885714285714,0.2435314285714285,0.0144914285714285,0.0,0.15712
Proportional Approval Voting (PAV),0.0809828571428571,0.2844685714285714,0.2448685714285714,0.0800571428571428,0.20872,0.1752,0.0,0.0,0.2435314285714285,0.0,0.2465028571428571,0.2434971428571428,0.1107885714285714,0.2435314285714285,0.0144914285714285,0.0,0.15712
Approval Chamberlin-Courant (CC),0.2376457142857143,0.2549828571428571,0.24528,0.2466285714285714,0.2534742857142857,0.2448685714285714,0.2435314285714285,0.2435314285714285,0.0,0.2435314285714285,0.2857142857142857,3.4285714285714284e-05,0.2527542857142857,0.0,0.2476685714285714,0.2435314285714285,0.2460114285714285
Lexicographic Chamberlin-Courant (lex-CC),0.0809828571428571,0.2844685714285714,0.2448685714285714,0.0800571428571428,0.20872,0.1752,0.0,0.0,0.2435314285714285,0.0,0.2465028571428571,0.2434971428571428,0.1107885714285714,0.2435314285714285,0.0144914285714285,0.0,0.15712
Sequential Approval Chamberlin-Courant (seq-CC),0.2497714285714285,0.2298857142857142,0.2463771428571428,0.2436685714285714,0.2338971428571428,0.24512,0.2465028571428571,0.2465028571428571,0.2857142857142857,0.2465028571428571,0.0,0.2856914285714286,0.23624,0.2857142857142857,0.2423885714285714,0.2465028571428571,0.2453714285714285
Monroe's Approval Rule (Monroe),0.2376114285714285,0.2549828571428571,0.24528,0.2465942857142857,0.25344,0.2448342857142857,0.2434971428571428,0.2434971428571428,3.4285714285714284e-05,0.2434971428571428,0.2856914285714286,0.0,0.25272,3.4285714285714284e-05,0.2476342857142857,0.2434971428571428,0.2459885714285714
Greedy Monroe,0.1334171428571428,0.2822857142857143,0.24496,0.1278628571428571,0.2164685714285714,0.1907085714285714,0.1107885714285714,0.1107885714285714,0.2527542857142857,0.1107885714285714,0.23624,0.25272,0.0,0.2527542857142857,0.1084228571428571,0.1107885714285714,0.1712457142857142
Minimax Approval Voting (MAV),0.2376457142857143,0.2549828571428571,0.24528,0.2466285714285714,0.2534742857142857,0.2448685714285714,0.2435314285714285,0.2435314285714285,0.0,0.2435314285714285,0.2857142857142857,3.4285714285714284e-05,0.2527542857142857,0.0,0.2476685714285714,0.2435314285714285,0.2460114285714285
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0827771428571428,0.2843085714285714,0.2449828571428571,0.0799657142857142,0.2080914285714285,0.1754742857142857,0.0144914285714285,0.0144914285714285,0.2476685714285714,0.0144914285714285,0.2423885714285714,0.2476342857142857,0.1084228571428571,0.2476685714285714,0.0,0.0144914285714285,0.1570171428571428
