Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.5535542857142857,0.4092,0.0993714285714285,0.2888571428571428,0.1910857142857142,0.1185714285714285,0.1328571428571428,0.3727885714285714,0.1924114285714285,0.4220571428571428,0.3302285714285714,0.1914857142857143,0.2914285714285714,0.16432,0.1202171428571428,0.2585714285714285
Max Violations Committee,0.5535542857142857,0.0,0.4082057142857143,0.5421371428571429,0.4949028571428571,0.5295085714285714,0.5373485714285714,0.5354285714285715,0.4555428571428571,0.5264,0.3646514285714285,0.4721142857142857,0.5204228571428572,0.4950857142857143,0.5311771428571429,0.5372114285714286,0.50496
Random Choice,0.4092,0.4082057142857143,0.0,0.4090742857142857,0.4091885714285714,0.4083314285714285,0.4097828571428571,0.4092571428571429,0.4073714285714285,0.4088228571428571,0.40872,0.4070514285714285,0.4094057142857142,0.4079657142857142,0.4081714285714286,0.4098171428571429,0.4091428571428571
Borda ranking,0.0993714285714285,0.5421371428571429,0.4090742857142857,0.0,0.2722857142857143,0.17584,0.0956914285714285,0.0938171428571428,0.4101028571428571,0.1552457142857143,0.39192,0.3675885714285714,0.1598514285714285,0.3184685714285714,0.1219542857142857,0.0949142857142857,0.25072
Plurality ranking,0.2888571428571428,0.4949028571428571,0.4091885714285714,0.2722857142857143,0.0,0.1696571428571428,0.3076685714285714,0.3085714285714285,0.4511428571428571,0.3217028571428571,0.3483542857142857,0.4281714285714286,0.3185485714285714,0.4081371428571428,0.3143885714285714,0.3077714285714286,0.3523885714285714
STV,0.1910857142857142,0.5295085714285714,0.4083314285714285,0.17584,0.1696571428571428,0.0,0.2210628571428571,0.2220342857142857,0.4082742857142857,0.2479657142857143,0.3983542857142857,0.36648,0.2480457142857142,0.3427314285714286,0.2321828571428571,0.2208114285714285,0.29512
Approval Voting (AV),0.1185714285714285,0.5373485714285714,0.4097828571428571,0.0956914285714285,0.3076685714285714,0.2210628571428571,0.0,0.0374514285714285,0.4014971428571428,0.1368571428571428,0.40088,0.3588228571428571,0.1485371428571428,0.3116914285714285,0.0992685714285714,0.0047771428571428,0.2439542857142857
Proportional Approval Voting (PAV),0.1328571428571428,0.5354285714285715,0.4092571428571429,0.0938171428571428,0.3085714285714285,0.2220342857142857,0.0374514285714285,0.0,0.4070971428571429,0.1044228571428571,0.3952571428571428,0.3644114285714285,0.1389371428571428,0.31,0.0678628571428571,0.0336342857142857,0.2448685714285714
Approval Chamberlin-Courant (CC),0.3727885714285714,0.4555428571428571,0.4073714285714285,0.4101028571428571,0.4511428571428571,0.4082742857142857,0.4014971428571428,0.4070971428571429,0.0,0.40568,0.5714285714285714,0.0442285714285714,0.4310628571428571,0.1325485714285714,0.4109485714285714,0.4022857142857143,0.40872
Lexicographic Chamberlin-Courant (lex-CC),0.1924114285714285,0.5264,0.4088228571428571,0.1552457142857143,0.3217028571428571,0.2479657142857143,0.1368571428571428,0.1044228571428571,0.40568,0.0,0.3955314285714286,0.3662285714285714,0.16088,0.2866171428571428,0.0682514285714285,0.1338514285714285,0.2611771428571428
