Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,4.2545454545454546e-05,0.002757929441096866,0.0,0.0,0.00026799999999999995,0.016196502512615694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.014140721339449833,0.0,0.0
Random Choice,0.16639636363636365,0.172232429517842,0.17756,0.3821419191870537,0.78312,0.4121202077063398,0.0,0.0,0.0,0.0,0.72676,0.4456230496730852,0.00428,0.06528155635398555,0.05008,0.2181100492870537,0.07772,0.2677304644601199,0.0,0.0,0.01084,0.10354947802862403,0.0,0.0
Borda ranking,0.021658181818181823,0.06914629642136831,0.0,0.0,0.11908,0.3238826231831238,0.0,0.0,0.0,0.0,0.10752,0.3097732228582794,0.0,0.0,0.01116,0.10504977106112104,0.0,0.0,0.0,0.0,0.00048,0.02190364353252711,0.0,0.0
Plurality ranking,0.07553090909090909,0.1101721931768703,0.022,0.14668333238642675,0.41376,0.4925065100076365,0.0,0.0,0.0,0.0,0.38772,0.48723013207313837,0.0,0.0,0.0,0.0,0.00736,0.08547415047837155,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.07468,0.1095496240080584,0.02136,0.14458129339580933,0.40956,0.49175258657168724,0.0,0.0,0.0,0.0,0.38372,0.48629102562148246,0.0,0.0,0.0,0.0,0.00684,0.08242095849966331,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07468,0.1095496240080584,0.02136,0.14458129339580933,0.40956,0.49175258657168724,0.0,0.0,0.0,0.0,0.38372,0.48629102562148246,0.0,0.0,0.0,0.0,0.00684,0.08242095849966331,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.07468,0.1095496240080584,0.02136,0.14458129339580933,0.40956,0.49175258657168724,0.0,0.0,0.0,0.0,0.38372,0.48629102562148246,0.0,0.0,0.0,0.0,0.00684,0.08242095849966331,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07468,0.1095496240080584,0.02136,0.14458129339580933,0.40956,0.49175258657168724,0.0,0.0,0.0,0.0,0.38372,0.48629102562148246,0.0,0.0,0.0,0.0,0.00684,0.08242095849966331,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07543272727272726,0.11001142283674138,0.02164,0.14550501847017286,0.4134,0.49244333684200914,0.0,0.0,0.0,0.0,0.38744,0.48716552258968115,0.0,0.0,0.0,0.0,0.00728,0.08501177330229205,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.07468,0.1095496240080584,0.02136,0.14458129339580933,0.40956,0.49175258657168724,0.0,0.0,0.0,0.0,0.38372,0.48629102562148246,0.0,0.0,0.0,0.0,0.00684,0.08242095849966331,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.07543272727272726,0.11001142283674138,0.02164,0.14550501847017286,0.4134,0.49244333684200914,0.0,0.0,0.0,0.0,0.38744,0.48716552258968115,0.0,0.0,0.0,0.0,0.00728,0.08501177330229205,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.16664727272727273,0.17257043167474453,0.17716,0.38180405236187387,0.78344,0.4119001898518886,0.0,0.0,0.0,0.0,0.72816,0.4449078718117734,0.00408,0.06374443975751279,0.051,0.21999772726100011,0.07728,0.2670352066676105,0.0,0.0,0.012,0.1088852607105307,0.0,0.0
