Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.00016290909090909092,0.006623455163258917,0.0005239999999999999,0.022524826681450942,0.00010000000000000002,0.008605257078965452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000002e-05,0.008852217980999375,0.0,0.0,0.001082,0.032875705054432325,0.0,0.0
Random Choice,0.1608218181818182,0.1506184144331299,0.14344,0.35052099280921245,0.8134,0.3895900922764422,0.0,0.0,0.0,0.0,0.74464,0.43606337887971286,0.0028,0.05284089325513329,0.01644,0.1271602390686484,0.0336,0.18019722528382356,0.0,0.0,0.01472,0.12042973719145625,0.0,0.0
Borda ranking,0.022541818181818184,0.06861654324090784,0.0,0.0,0.12864,0.33480106093018785,0.0,0.0,0.0,0.0,0.11388,0.31766546176762794,0.0,0.0,0.00372,0.06087825227451003,0.0,0.0,0.0,0.0,0.00172,0.04143720067766034,0.0,0.0
Plurality ranking,0.09272727272727271,0.11021433810625099,0.02172,0.14576776598413452,0.5164,0.4997309676216486,0.0,0.0,0.0,0.0,0.47732,0.4994853527382532,0.0,0.0,0.0,0.0,0.00456,0.06737363282472458,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.09276363636363637,0.1101360830064781,0.02136,0.14458129339580902,0.5164,0.49973096762164865,0.0,0.0,0.0,0.0,0.47804,0.4995175256185691,0.0,0.0,0.0,0.0,0.0046,0.06766712643523241,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.09276363636363637,0.1101360830064781,0.02136,0.14458129339580902,0.5164,0.49973096762164865,0.0,0.0,0.0,0.0,0.47804,0.4995175256185691,0.0,0.0,0.0,0.0,0.0046,0.06766712643523241,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.09276363636363637,0.1101360830064781,0.02136,0.14458129339580902,0.5164,0.49973096762164865,0.0,0.0,0.0,0.0,0.47804,0.4995175256185691,0.0,0.0,0.0,0.0,0.0046,0.06766712643523241,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09276363636363637,0.1101360830064781,0.02136,0.14458129339580902,0.5164,0.49973096762164865,0.0,0.0,0.0,0.0,0.47804,0.4995175256185691,0.0,0.0,0.0,0.0,0.0046,0.06766712643523241,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.09269090909090907,0.11021649396043251,0.02164,0.1455050184701732,0.51628,0.49973489131739335,0.0,0.0,0.0,0.0,0.47708,0.4994743973419578,0.0,0.0,0.0,0.0,0.0046,0.06766712643523326,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.09276363636363637,0.1101360830064781,0.02136,0.14458129339580902,0.5164,0.49973096762164865,0.0,0.0,0.0,0.0,0.47804,0.4995175256185691,0.0,0.0,0.0,0.0,0.0046,0.06766712643523241,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.09269090909090907,0.11021649396043251,0.02164,0.1455050184701732,0.51628,0.49973489131739335,0.0,0.0,0.0,0.0,0.47708,0.4994743973419578,0.0,0.0,0.0,0.0,0.0046,0.06766712643523326,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.15986181818181816,0.1495654875943808,0.13732,0.3441848596320737,0.81184,0.3908398833281692,0.0,0.0,0.0,0.0,0.74372,0.43657824224299807,0.00256,0.05053163761447709,0.01596,0.1253207022003974,0.03208,0.17621258070863904,0.0,0.0,0.015,0.12155245781143412,0.0,0.0
