Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,3.636363636363637e-07,5.7494807526965756e-05,0.0,0.0,4.000000000000001e-06,0.0006324428827966233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.17086909090909091,0.1472053493042231,0.17944,0.38372032315215737,0.78484,0.4109332967770159,0.0,0.0,0.0,0.0,0.73584,0.44088489926512353,0.0,0.0,0.0,0.0,0.17944,0.38372032315215737,0.0,0.0,0.0,0.0,0.0,0.0
Borda ranking,0.008676363636363637,0.03875875869020913,0.0,0.0,0.04772,0.21317317279615022,0.0,0.0,0.0,0.0,0.04772,0.21317317279615022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.1366,0.12874045248873753,0.06412,0.24496658057790954,0.70784,0.45475546659716704,0.0,0.0,0.0,0.0,0.66652,0.47145634962312666,0.0,0.0,0.0,0.0,0.06412,0.24496658057790954,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.1363090909090909,0.12852269318760787,0.06328,0.2434658941206947,0.70716,0.4550656374633316,0.0,0.0,0.0,0.0,0.66568,0.47175219935896556,0.0,0.0,0.0,0.0,0.06328,0.2434658941206947,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.1363090909090909,0.12852269318760787,0.06328,0.2434658941206947,0.70716,0.4550656374633316,0.0,0.0,0.0,0.0,0.66568,0.47175219935896556,0.0,0.0,0.0,0.0,0.06328,0.2434658941206947,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1363090909090909,0.12852269318760787,0.06328,0.2434658941206947,0.70716,0.4550656374633316,0.0,0.0,0.0,0.0,0.66568,0.47175219935896556,0.0,0.0,0.0,0.0,0.06328,0.2434658941206947,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1363090909090909,0.12852269318760787,0.06328,0.2434658941206947,0.70716,0.4550656374633316,0.0,0.0,0.0,0.0,0.66568,0.47175219935896556,0.0,0.0,0.0,0.0,0.06328,0.2434658941206947,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.1366,0.12874045248873753,0.06412,0.24496658057790954,0.70784,0.45475546659716704,0.0,0.0,0.0,0.0,0.66652,0.47145634962312666,0.0,0.0,0.0,0.0,0.06412,0.24496658057790954,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.1363090909090909,0.12852269318760787,0.06328,0.2434658941206947,0.70716,0.4550656374633316,0.0,0.0,0.0,0.0,0.66568,0.47175219935896556,0.0,0.0,0.0,0.0,0.06328,0.2434658941206947,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.1366,0.12874045248873753,0.06412,0.24496658057790954,0.70784,0.45475546659716704,0.0,0.0,0.0,0.0,0.66652,0.47145634962312666,0.0,0.0,0.0,0.0,0.06412,0.24496658057790954,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.17029454545454545,0.1476108902281314,0.17964,0.38388731471613674,0.78124,0.413405445537507,0.0,0.0,0.0,0.0,0.73272,0.44253971753966476,0.0,0.0,0.0,0.0,0.17964,0.38388731471613674,0.0,0.0,0.0,0.0,0.0,0.0
