Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.008952545454545456,0.04379556890525038,0.0,0.0,0.011004,0.10297585874128001,0.0,0.0,0.004038,0.06341054086004819,7.400000000000001e-05,0.005098336624635445,0.08207800000000001,0.2744631277360267,0.0,0.0,0.0,0.0,0.001284,0.03580339399576382,0.0,0.0,0.0,0.0
Random Choice,0.0997018181818182,0.15018093685551476,0.01056,0.10221783797359199,0.58632,0.4924924949681897,0.0,0.0,0.01612,0.12593706999925683,0.2298,0.4207041240586335,0.24764,0.4316415531432797,0.0,0.0,0.0,0.0,0.00628,0.07899722526771077,0.0,0.0,0.0,0.0
Borda ranking,0.012480000000000002,0.049181851663703126,0.0,0.0,0.11096,0.3140825980534491,0.0,0.0,0.0002,0.014140721339451283,0.02152,0.14510992247260132,0.0046,0.06766712643523261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.052749090909090905,0.08233992756780559,0.00032,0.017885681423974037,0.42296,0.4940291878017154,0.0,0.0,0.0,0.0,0.156,0.3628553430776105,0.00096,0.03096899094256153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.03428363636363637,0.08464879170439016,0.0,0.0,0.26944,0.44366889275671534,0.0,0.0,0.0016,0.039967987189743814,0.08072,0.2724046284481304,0.025,0.15612494995999243,0.0,0.0,0.0,0.0,0.00036,0.01897025039370989,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.038676363636363634,0.08721270237795958,0.0,0.0,0.30712,0.46129958335126037,0.0,0.0,0.00204,0.045120265956671214,0.09768,0.29688148746590615,0.01808,0.13324081056490542,0.0,0.0,0.0,0.0,0.00052,0.022797578818812114,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.07481454545454545,0.12187147067504797,0.0008,0.02827295527531103,0.53116,0.49902810982958334,0.0,0.0,0.00932,0.09608921687680551,0.20856,0.4062791237561943,0.07,0.2551470164434146,0.0,0.0,0.0,0.0,0.00312,0.05576975524421885,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06220363636363636,0.10908605500358926,0.00024,0.015490074241267126,0.46172,0.49853248800853966,0.0,0.0,0.00508,0.07109285196136848,0.17524,0.3801722535903074,0.04056,0.19726856414545652,0.0,0.0,0.0,0.0,0.0014,0.037390373092542645,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.06718545454545453,0.10947923795159586,4e-05,0.006324428827966492,0.497,0.499990999918981,0.0,0.0,0.00456,0.06737363282472425,0.19304,0.39468412483917176,0.04336,0.20366617392196634,0.0,0.0,0.0,0.0,0.00104,0.03223225713474485,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.07473454545454546,0.12184370041882295,0.00084,0.0289705781785647,0.5308,0.49905045837064166,0.0,0.0,0.00924,0.0956797909696472,0.20836,0.40613558130253335,0.06972,0.25467454054144656,0.0,0.0,0.0,0.0,0.00312,0.05576975524421885,0.0,0.0,0.0,0.0
Greedy Monroe,0.05932,0.10590737360038074,4e-05,0.006324428827965543,0.44088,0.4964925232066026,0.0,0.0,0.0038,0.06152690468405501,0.16584,0.3719369494955197,0.04104,0.1983827573152085,0.0,0.0,0.0,0.0,0.00092,0.030317546074836912,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.07713090909090908,0.12638185244790548,0.00204,0.045120265956673754,0.53484,0.4987846974397382,0.0,0.0,0.00972,0.09810974263548473,0.20976,0.4071372525327531,0.08888,0.28457045805919834,0.0,0.0,0.0,0.0,0.0032,0.056477960303112355,0.0,0.0,0.0,0.0
