Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,3.6363636363636366e-06,0.0005749480752695869,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.006324428827965456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.3829563636363636,0.3412246358681396,0.19472,0.39598500173612994,0.775,0.4175823272122042,0.0,0.0,0.44156,0.49657302222338434,0.7104,0.4535767189792018,0.38788,0.487266975691956,0.00516,0.07164757078924787,0.7104,0.4535767189792018,0.38788,0.487266975691956,0.59952,0.4899956832462532,0.0,0.0
Borda ranking,0.030240000000000003,0.08563185813277457,0.0,0.0,0.11088,0.31398347982017344,0.0,0.0,0.0,0.0,0.11088,0.31398347982017344,0.0,0.0,0.0,0.0,0.11088,0.31398347982017344,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.09039272727272728,0.13256866521809332,0.0,0.0,0.33084,0.4705155623356775,0.0,0.0,0.0,0.0,0.33064,0.47044361022336767,0.0,0.0,0.0,0.0,0.33064,0.47044361022336767,0.0,0.0,0.0022,0.04685253461661343,0.0,0.0
Approval Voting (AV),3.6363636363636366e-06,0.0005749480752695869,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.006324428827965457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),3.6363636363636366e-06,0.0005749480752695869,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.006324428827965457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.38572727272727275,0.3403075639232106,0.19588,0.3968765873668463,0.78112,0.41348705614563547,0.0,0.0,0.44616,0.49709280260334443,0.71584,0.4510134082263485,0.38976,0.48769574777731356,0.00484,0.06940154465140808,0.71584,0.4510134082263485,0.38976,0.48769574777731356,0.6038,0.48910690038075905,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),3.6363636363636366e-06,0.0005749480752695869,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.006324428827965457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.38255636363636364,0.34130700074975295,0.19716,0.39785416222530945,0.7766,0.4165242369899057,0.0,0.0,0.44128,0.4965399899304181,0.71156,0.4530368267591353,0.38492,0.48657640057862617,0.0054,0.07328601503696128,0.71156,0.4530368267591353,0.38492,0.48657640057862617,0.59472,0.4909461493891653,0.0,0.0
Monroe's Approval Rule (Monroe),0.38572727272727275,0.3403075639232106,0.19588,0.3968765873668463,0.78112,0.41348705614563547,0.0,0.0,0.44616,0.49709280260334443,0.71584,0.4510134082263485,0.38976,0.48769574777731356,0.00484,0.06940154465140808,0.71584,0.4510134082263485,0.38976,0.48769574777731356,0.6038,0.48910690038075905,0.0,0.0
Greedy Monroe,0.07874545454545455,0.1241660779824524,0.0,0.0,0.28872,0.4531674763263365,0.0,0.0,4e-05,0.006324428827966736,0.28872,0.4531674763263365,0.0,0.0,0.0,0.0,0.28872,0.4531674763263365,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.38572727272727275,0.3403075639232106,0.19588,0.3968765873668463,0.78112,0.41348705614563547,0.0,0.0,0.44616,0.49709280260334443,0.71584,0.4510134082263485,0.38976,0.48769574777731356,0.00484,0.06940154465140808,0.71584,0.4510134082263485,0.38976,0.48769574777731356,0.6038,0.48910690038075905,0.0,0.0
