Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0013167272727272726,0.01862791653155521,0.0033819999999999996,0.05804804969953019,0.0036499999999999996,0.05865863663565154,0.0,0.0,0.0,0.0,3.4e-05,0.0023956220615598037,0.007417999999999999,0.08580477345036579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.08754909090909091,0.11535515148166244,0.02036,0.1412284333977908,0.62544,0.4840090974351542,0.0,0.0,0.0,0.0,0.2772,0.4476160855018036,0.04004,0.1960530499635383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borda ranking,0.013410909090909091,0.04464493625190066,0.0,0.0,0.11848,0.3231756327448119,0.0,0.0,0.0,0.0,0.02904,0.16791866602609534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05372000000000001,0.08188456436729628,0.00056,0.023657692195137386,0.4182,0.49326337792292174,0.0,0.0,0.0,0.0,0.17212,0.37748470909423465,4e-05,0.0063244288279655165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.038079999999999996,0.07118209030095966,4e-05,0.006324428827966928,0.30668,0.461115362572161,0.0,0.0,0.0,0.0,0.11216,0.3155632019104283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04198181818181818,0.07455074307226395,8e-05,0.008943914131970494,0.33476,0.4719064975183157,0.0,0.0,0.0,0.0,0.12692,0.33288333331665015,4e-05,0.006324428827967005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.051974545454545454,0.08032115395660093,0.00012,0.010953793863316066,0.40472,0.49083777523726235,0.0,0.0,0.0,0.0,0.1668,0.3727972102900615,8e-05,0.00894391413197023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04889818181818182,0.07870007138134262,8e-05,0.008943914131970494,0.38292,0.48609903682265165,0.0,0.0,0.0,0.0,0.1548,0.3617139201081765,8e-05,0.00894391413197023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.05093818181818182,0.07943484711730793,8e-05,0.008943914131970494,0.39744,0.4893684158178215,0.0,0.0,0.0,0.0,0.16276,0.3691465595126282,4e-05,0.006324428827967005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.0519490909090909,0.08030857445025906,0.00012,0.010953793863316066,0.40456,0.49080668944092537,0.0,0.0,0.0,0.0,0.16668,0.372689921516638,8e-05,0.00894391413197023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.05091636363636364,0.07942002827763368,8e-05,0.008943914131970494,0.39736,0.4893516428909196,0.0,0.0,0.0,0.0,0.1626,0.3690003252031134,4e-05,0.006324428827967005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.08777454545454545,0.11515442933123254,0.02028,0.14095645284982622,0.628,0.48333839077812407,0.0,0.0,0.0,0.0,0.27788,0.44795391012907027,0.03936,0.19444996888653757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
