Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.30141818181818186,0.34121884767739585,0.17836,0.3828155043882782,0.74496,0.4358836982499071,0.0,0.0,0.39948,0.4897915164639066,0.60516,0.4888162992371378,0.39944,0.4897833055546745,0.17836,0.3828155043882782,0.01092,0.10392667415059087,0.39944,0.4897833055546745,0.39948,0.4897915164639066,0.0,0.0
Borda ranking,0.00764,0.036265293486369705,0.0,0.0,0.05068,0.21934342388130237,0.0,0.0,0.0,0.0,0.03336,0.17957480446876437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.10097454545454544,0.09876946903350624,0.0,0.0,0.59756,0.49038968830922824,0.0,0.0,0.0,0.0,0.50384,0.4999852541825353,0.0,0.0,0.0,0.0,0.00932,0.09608921687680506,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.02689090909090909,0.06434674251877857,0.0,0.0,0.16764,0.3735462895010061,0.0,0.0,0.0,0.0,0.12816,0.33426787820555814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.02689090909090909,0.06434674251877857,0.0,0.0,0.16764,0.3735462895010061,0.0,0.0,0.0,0.0,0.12816,0.33426787820555814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3017418181818181,0.3412259110030377,0.17656,0.3812959039906444,0.74212,0.43746760520072536,0.0,0.0,0.4024,0.490381728860186,0.60372,0.48912387142726194,0.40236,0.49037376601925586,0.17656,0.3812959039906444,0.01068,0.10279074666525477,0.40236,0.49037376601925586,0.4024,0.490381728860186,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.02689090909090909,0.06434674251877857,0.0,0.0,0.16764,0.3735462895010061,0.0,0.0,0.0,0.0,0.12816,0.33426787820555814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.29886545454545455,0.3404571634887396,0.17324,0.37845462396432805,0.7408,0.43819557277549687,0.0,0.0,0.39672,0.48921696781697804,0.60264,0.4893516428909184,0.39664,0.48920007195413895,0.17324,0.37845462396432805,0.01088,0.10373825523883039,0.39664,0.48920007195413895,0.39672,0.48921696781697804,0.0,0.0
Monroe's Approval Rule (Monroe),0.3017418181818181,0.3412259110030377,0.17656,0.3812959039906444,0.74212,0.43746760520072536,0.0,0.0,0.4024,0.490381728860186,0.60372,0.48912387142726194,0.40236,0.49037376601925586,0.17656,0.3812959039906444,0.01068,0.10279074666525477,0.40236,0.49037376601925586,0.4024,0.490381728860186,0.0,0.0
Greedy Monroe,0.06989454545454545,0.09270337593372696,0.0,0.0,0.41844,0.4933031181737735,0.0,0.0,0.0,0.0,0.34788,0.4762977069019199,0.0,0.0,0.0,0.0,0.00252,0.05013631019530317,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.3017418181818181,0.3412259110030377,0.17656,0.3812959039906444,0.74212,0.43746760520072536,0.0,0.0,0.4024,0.490381728860186,0.60372,0.48912387142726194,0.40236,0.49037376601925586,0.17656,0.3812959039906444,0.01068,0.10279074666525477,0.40236,0.49037376601925586,0.4024,0.490381728860186,0.0,0.0
