Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.026764181818181822,0.07977590452272204,0.0,0.0,0.0,0.0,0.0,0.0,0.14563400000000004,0.35273890676848624,0.0,0.0,0.074386,0.26239802149072816,0.0,0.0,0.0,0.0,0.074386,0.26239802149072816,0.0,0.0,0.0,0.0
Random Choice,0.32982181818181816,0.3128897860621691,0.18148,0.38541537281226346,0.77256,0.4191790147419711,0.0,0.0,0.29052,0.4540023453684757,0.70672,0.4552656824317058,0.18808,0.39077604020727513,0.0,0.0,0.70672,0.4552656824317058,0.18808,0.39077604020727513,0.59388,0.49110746848318804,0.0,0.0
Borda ranking,0.03635272727272727,0.13403635367215974,0.0,0.0,0.07528,0.2638426076280826,0.0,0.0,0.095,0.29321493822793704,0.07528,0.2638426076280826,0.03952,0.1948285646407861,0.0,0.0,0.07528,0.2638426076280826,0.03952,0.1948285646407861,0.0,0.0,0.0,0.0
Plurality ranking,0.23930181818181817,0.2080696244344531,0.13908,0.3460299894517033,0.67772,0.4673495496949407,0.0,0.0,8e-05,0.008943914131970905,0.60668,0.48848682438731544,0.0,0.0,0.0,0.0,0.60668,0.48848682438731544,0.0,0.0,0.60208,0.4894687667257382,0.0,0.0
Approval Voting (AV),0.02677090909090909,0.07978423428264246,0.0,0.0,0.0,0.0,0.0,0.0,0.14568,0.35278511533223345,0.0,0.0,0.0744,0.2624207308884168,0.0,0.0,0.0,0.0,0.0744,0.2624207308884168,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.02677090909090909,0.07978423428264246,0.0,0.0,0.0,0.0,0.0,0.0,0.14568,0.35278511533223345,0.0,0.0,0.0744,0.2624207308884168,0.0,0.0,0.0,0.0,0.0744,0.2624207308884168,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.33187272727272726,0.3125189999073537,0.1862,0.38926797967461135,0.77712,0.4161784540315079,0.0,0.0,0.2926,0.4549563055943061,0.711,0.45329791528304686,0.18736,0.3902002439773733,0.0,0.0,0.711,0.45329791528304686,0.18736,0.3902002439773733,0.59796,0.4903099411596251,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.02677090909090909,0.07978423428264246,0.0,0.0,0.0,0.0,0.0,0.0,0.14568,0.35278511533223345,0.0,0.0,0.0744,0.2624207308884168,0.0,0.0,0.0,0.0,0.0744,0.2624207308884168,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.33208363636363636,0.31276334639812775,0.18632,0.3893646845824185,0.77724,0.41609852487125765,0.0,0.0,0.29272,0.4550109906365956,0.70968,0.4539100104645611,0.18852,0.39112684592084945,0.0,0.0,0.70968,0.4539100104645611,0.18852,0.39112684592084945,0.60024,0.4898488975183125,0.0,0.0
Monroe's Approval Rule (Monroe),0.3318581818181819,0.31252553225701585,0.1862,0.38926797967461135,0.77708,0.4162050859852193,0.0,0.0,0.2926,0.4549563055943061,0.71096,0.4533165322377757,0.18736,0.3902002439773733,0.0,0.0,0.71096,0.4533165322377757,0.18736,0.3902002439773733,0.59792,0.49031793114274014,0.0,0.0
Greedy Monroe,0.12347636363636365,0.2237738009713266,0.0,0.0,0.28604,0.4519083075138704,0.0,0.0,0.22668,0.4186838635534635,0.28604,0.4519083075138704,0.13672,0.34355151229475894,0.0,0.0,0.28604,0.4519083075138704,0.13672,0.34355151229475894,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.33187272727272726,0.3125189999073537,0.1862,0.38926797967461135,0.77712,0.4161784540315079,0.0,0.0,0.2926,0.4549563055943061,0.711,0.45329791528304686,0.18736,0.3902002439773733,0.0,0.0,0.711,0.45329791528304686,0.18736,0.3902002439773733,0.59796,0.4903099411596251,0.0,0.0
