Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.2991418181818182,0.21818602300718054,0.06648,0.2491192678216005,0.93472,0.24701927374194607,0.0,0.0,0.00552,0.07409135982016911,0.93024,0.2547421095931747,0.56476,0.4957884048664149,0.0024,0.048930971786798394,0.296,0.4564909637659265,0.00552,0.07409135982016911,0.48492,0.49977254186278663,0.0,0.0
Borda ranking,0.0005236363636363637,0.009743326769071997,0.0,0.0,0.00288,0.053588297229895984,0.0,0.0,0.0,0.0,0.00288,0.053588297229895984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.027570909090909094,0.06987347775719649,0.0,0.0,0.15132,0.3583605134497102,0.0,0.0,0.0,0.0,0.15056,0.35761947150575585,0.00056,0.023657692195133286,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.028970578178562044,0.0,0.0
Approval Voting (AV),0.0018218181818181816,0.019304420758751988,0.0,0.0,0.00992,0.09910395350340911,0.0,0.0,0.0,0.0,0.00992,0.09910395350340911,0.0002,0.01414072133945362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.004654545454545454,0.03040673985569982,0.0,0.0,0.02604,0.15925425708590782,0.0,0.0,4e-05,0.006324428827966313,0.02504,0.15624659484289127,4e-05,0.006324428827966313,0.0,0.0,0.0,0.0,4e-05,0.006324428827966313,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1826727272727272,0.0324821633866363,0.0,0.0,0.99968,0.017885681423971574,0.0,0.0,0.00432,0.06558458355435695,0.99436,0.07488785215241053,0.00432,0.06558458355435695,0.00168,0.04095335883660121,0.0,0.0,0.00432,0.06558458355435695,0.00072,0.026823154176945134,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.18245090909090902,0.03155662031120102,0.0,0.0,0.99896,0.032232257134744716,0.0,0.0,0.00424,0.06497709134763388,0.99364,0.07949559987820913,0.00424,0.06497709134763388,0.00164,0.040463692367355766,0.0,0.0,0.00424,0.06497709134763388,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.17984000000000003,0.04827127155436697,0.0,0.0,0.9804,0.13862121049827442,0.0,0.0,0.00072,0.02682315417694589,0.97536,0.15502538630815785,0.00072,0.02682315417694589,0.00028,0.01673085771860058,0.0,0.0,0.00072,0.02682315417694589,0.02004,0.14013707004216616,0.0,0.0
Monroe's Approval Rule (Monroe),0.0717709090909091,0.1032640716820206,0.0,0.0,0.39464,0.4887732300362082,0.0,0.0,0.00148,0.03844228921382208,0.38936,0.48760515829914286,0.00156,0.03946601576040356,0.00064,0.02529012455485602,0.0,0.0,0.00148,0.03844228921382208,0.00032,0.017885681423971782,0.0,0.0
Greedy Monroe,0.05833818181818182,0.08777306628684398,0.0,0.0,0.32124,0.46695274107768564,0.0,0.0,8e-05,0.00894391413196886,0.32012,0.46652243847420893,0.0002,0.01414072133945146,0.0,0.0,0.0,0.0,8e-05,0.00894391413196886,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.2878218181818182,0.2152402283236851,0.06184,0.24086472219903785,0.93672,0.24346589412069242,0.0,0.0,0.00512,0.07137076152036988,0.93192,0.2518831348066415,0.51608,0.4997413667088416,0.0022,0.04685253461661178,0.2756,0.4468161143021522,0.00512,0.07137076152036988,0.43144,0.49527722176581945,0.0,0.0
