Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.00969509090909091,0.047835824136260266,0.0,0.0,0.013972000000000002,0.11284479298730168,0.0,0.0,0.005882,0.07646106962681283,0.00024800000000000007,0.00897604040208109,0.083978,0.2773293385874257,0.0,0.0,0.0,0.0,0.0025659999999999997,0.05058282389524159,0.0,0.0,0.0,0.0
Random Choice,0.10366909090909092,0.15640528806214024,0.01288,0.11275684280789301,0.58904,0.4920080064389028,0.0,0.0,0.02208,0.14694377700328237,0.23924,0.4266195288544374,0.26708,0.4424344850935163,0.0,0.0,0.0,0.0,0.01004,0.09969552848551075,0.0,0.0,0.0,0.0
Borda ranking,0.013080000000000001,0.05017558992379636,0.0,0.0,0.11576,0.3199369037794989,0.0,0.0,0.00012,0.010953793863315388,0.02284,0.14939322072969932,0.00516,0.07164757078924631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.053974545454545456,0.08303978599181323,0.00012,0.010953793863315494,0.4282,0.49481790590076985,0.0,0.0,0.0,0.0,0.164,0.37027557305331976,0.0014,0.03739037309254045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.03544727272727273,0.08864816108729327,0.0,0.0,0.27016,0.44404231149742984,0.0,0.0,0.00304,0.05505232420160771,0.08684,0.28160045170422626,0.0292,0.16836674255917772,0.0,0.0,0.0,0.0,0.00068,0.026067941997784394,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.040174545454545456,0.09169534980583222,4e-05,0.006324428827966032,0.31132,0.46303332234306316,0.0,0.0,0.00328,0.05717728220193445,0.1044,0.3057787435385357,0.022,0.14668333238642425,0.0,0.0,0.0,0.0,0.00088,0.029651738566231,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.07706909090909092,0.12589334899670598,0.00072,0.026823154176944954,0.53512,0.49876506052439995,0.0,0.0,0.01208,0.10924318559983635,0.21436,0.41037761927284794,0.081,0.2728351150419877,0.0,0.0,0.0,0.0,0.00448,0.0667827043477489,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06386545454545454,0.11362925852777876,0.00032,0.01788568142397495,0.46448,0.4987367337584838,0.0,0.0,0.00724,0.08477961075634581,0.181,0.38501818138882715,0.04672,0.21103848369429437,0.0,0.0,0.0,0.0,0.00276,0.052463152783640235,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.06905454545454547,0.11452500981880237,0.00012,0.010953793863313204,0.49976,0.499999942400004,0.0,0.0,0.0068,0.08218126307133357,0.19972,0.3997898467945695,0.051,0.2199977272609956,0.0,0.0,0.0,0.0,0.0022,0.04685253461661031,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.0769418181818182,0.12582173856990692,0.00072,0.026823154176944954,0.53448,0.49880971281636916,0.0,0.0,0.01208,0.10924318559983638,0.21396,0.41009891294671413,0.08064,0.2722814543813626,0.0,0.0,0.0,0.0,0.00448,0.0667827043477489,0.0,0.0,0.0,0.0
Greedy Monroe,0.06060727272727273,0.10919823998702226,8e-05,0.008943914131968721,0.44184,0.4966058944475595,0.0,0.0,0.00496,0.07025239070666928,0.17032,0.37591368370948913,0.04824,0.21427296236341548,0.0,0.0,0.0,0.0,0.00124,0.0351917944981429,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.07898545454545455,0.12978133801310487,0.00168,0.04095335883660234,0.53776,0.4985721436260682,0.0,0.0,0.01272,0.11206338206566693,0.21528,0.41101644930584613,0.09652,0.2953030470551095,0.0,0.0,0.0,0.0,0.00488,0.0696863372548607,0.0,0.0,0.0,0.0
