Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.039904909090909095,0.09534814100812827,0.0,0.0,0.000132,0.010899621868193581,0.0,0.0,0.148642,0.35573522856309653,0.0,0.0,0.21816399999999997,0.41299935019864914,0.0,0.0,0.0,0.0,0.07188399999999999,0.2582957285912782,0.000132,0.010899621868193581,0.0,0.0
Random Choice,0.35377818181818177,0.27210191594477917,0.05964,0.2368186445363263,0.92544,0.2626800456829405,0.0,0.0,0.22988,0.42075549384408245,0.8284,0.3770324123997954,0.33544,0.472144052594019,0.0,0.0,0.58972,0.49188445960413996,0.1248,0.3304919968773281,0.79824,0.4013139698539389,0.0,0.0
Borda ranking,0.06395636363636364,0.15653237676284168,0.0,0.0,0.142,0.3490501396647909,0.0,0.0,0.20236,0.40175916965256436,0.142,0.3490501396647909,0.1138,0.3175681974002035,0.0,0.0,0.0,0.0,0.10336,0.30442849800890864,0.0,0.0,0.0,0.0
Plurality ranking,0.27280363636363636,0.18474416824063236,0.04012,0.19624063187829216,0.87484,0.33090024841324034,0.0,0.0,0.0,0.0,0.78688,0.4095117404910589,0.03944,0.19463937525590216,0.0,0.0,0.46264,0.4986022767697497,0.0,0.0,0.79692,0.4022915778387129,0.0,0.0
Approval Voting (AV),0.03989454545454545,0.09337062295157911,0.0,0.0,0.0,0.0,0.0,0.0,0.1486,0.35569374467363496,0.0,0.0,0.2184,0.41316030787084895,0.0,0.0,0.0,0.0,0.07184,0.2582227999228862,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06282545454545453,0.15626851862046395,0.0,0.0,0.12744,0.33346521017940967,0.0,0.0,0.20324,0.40240962016339465,0.12744,0.33346521017940967,0.12692,0.3328833333166502,0.0,0.0,8e-05,0.008943914131968095,0.10596,0.30778641685427116,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.35322545454545456,0.27111949636387905,0.05868,0.23502480209547333,0.92652,0.26092276558395955,0.0,0.0,0.22776,0.41938691252824745,0.82924,0.37629911294083845,0.331,0.47057305490228674,0.0,0.0,0.59064,0.4917157617974232,0.12244,0.3277932982841687,0.7992,0.4005987518702721,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07729090909090909,0.16987196727079432,0.0,0.0,0.183,0.38666652298840787,0.0,0.0,0.23124,0.4216255001776279,0.183,0.38666652298840787,0.12644,0.3323445898461629,0.0,0.0,8e-05,0.008943914131968095,0.12644,0.3323445898461629,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3475854545454546,0.260425052527294,0.01356,0.11565520481156093,0.92796,0.25855413050264187,0.0,0.0,0.23392,0.4233219030477746,0.82948,0.3760889915964169,0.31268,0.4635851783653048,0.0,0.0,0.58128,0.49334933019107463,0.12664,0.3325692565466718,0.79792,0.40155158273878805,0.0,0.0
Monroe's Approval Rule (Monroe),0.3468254545454546,0.2685999109218015,0.05268,0.2233938620463863,0.92544,0.2626800456829408,0.0,0.0,0.21672,0.4120102445328116,0.82828,0.37713690034261405,0.3132,0.46379495469448173,0.0,0.0,0.5648,0.4957831784157404,0.115,0.31902194281898694,0.79896,0.40077789160585486,0.0,0.0
Greedy Monroe,0.1273890909090909,0.24687357118144468,0.0,0.0,0.32388,0.46795485423267313,0.0,0.0,0.22536,0.4178191838582727,0.29912,0.4578724992832783,0.1316,0.33805538007849095,0.0,0.0,0.11512,0.31916670503040706,0.12144,0.32663791329237535,0.18476,0.3881027472203938,0.0,0.0
Minimax Approval Voting (MAV),0.27776,0.25767224666540445,0.0,0.0,0.79576,0.40314516293762137,0.0,0.0,0.2278,0.41941287533888777,0.71296,0.45238041336907525,0.12324,0.32871249200480285,0.0,0.0,0.32408,0.4680300776659602,0.12324,0.32871249200480285,0.74828,0.43400119999829884,0.0,0.0
