Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.001384181818181818,0.018452469720834315,0.0029239999999999995,0.053985506218603985,0.0029879999999999998,0.052933409665725295,0.0,0.0,0.0,0.0,0.0,0.0,0.009314,0.09605825104484819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.08684727272727273,0.11817630174572775,0.02088,0.1429826059350971,0.61388,0.48685865053425403,0.0,0.0,4e-05,0.006324428827967048,0.27344,0.44572476529803123,0.04704,0.2117244397796886,0.0,0.0,0.0,0.0,4e-05,0.006324428827967048,0.0,0.0,0.0,0.0
Borda ranking,0.01293818181818182,0.04394866192827628,0.0,0.0,0.11416,0.3180054942922188,0.0,0.0,0.0,0.0,0.02816,0.16542978691882027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05322545454545455,0.08138589584857582,0.0004,0.019995999599922147,0.41424,0.49259031902795214,0.0,0.0,0.0,0.0,0.1708,0.3763341068784928,4e-05,0.00632442882796693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.037058181818181817,0.07054816051398281,4e-05,0.006324428827966019,0.29808,0.45741481567608194,0.0,0.0,0.0,0.0,0.10952,0.3122905211497629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04115272727272728,0.0735677944935042,8e-05,0.008943914131968262,0.32728,0.46922041899296857,0.0,0.0,0.0,0.0,0.12532,0.3310814063036094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.05093818181818182,0.08023037160115126,0.00028,0.016730857718600455,0.3958,0.4890218400030628,0.0,0.0,0.0,0.0,0.1642,0.370456961063034,4e-05,0.0063244288279666085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04778545454545455,0.07832962624826184,0.00016,0.012648098671339833,0.37356,0.48374882573497474,0.0,0.0,0.0,0.0,0.15188,0.358904535496599,4e-05,0.0063244288279666085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.04955636363636364,0.07897066659037057,0.00012,0.010953793863312635,0.38752,0.48718399973731147,0.0,0.0,0.0,0.0,0.15744,0.36421511006548585,4e-05,0.006324428827966288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.05090909090909091,0.08021660181693234,0.00028,0.016730857718600455,0.3956,0.48897918156099646,0.0,0.0,0.0,0.0,0.16408,0.37034815187869236,4e-05,0.0063244288279666085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.04953090909090909,0.07895704199302334,0.00012,0.010953793863312635,0.38736,0.4871470316033307,0.0,0.0,0.0,0.0,0.15732,0.3641022076286471,4e-05,0.006324428827966288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.08693090909090911,0.11750350268744492,0.01848,0.1346792099769089,0.61528,0.4865290552475468,0.0,0.0,4e-05,0.006324428827967048,0.2752,0.44661500198710125,0.0472,0.21206640469440305,0.0,0.0,0.0,0.0,4e-05,0.006324428827967048,0.0,0.0,0.0,0.0
