Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,3.563636363636364e-05,0.002945254128531362,4.2000000000000004e-05,0.004526192027752689,8.800000000000001e-05,0.009088340465636644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,0.0032931886791833106,0.0,0.0,0.00023999999999999998,0.015490074241272333,0.0,0.0
Random Choice,0.16938545454545453,0.17502809088625532,0.1842,0.3876472107471866,0.78216,0.41277806918499366,0.0,0.0,0.0,0.0,0.73456,0.441567216174403,0.00336,0.057868042994393354,0.05744,0.2326814268479494,0.09004,0.2862390581315247,0.0,0.0,0.01148,0.106527975668358,0.0,0.0
Borda ranking,0.01941818181818182,0.06567541008979473,0.0,0.0,0.1062,0.30809342738850665,0.0,0.0,0.0,0.0,0.09752,0.29666454051675395,0.0,0.0,0.00944,0.09669998138574497,0.0,0.0,0.0,0.0,0.00044,0.02097156169673657,0.0,0.0
Plurality ranking,0.07064,0.10696807083620011,0.01684,0.12867173116112984,0.38804,0.4873037639912053,0.0,0.0,0.0,0.0,0.36588,0.4816760587781549,0.0,0.0,0.0,0.0,0.00628,0.07899722526771147,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0706509090909091,0.10716698338875381,0.01732,0.13046078951165638,0.38756,0.48719323312204005,0.0,0.0,0.0,0.0,0.36592,0.4816871947643875,0.0,0.0,0.0,0.0,0.00636,0.07949559987820813,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0706509090909091,0.10716698338875381,0.01732,0.13046078951165638,0.38756,0.48719323312204005,0.0,0.0,0.0,0.0,0.36592,0.4816871947643875,0.0,0.0,0.0,0.0,0.00636,0.07949559987820813,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.0706509090909091,0.10716698338875381,0.01732,0.13046078951165638,0.38756,0.48719323312204005,0.0,0.0,0.0,0.0,0.36592,0.4816871947643875,0.0,0.0,0.0,0.0,0.00636,0.07949559987820813,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0706509090909091,0.10716698338875381,0.01732,0.13046078951165638,0.38756,0.48719323312204005,0.0,0.0,0.0,0.0,0.36592,0.4816871947643875,0.0,0.0,0.0,0.0,0.00636,0.07949559987820813,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07048,0.10671508102501251,0.01652,0.1274640718006441,0.3874,0.48715627882631646,0.0,0.0,0.0,0.0,0.36528,0.48150858933157087,0.0,0.0,0.0,0.0,0.00608,0.0777369513166061,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.0706509090909091,0.10716698338875381,0.01732,0.13046078951165638,0.38756,0.48719323312204005,0.0,0.0,0.0,0.0,0.36592,0.4816871947643875,0.0,0.0,0.0,0.0,0.00636,0.07949559987820813,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.07048,0.10671508102501251,0.01652,0.1274640718006441,0.3874,0.48715627882631646,0.0,0.0,0.0,0.0,0.36528,0.48150858933157087,0.0,0.0,0.0,0.0,0.00608,0.0777369513166061,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.1687090909090909,0.17477300478933458,0.1854,0.38862171838439574,0.78048,0.41392145341838177,0.0,0.0,0.0,0.0,0.7298,0.44406301354646377,0.00292,0.05395807261198047,0.05644,0.2307694225845402,0.08944,0.28537779591271617,0.0,0.0,0.01132,0.10579157622420227,0.0,0.0
