Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0001783636363636364,0.0059562206781598155,5.2e-05,0.004859196075289264,0.000636,0.02499614229194105,0.0,0.0,0.0,0.0,0.0,0.0,0.0012740000000000002,0.035663089092527654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.32460727272727274,0.34786054772120995,0.08828,0.28370167711878974,0.86696,0.3396179594779657,0.0,0.0,0.31656,0.4651341380720214,0.80416,0.3968459328253616,0.452,0.49769066698100084,0.29744,0.4571317604367713,0.19944,0.3995793868558331,0.31256,0.46353667211992744,0.22148,0.4152428320874267,0.0118,0.10798499895821084
Borda ranking,0.004483636363636364,0.027960296270990934,0.0,0.0,0.03084,0.17288404900399096,0.0,0.0,0.0,0.0,0.01848,0.1346792099769093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.025203636363636362,0.0880866562794359,0.00012,0.0109537938633144,0.14336,0.35043959593635754,0.0,0.0,0.00488,0.0696863372548601,0.11168,0.31497234418278997,0.0,0.0,0.0,0.0,0.00372,0.06087825227450346,0.0,0.0,0.0086,0.09233655830710946,0.00488,0.0696863372548601
Approval Voting (AV),0.010574545454545455,0.042290005667055534,0.0,0.0,0.07028,0.2556183123329842,0.0,0.0,0.0,0.0,0.04604,0.20957175000462666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.012974545454545456,0.04657014289702341,0.0,0.0,0.08456,0.2782258190751751,0.0,0.0,0.0,0.0,0.05816,0.23404575279208245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.09451272727272729,0.21209700609854887,0.0,0.0,0.39,0.48774993593025434,0.0,0.0,0.05228,0.22259110853761896,0.3558,0.478755010417541,0.04716,0.21198097650496703,0.0462,0.20991798398418382,0.02468,0.1551479861293628,0.04664,0.21086657013384508,0.06456,0.24574785126228105,0.01232,0.11030964418398391
Lexicographic Chamberlin-Courant (lex-CC),0.032250909090909094,0.08692860688754843,0.0,0.0,0.18872,0.3912860355290624,0.0,0.0,0.00224,0.04727560047213802,0.15696,0.36376305254925867,0.00248,0.04973780855645968,0.00196,0.044228479512636594,0.00016,0.01264809867133931,0.00224,0.04727560047213802,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07488363636363636,0.16570018108527027,0.0,0.0,0.36432,0.48123896101631247,0.0,0.0,0.01392,0.11715900989681569,0.33176,0.4708453062313231,0.00764,0.08707255824884334,0.0074,0.0857043756176005,0.02844,0.16622625063446728,0.00756,0.08661897251758498,0.05084,0.21967087745079963,0.01184,0.10816568032422566
Monroe's Approval Rule (Monroe),0.023563636363636363,0.070149535100253,0.0,0.0,0.14508,0.35218147821825335,0.0,0.0,0.00072,0.026823154176945613,0.11132,0.31452799175906265,0.00092,0.030317546074839045,0.00044,0.020971561696736633,0.0,0.0,0.00072,0.026823154176945613,0.0,0.0,0.0,0.0
Greedy Monroe,0.0228,0.06232783541685863,0.0,0.0,0.14124,0.3482689512431215,0.0,0.0,4e-05,0.00632442882796691,0.10932,0.3120402820150509,0.00016,0.012648098671338736,0.0,0.0,0.0,0.0,4e-05,0.00632442882796691,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.20393454545454545,0.2857840674694991,0.05356,0.22514734375516354,0.7142,0.4517945993480408,0.0,0.0,0.13896,0.34590478227391525,0.65032,0.4768688473784747,0.27584,0.44693656641632845,0.1254,0.3311719190994403,0.0786,0.2691134333325038,0.13896,0.34590478227391525,0.06744,0.2507824682867078,0.0,0.0
