Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0044540000000000005,0.03369905070661423,0.0,0.0,0.00042000000000000007,0.019959909768448733,0.0,0.0,0.010536,0.10210277081247954,0.0,0.0,0.033182,0.17911147533080135,0.0,0.0,0.0,0.0,0.004855999999999999,0.06951540186102681,0.0,0.0,0.0,0.0
Random Choice,0.12155636363636364,0.17541589534081348,0.03844,0.1922559918441731,0.67616,0.4679397978372476,0.0,0.0,0.06016,0.23778304060635838,0.35272,0.47781649364583445,0.18,0.38418745424600703,0.0,0.0,0.0,0.0,0.02964,0.16959207056932793,0.0,0.0,0.0,0.0
Borda ranking,0.01293818181818182,0.0504509605858143,0.0,0.0,0.10876,0.3113378589249211,0.0,0.0,0.00076,0.027557619635955457,0.03096,0.1732093484774819,0.00184,0.04285573940559883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05772,0.08540384856736444,0.00112,0.03344765462630375,0.42692,0.494630481875036,0.0,0.0,0.0,0.0,0.20684,0.4050397689117026,4e-05,0.006324428827966448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.04098181818181818,0.10416064843441256,4e-05,0.0063244288279654575,0.27988,0.4489400690514516,0.0,0.0,0.0134,0.11498017220371774,0.11844,0.323128405436578,0.03392,0.18102329573845408,0.0,0.0,0.0,0.0,0.00512,0.07137076152037111,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04341090909090909,0.10587556066984179,4e-05,0.0063244288279658036,0.2978,0.45729111078168233,0.0,0.0,0.01436,0.11896970370643696,0.1284,0.33453466188121667,0.03164,0.17503973948789348,0.0,0.0,0.0,0.0,0.00528,0.07247152268306424,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.12119636363636364,0.17498415287824895,0.0388,0.19311799501855245,0.6766,0.4677739197518024,0.0,0.0,0.05996,0.23741271743529876,0.35212,0.47763113968826615,0.17684,0.38153324153996504,0.0,0.0,0.0,0.0,0.02884,0.16735666822685338,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05867636363636364,0.11815311432669763,0.00012,0.010953793863313363,0.3932,0.4884606023007625,0.0,0.0,0.01856,0.13496490803170735,0.1894,0.39182603282587,0.03688,0.18846714726973104,0.0,0.0,0.0,0.0,0.00728,0.08501177330228975,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.09425454545454547,0.14473552742638435,0.00312,0.05576975524421944,0.5884,0.49212339915922804,0.0,0.0,0.03296,0.17853189743009287,0.30876,0.46198188535920187,0.08932,0.2852050798987004,0.0,0.0,0.0,0.0,0.01424,0.11847878459878505,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.12119636363636364,0.17498415287824895,0.0388,0.19311799501855245,0.6766,0.4677739197518024,0.0,0.0,0.05996,0.23741271743529876,0.35212,0.47763113968826615,0.17684,0.38153324153996504,0.0,0.0,0.0,0.0,0.02884,0.16735666822685338,0.0,0.0,0.0,0.0
Greedy Monroe,0.07384363636363638,0.13209894239155037,0.00108,0.032845602445385216,0.47516,0.4993825932089583,0.0,0.0,0.02392,0.1527999790575912,0.23928,0.4266439752298607,0.06308,0.24310679463975599,0.0,0.0,0.0,0.0,0.00976,0.09830942172550283,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.12119636363636364,0.17498415287824895,0.0388,0.19311799501855245,0.6766,0.4677739197518024,0.0,0.0,0.05996,0.23741271743529876,0.35212,0.47763113968826615,0.17684,0.38153324153996504,0.0,0.0,0.0,0.0,0.02884,0.16735666822685338,0.0,0.0,0.0,0.0
