Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.00948709090909091,0.050164303818157945,3.2000000000000005e-05,0.002868314073790621,0.00022,0.012707785499758262,0.0,0.0,0.05603800000000001,0.22998003413768137,0.0,0.0,0.024034000000000003,0.15312560414425352,0.0,0.0,0.0,0.0,0.024034000000000003,0.15312560414425352,0.0,0.0,0.0,0.0
Random Choice,0.17457818181818185,0.23073203120963673,0.11748,0.3219913812511419,0.67228,0.4693821487871338,0.0,0.0,0.29244,0.4548833327348729,0.45436,0.49791263330027946,0.19188,0.3937792092023046,0.0,0.0,0.0,0.0,0.19188,0.3937792092023046,4e-05,0.006324428827966853,0.0,0.0
Borda ranking,0.017978181818181817,0.07964727680821333,0.0,0.0,0.10464,0.30608899098147974,0.0,0.0,0.03036,0.17157584445371726,0.0438,0.20464984730027647,0.00948,0.0969026810774366,0.0,0.0,0.0,0.0,0.00948,0.0969026810774366,0.0,0.0,0.0,0.0
Plurality ranking,0.05986909090909091,0.09240371196632809,0.00872,0.09297290788182648,0.39824,0.48953539443015925,0.0,0.0,0.0,0.0,0.2516,0.43393252931762316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.08332363636363636,0.17686906381906958,0.00768,0.08729843984859463,0.32584,0.46868784323898144,0.0,0.0,0.17848,0.3829162958141927,0.19888,0.39915754483655075,0.10284,0.3037497891357231,0.0,0.0,0.0,0.0,0.10284,0.3037497891357231,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08332363636363636,0.17686906381906958,0.00768,0.08729843984859463,0.32584,0.46868784323898144,0.0,0.0,0.17848,0.3829162958141927,0.19888,0.39915754483655075,0.10284,0.3037497891357231,0.0,0.0,0.0,0.0,0.10284,0.3037497891357231,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1749709090909091,0.23022009981427774,0.1168,0.32118181766725656,0.6726,0.4692645735615823,0.0,0.0,0.29436,0.45575452866649446,0.45644,0.4980989122655182,0.19224,0.3940606328981019,0.0,0.0,0.0,0.0,0.19224,0.3940606328981019,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08332363636363636,0.17686906381906958,0.00768,0.08729843984859463,0.32584,0.46868784323898144,0.0,0.0,0.17848,0.3829162958141927,0.19888,0.39915754483655075,0.10284,0.3037497891357231,0.0,0.0,0.0,0.0,0.10284,0.3037497891357231,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.15686545454545456,0.21887364804275003,0.06668,0.24946698699430034,0.6346,0.48154214768810005,0.0,0.0,0.26228,0.439874074707828,0.43324,0.49552305940288927,0.16436,0.37060192983856655,0.0,0.0,0.0,0.0,0.16436,0.37060192983856655,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.1749709090909091,0.23022009981427774,0.1168,0.32118181766725656,0.6726,0.4692645735615823,0.0,0.0,0.29436,0.45575452866649446,0.45644,0.4980989122655182,0.19224,0.3940606328981019,0.0,0.0,0.0,0.0,0.19224,0.3940606328981019,0.0,0.0,0.0,0.0
Greedy Monroe,0.12207272727272728,0.20272851310465959,0.02992,0.170366644622669,0.49972,0.4999999215999432,0.0,0.0,0.21844,0.4131875680608102,0.33208,0.4709595243756062,0.13132,0.3377499927461135,0.0,0.0,0.0,0.0,0.13132,0.3377499927461135,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.1749709090909091,0.23022009981427774,0.1168,0.32118181766725656,0.6726,0.4692645735615823,0.0,0.0,0.29436,0.45575452866649446,0.45644,0.4980989122655182,0.19224,0.3940606328981019,0.0,0.0,0.0,0.0,0.19224,0.3940606328981019,0.0,0.0,0.0,0.0
