Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.3931854545454545,0.32723546607887016,0.14916,0.35624611492614117,0.81392,0.38917121373508196,0.0,0.0,0.4084,0.4915378317078237,0.73776,0.4398524552619021,0.40588,0.4910615293423125,0.00084,0.028970578178565402,0.73776,0.4398524552619021,0.40588,0.4910615293423125,0.66544,0.47183641911153085,0.0,0.0
Borda ranking,0.033894545454545455,0.08997292220762759,0.0,0.0,0.12428,0.3299007147613012,0.0,0.0,0.0,0.0,0.12428,0.3299007147613012,0.0,0.0,0.0,0.0,0.12428,0.3299007147613012,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.10222181818181818,0.13862512492822987,0.0,0.0,0.3734,0.48370697741497215,0.0,0.0,0.0,0.0,0.37276,0.4835390184876945,0.0,0.0,0.0,0.0,0.37276,0.4835390184876945,0.0,0.0,0.00552,0.0740913598201675,0.0,0.0
Approval Voting (AV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3955636363636364,0.32679998550866735,0.14648,0.35358677803340544,0.81704,0.38663372641296645,0.0,0.0,0.41296,0.4923657567296054,0.74072,0.4382395253739495,0.4104,0.4919063325471773,0.00104,0.03223225713474612,0.74072,0.4382395253739495,0.4104,0.4919063325471773,0.67144,0.46968960644236435,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.39469090909090904,0.3269027293569089,0.15032,0.3573848032582663,0.8164,0.38715764231116184,0.0,0.0,0.40944,0.49173050179957206,0.74064,0.4382834589624221,0.40676,0.49122937860023574,0.00092,0.030317546074840045,0.74064,0.4382834589624221,0.40676,0.49122937860023574,0.66972,0.4703138543568422,0.0,0.0
Monroe's Approval Rule (Monroe),0.3955636363636364,0.32679998550866735,0.14648,0.35358677803340544,0.81704,0.38663372641296645,0.0,0.0,0.41296,0.4923657567296054,0.74072,0.4382395253739495,0.4104,0.4919063325471773,0.00104,0.03223225713474612,0.74072,0.4382395253739495,0.4104,0.4919063325471773,0.67144,0.46968960644236435,0.0,0.0
Greedy Monroe,0.08250545454545455,0.1252770432822903,0.0,0.0,0.30252,0.4593491587017312,0.0,0.0,0.0,0.0,0.30252,0.4593491587017312,0.0,0.0,0.0,0.0,0.30252,0.4593491587017312,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.3955636363636364,0.32679998550866735,0.14648,0.35358677803340544,0.81704,0.38663372641296645,0.0,0.0,0.41296,0.4923657567296054,0.74072,0.4382395253739495,0.4104,0.4919063325471773,0.00104,0.03223225713474612,0.74072,0.4382395253739495,0.4104,0.4919063325471773,0.67144,0.46968960644236435,0.0,0.0
