Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.18080727272727273,0.17807107479739026,0.17452,0.37955601641912495,0.79556,0.4032918129593815,0.0,0.0,0.0,0.0,0.79244,0.40555991715152384,0.01668,0.1280694249226145,0.01848,0.13467920997690877,0.17452,0.37955601641912495,0.0,0.0,0.01668,0.1280694249226145,0.0,0.0
Borda ranking,0.0004727272727272727,0.00925888449807778,0.0,0.0,0.0026,0.050923864739427796,0.0,0.0,0.0,0.0,0.0026,0.050923864739427796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.03664,0.0729337273270725,0.0,0.0,0.20152,0.4011355002988987,0.0,0.0,0.0,0.0,0.20152,0.4011355002988987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.03680727272727273,0.07305789539356061,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.03680727272727273,0.07305789539356061,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.03680727272727273,0.07305789539356061,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.03680727272727273,0.07305789539356061,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.03664,0.0729337273270725,0.0,0.0,0.20152,0.4011355002988987,0.0,0.0,0.0,0.0,0.20152,0.4011355002988987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.03680727272727273,0.07305789539356061,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.20244,0.40181842466458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.03664,0.0729337273270725,0.0,0.0,0.20152,0.4011355002988987,0.0,0.0,0.0,0.0,0.20152,0.4011355002988987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.18183636363636363,0.17777656853237883,0.17588,0.3807180394991319,0.79996,0.40002999687528484,0.0,0.0,0.0,0.0,0.79644,0.4026454102556956,0.01648,0.12731225235618282,0.01908,0.13680626301455728,0.17588,0.3807180394991319,0.0,0.0,0.01648,0.12731225235618282,0.0,0.0
