Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0007221818181818181,0.009785112044843898,0.0,0.0,7.800000000000003e-05,0.007543619253450563,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.01264809867134072,0.0,0.0,0.0,0.0,0.0,0.0,0.007705999999999999,0.08744451456849159,0.0,0.0
Random Choice,0.24542909090909093,0.334933083055808,0.1722,0.37755418154214127,0.7322,0.4428127821100086,0.04244,0.2015907894721664,0.04244,0.2015907894721664,0.67704,0.46760756880103777,0.13148,0.33792456199566534,0.449,0.49739219937585105,0.11632,0.3206082619022198,0.04244,0.2015907894721664,0.25172,0.434001199998299,0.04244,0.2015907894721664
Borda ranking,0.026076363636363634,0.0884452233019469,0.0,0.0,0.11732,0.3218012082016067,0.0,0.0,0.0,0.0,0.09784,0.2970981898295399,0.0,0.0,0.05608,0.2300761473947032,0.0,0.0,0.0,0.0,0.0156,0.1239219108955662,0.0,0.0
Plurality ranking,0.019152727272727273,0.06667766375146479,0.0062,0.07849560497249428,0.11304,0.3166416877166352,0.0,0.0,0.0,0.0,0.08848,0.28399170692112335,0.0,0.0,0.0,0.0,0.00296,0.05432530165585993,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.018992727272727276,0.0664777996781745,0.00604,0.07748237477002771,0.11204,0.3154156597253523,0.0,0.0,0.0,0.0,0.08776,0.28294554670470595,0.0,0.0,0.0,0.0,0.00308,0.05541221525983357,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.018992727272727276,0.0664777996781745,0.00604,0.07748237477002771,0.11204,0.3154156597253523,0.0,0.0,0.0,0.0,0.08776,0.28294554670470595,0.0,0.0,0.0,0.0,0.00308,0.05541221525983357,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.018992727272727276,0.0664777996781745,0.00604,0.07748237477002771,0.11204,0.3154156597253523,0.0,0.0,0.0,0.0,0.08776,0.28294554670470595,0.0,0.0,0.0,0.0,0.00308,0.05541221525983357,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.018992727272727276,0.0664777996781745,0.00604,0.07748237477002771,0.11204,0.3154156597253523,0.0,0.0,0.0,0.0,0.08776,0.28294554670470595,0.0,0.0,0.0,0.0,0.00308,0.05541221525983357,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.019152727272727273,0.06667766375146479,0.0062,0.07849560497249428,0.11304,0.3166416877166352,0.0,0.0,0.0,0.0,0.08848,0.28399170692112335,0.0,0.0,0.0,0.0,0.00296,0.05432530165585993,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.018992727272727276,0.0664777996781745,0.00604,0.07748237477002771,0.11204,0.3154156597253523,0.0,0.0,0.0,0.0,0.08776,0.28294554670470595,0.0,0.0,0.0,0.0,0.00308,0.05541221525983357,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.019152727272727273,0.06667766375146479,0.0062,0.07849560497249428,0.11304,0.3166416877166352,0.0,0.0,0.0,0.0,0.08848,0.28399170692112335,0.0,0.0,0.0,0.0,0.00296,0.05432530165585993,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.20786545454545455,0.2550114070489544,0.16132,0.3678258522724457,0.68548,0.46432442279075925,0.0,0.0,0.0,0.0,0.63032,0.4827180311527551,0.09248,0.2897023465559726,0.40636,0.4911532860523986,0.1028,0.3036974810564217,0.0,0.0,0.20776,0.4057040576577447,0.0,0.0
