Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.00010745454545454548,0.002478165494746885,0.0,0.0,0.0011820000000000003,0.027259820442215733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.43133090909090904,0.25788934008611797,0.05004,0.21802751752931673,0.88516,0.3188287540358043,0.0,0.0,0.8032,0.39757987876648726,0.70124,0.4577143895487969,0.7432,0.4368681265553066,0.00512,0.07137076152037392,0.01048,0.10183402967572919,0.743,0.43697940454899514,0.8032,0.39757987876648726,0.0,0.0
Borda ranking,0.007701818181818182,0.03637251398865719,0.0,0.0,0.05172,0.22146115144645304,0.0,0.0,0.0,0.0,0.033,0.17863650242877605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.09993454545454546,0.09631339253316616,0.0,0.0,0.59492,0.4909075204149545,0.0,0.0,0.0,0.0,0.49964,0.4999998704000225,0.0,0.0,0.0,0.0,0.00472,0.06853992704985072,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0268,0.0653871474888843,0.0,0.0,0.16724,0.373190008440747,0.0,0.0,0.0,0.0,0.1274,0.3334205152656416,0.0,0.0,0.0,0.0,0.00016,0.01264809867133869,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0268,0.0653871474888843,0.0,0.0,0.16724,0.373190008440747,0.0,0.0,0.0,0.0,0.1274,0.3334205152656416,0.0,0.0,0.0,0.0,0.00016,0.01264809867133869,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4288581818181818,0.2584181442218973,0.04756,0.2128333770817595,0.8842,0.3199849371455091,0.0,0.0,0.80004,0.39996999687467366,0.7008,0.457907588930409,0.73508,0.44129059994519004,0.0048,0.06911555541266604,0.01012,0.10008788937730091,0.7348,0.44143964479868864,0.80004,0.39996999687467366,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0268,0.0653871474888843,0.0,0.0,0.16724,0.373190008440747,0.0,0.0,0.0,0.0,0.1274,0.3334205152656416,0.0,0.0,0.0,0.0,0.00016,0.01264809867133869,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.43060000000000004,0.2585671999620389,0.05204,0.22210771801088153,0.88516,0.3188287540358034,0.0,0.0,0.80196,0.3985224691280385,0.69944,0.45850156640957,0.7408,0.4381955727754967,0.00556,0.07435782675683736,0.00944,0.09669998138575292,0.74024,0.43850284195200956,0.80196,0.3985224691280385,0.0,0.0
Monroe's Approval Rule (Monroe),0.41102545454545464,0.26515957683534896,0.03932,0.19435518413466565,0.85808,0.34896806959944826,0.0,0.0,0.76592,0.42342242925940377,0.67992,0.4665070134520197,0.70092,0.4578549482095932,0.00448,0.06678270434774827,0.00604,0.07748237477002812,0.70068,0.45796019215652767,0.76592,0.42342242925940377,0.0,0.0
Greedy Monroe,0.06948727272727272,0.091475089120474,0.0,0.0,0.4164,0.4929614995108434,0.0,0.0,0.0,0.0,0.34656,0.4758741077218307,0.0,0.0,0.0,0.0,0.0014,0.037390373092540036,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.09948,0.09675712855364406,0.0,0.0,0.59132,0.49158992829385545,0.0,0.0,0.0,0.0,0.49764,0.4999944303690076,0.0,0.0,0.0,0.0,0.00532,0.07274405542722163,0.0,0.0,0.0,0.0,0.0,0.0
