Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,2.8545454545454544e-05,0.0022936887480874343,2e-05,0.0031622144139828697,5.400000000000001e-05,0.006578287573707442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023999999999999998,0.015490074241271464,0.0,0.0
Random Choice,0.16452727272727274,0.17106830168493445,0.1766,0.38132983098628254,0.77952,0.4145703433676263,0.0,0.0,0.0,0.0,0.71816,0.4498957817094492,0.00356,0.0595594358603089,0.048,0.21376622745418894,0.07352,0.26098814072679904,0.0,0.0,0.01044,0.10164155842962386,0.0,0.0
Borda ranking,0.021414545454545453,0.0689047242240315,0.0,0.0,0.11844,0.32312840543657845,0.0,0.0,0.0,0.0,0.10568,0.30742761359380294,0.0,0.0,0.01088,0.10373825523883053,0.0,0.0,0.0,0.0,0.00056,0.02365769219513458,0.0,0.0
Plurality ranking,0.07645454545454546,0.11061870568629825,0.02352,0.15154804386729204,0.41976,0.4935195461174683,0.0,0.0,0.0,0.0,0.39064,0.4878938310738846,0.0,0.0,0.0,0.0,0.00708,0.08384434149063573,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.07656727272727272,0.11069356921706287,0.02364,0.1519248182490192,0.42024,0.493597348453233,0.0,0.0,0.0,0.0,0.39124,0.4880279319874298,0.0,0.0,0.0,0.0,0.00712,0.08407916269800976,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07656727272727272,0.11069356921706287,0.02364,0.1519248182490192,0.42024,0.493597348453233,0.0,0.0,0.0,0.0,0.39124,0.4880279319874298,0.0,0.0,0.0,0.0,0.00712,0.08407916269800976,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.07656727272727272,0.11069356921706287,0.02364,0.1519248182490192,0.42024,0.493597348453233,0.0,0.0,0.0,0.0,0.39124,0.4880279319874298,0.0,0.0,0.0,0.0,0.00712,0.08407916269800976,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07656727272727272,0.11069356921706287,0.02364,0.1519248182490192,0.42024,0.493597348453233,0.0,0.0,0.0,0.0,0.39124,0.4880279319874298,0.0,0.0,0.0,0.0,0.00712,0.08407916269800976,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07658545454545454,0.11056939702391987,0.02332,0.1509177842403059,0.4206,0.49365538587152036,0.0,0.0,0.0,0.0,0.39148,0.4880813555135847,0.0,0.0,0.0,0.0,0.00704,0.08360884163770738,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.07656727272727272,0.11069356921706287,0.02364,0.1519248182490192,0.42024,0.493597348453233,0.0,0.0,0.0,0.0,0.39124,0.4880279319874298,0.0,0.0,0.0,0.0,0.00712,0.08407916269800976,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.07658545454545454,0.11056939702391987,0.02332,0.1509177842403059,0.4206,0.49365538587152036,0.0,0.0,0.0,0.0,0.39148,0.4880813555135847,0.0,0.0,0.0,0.0,0.00704,0.08360884163770738,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.16497818181818183,0.17247461239631004,0.18152,0.3854484266410268,0.77764,0.4158317332767613,0.0,0.0,0.0,0.0,0.71628,0.45080257497043014,0.00376,0.06120345088310381,0.04868,0.2151981821484637,0.076,0.2649981132007937,0.0,0.0,0.01088,0.103738255238831,0.0,0.0
