Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,1.1454545454545454e-05,0.0004397801311723551,0.0,0.0,0.000126,0.004837581442895906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.2865018181818182,0.21195731006695054,0.0518,0.2216230132454448,0.88436,0.3197927303739858,0.0,0.0,0.02068,0.14231070795973141,0.69996,0.4582750248485792,0.65516,0.47531607841525525,0.00984,0.09870751947038833,0.00576,0.07567577155206287,0.02068,0.14231070795973141,0.80328,0.3975188569112766,0.0,0.0
Borda ranking,0.008065454545454544,0.037225495459798745,0.0,0.0,0.05328,0.22459127676738047,0.0,0.0,0.0,0.0,0.03544,0.18488917329040574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.03398181818181818,0.07068765270729033,0.0,0.0,0.20916,0.40670885704639936,0.0,0.0,0.0,0.0,0.16464,0.3708553227337942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.026861818181818185,0.06938569348129699,0.0,0.0,0.16652,0.37254676162869754,0.0,0.0,0.00028,0.01673085771860299,0.12808,0.33417886468179364,0.00028,0.01673085771860299,4e-05,0.006324428827966851,0.0,0.0,0.00028,0.01673085771860299,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.026861818181818185,0.06938569348129699,0.0,0.0,0.16652,0.37254676162869754,0.0,0.0,0.00028,0.01673085771860299,0.12808,0.33417886468179364,0.00028,0.01673085771860299,4e-05,0.006324428827966851,0.0,0.0,0.00028,0.01673085771860299,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.10346545454545454,0.12570652625164522,0.0,0.0,0.59568,0.49075995924699634,0.0,0.0,0.01136,0.10597617845533058,0.50284,0.49999193433493927,0.01136,0.10597617845533058,0.00552,0.07409135982017025,0.0,0.0,0.01136,0.10597617845533058,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.026861818181818185,0.06938569348129699,0.0,0.0,0.16652,0.37254676162869754,0.0,0.0,0.00028,0.01673085771860299,0.12808,0.33417886468179364,0.00028,0.01673085771860299,4e-05,0.006324428827966851,0.0,0.0,0.00028,0.01673085771860299,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07726545454545455,0.10636480572659247,0.0,0.0,0.44884,0.49737576780532505,0.0,0.0,0.0026,0.05092386473942909,0.39228,0.4882585397103475,0.0026,0.05092386473942909,0.001,0.031606961258557775,0.0,0.0,0.0026,0.05092386473942909,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.10151272727272725,0.12508604491283085,0.0,0.0,0.5858,0.4925833533524957,0.0,0.0,0.01088,0.10373825523882765,0.49296,0.49995043594341226,0.01088,0.10373825523882765,0.00524,0.07219793902874812,0.0,0.0,0.01088,0.10373825523882765,0.0,0.0,0.0,0.0
Greedy Monroe,0.055923636363636356,0.09547058568582462,0.0,0.0,0.33164,0.4708024112087281,0.0,0.0,0.00132,0.03630781734006254,0.27908,0.44854693578263016,0.00132,0.03630781734006254,0.00048,0.021903643532524872,0.0,0.0,0.00132,0.03630781734006254,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.10346545454545454,0.12570652625164522,0.0,0.0,0.59568,0.49075995924699634,0.0,0.0,0.01136,0.10597617845533058,0.50284,0.49999193433493927,0.01136,0.10597617845533058,0.00552,0.07409135982017025,0.0,0.0,0.01136,0.10597617845533058,0.0,0.0,0.0,0.0
