Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.6186,0.30037785463192496,0.05112,0.2202424700188574,0.95056,0.21678488508198862,0.0,0.0,0.95056,0.21678488508198862,0.95056,0.21678488508198862,0.49924,0.4999994223997086,0.49924,0.4999994223997086,0.50296,0.4999912383232482,0.49924,0.4999994223997086,0.95056,0.21678488508198862,0.95056,0.21678488508198862
Borda ranking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.44514545454545457,0.1814499836789733,0.0,0.0,0.89912,0.3011697620943531,0.0,0.0,0.89912,0.3011697620943531,0.89912,0.3011697620943531,0.0,0.0,0.0,0.0,0.401,0.49010100999694056,0.0,0.0,0.89912,0.3011697620943531,0.89912,0.3011697620943531
Approval Voting (AV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.6061199999999999,0.28114545782158024,0.0,0.0,0.94956,0.21885110554893478,0.0,0.0,0.94956,0.21885110554893478,0.94956,0.21885110554893478,0.47816,0.49952278666743594,0.47816,0.49952278666743594,0.48504,0.49977614829040107,0.47816,0.49952278666743594,0.94956,0.21885110554893478,0.94956,0.21885110554893478
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.6091927272727273,0.28048375804090586,0.0,0.0,0.95036,0.21720006998153044,0.0,0.0,0.95036,0.21720006998153044,0.95036,0.21720006998153044,0.48908,0.49988073937690497,0.48908,0.49988073937690497,0.48208,0.49967877041159725,0.48908,0.49988073937690497,0.95036,0.21720006998153044,0.95036,0.21720006998153044
Monroe's Approval Rule (Monroe),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
