Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.5093599999999999,0.3642617123208978,0.20152,0.40113550029889955,0.79948,0.4003894723890463,0.0,0.0,0.79948,0.4003894723890463,0.79948,0.4003894723890463,0.20152,0.40113550029889955,0.20152,0.40113550029889955,0.79948,0.4003894723890463,0.20152,0.40113550029889955,0.79948,0.4003894723890463,0.79948,0.4003894723890463
Borda ranking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.40865454545454544,0.23644014426103716,0.0,0.0,0.7492,0.4334735978119014,0.0,0.0,0.7492,0.4334735978119014,0.7492,0.4334735978119014,0.0,0.0,0.0,0.0,0.7492,0.4334735978119014,0.0,0.0,0.7492,0.4334735978119014,0.7492,0.4334735978119014
Approval Voting (AV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.5118327272727273,0.3642649798718191,0.20496,0.4036723899402324,0.80172,0.39870420313818017,0.0,0.0,0.80172,0.39870420313818017,0.80172,0.39870420313818017,0.20496,0.4036723899402324,0.20496,0.4036723899402324,0.80172,0.39870420313818017,0.20496,0.4036723899402324,0.80172,0.39870420313818017,0.80172,0.39870420313818017
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.5079709090909091,0.3655953218860141,0.20208,0.40155158273878794,0.79656,0.4025570349651673,0.0,0.0,0.79656,0.4025570349651673,0.79656,0.4025570349651673,0.20208,0.40155158273878794,0.20208,0.40155158273878794,0.79656,0.4025570349651673,0.20208,0.40155158273878794,0.79656,0.4025570349651673,0.79656,0.4025570349651673
Monroe's Approval Rule (Monroe),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
