Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0015963636363636362,0.017699654098784958,0.00011200000000000004,0.008129783726993824,0.0008079999999999999,0.027604399075535784,0.0,0.0,0.0,0.0,4.000000000000001e-06,0.0006324428827966395,0.000806,0.028359186445155882,0.0,0.0,5e-05,0.005348281004546715,0.0,0.0,0.01578,0.1246221019516057,0.0,0.0
Random Choice,0.24706545454545453,0.33082414830173823,0.13872,0.3456541068756451,0.7462,0.43518451259205665,0.04048,0.19708213922114073,0.04048,0.19708213922114073,0.6772,0.46754696020820585,0.15012,0.35718900542986176,0.44736,0.49722130927790775,0.09084,0.28738144407737104,0.04048,0.19708213922114073,0.30536,0.46055973597350935,0.04048,0.19708213922114073
Borda ranking,0.03212363636363636,0.09873644609722275,0.0,0.0,0.14048,0.3474843443955007,0.0,0.0,0.0,0.0,0.11656,0.32089525767772165,0.0,0.0,0.06792,0.2516085721910601,0.0,0.0,0.0,0.0,0.0284,0.16611273280516783,0.0,0.0
Plurality ranking,0.019774545454545458,0.06440866603426759,0.00308,0.05541221525983047,0.12272,0.3281155308729436,0.0,0.0,0.0,0.0,0.09024,0.2865252910303454,0.0,0.0,0.0,0.0,0.00148,0.03844228921382413,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.01968727272727273,0.06437126305487245,0.00308,0.055412215259829596,0.12252,0.32788542145078786,0.0,0.0,0.0,0.0,0.0894,0.2853202411325761,0.0,0.0,0.0,0.0,0.00156,0.03946601576040337,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.01968727272727273,0.06437126305487245,0.00308,0.055412215259829596,0.12252,0.32788542145078786,0.0,0.0,0.0,0.0,0.0894,0.2853202411325761,0.0,0.0,0.0,0.0,0.00156,0.03946601576040337,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.01968727272727273,0.06437126305487245,0.00308,0.055412215259829596,0.12252,0.32788542145078786,0.0,0.0,0.0,0.0,0.0894,0.2853202411325761,0.0,0.0,0.0,0.0,0.00156,0.03946601576040337,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.01968727272727273,0.06437126305487245,0.00308,0.055412215259829596,0.12252,0.32788542145078786,0.0,0.0,0.0,0.0,0.0894,0.2853202411325761,0.0,0.0,0.0,0.0,0.00156,0.03946601576040337,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.019774545454545458,0.06440866603426759,0.00308,0.05541221525983047,0.12272,0.3281155308729436,0.0,0.0,0.0,0.0,0.09024,0.2865252910303454,0.0,0.0,0.0,0.0,0.00148,0.03844228921382413,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.01968727272727273,0.06437126305487245,0.00308,0.055412215259829596,0.12252,0.32788542145078786,0.0,0.0,0.0,0.0,0.0894,0.2853202411325761,0.0,0.0,0.0,0.0,0.00156,0.03946601576040337,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.019774545454545458,0.06440866603426759,0.00308,0.05541221525983047,0.12272,0.3281155308729436,0.0,0.0,0.0,0.0,0.09024,0.2865252910303454,0.0,0.0,0.0,0.0,0.00148,0.03844228921382413,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.20993454545454543,0.25254456216570875,0.12516,0.3309002484132409,0.7018,0.4574677693565738,0.0,0.0,0.0,0.0,0.63288,0.4820196112192997,0.10612,0.3079911453273012,0.40388,0.4906739707790135,0.07932,0.2702375577153802,0.0,0.0,0.26012,0.43869988101198726,0.0,0.0
