Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,1.8181818181818186e-07,2.874740376348127e-05,2.0000000000000003e-06,0.00031622144139829394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.10703272727272727,0.11401022019909081,0.08388,0.2772077661250448,0.67008,0.4701837870450082,0.0,0.0,0.0,0.0,0.42324,0.4940727703486067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.012648098671339003,0.0,0.0
Borda ranking,0.01428,0.04744596282364528,0.0,0.0,0.11296,0.3165438964819754,0.0,0.0,0.0,0.0,0.04412,0.2053616945781226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05238545454545454,0.08710136770980635,0.00516,0.07164757078924727,0.36376,0.481080723371791,0.0,0.0,0.0,0.0,0.20732,0.40538675064683166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.05221090909090909,0.08729757772703656,0.00568,0.07515143112408655,0.3628,0.480807820235975,0.0,0.0,0.0,0.0,0.20584,0.40431410363734066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.05221090909090909,0.08729757772703656,0.00568,0.07515143112408655,0.3628,0.480807820235975,0.0,0.0,0.0,0.0,0.20584,0.40431410363734066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.05221090909090909,0.08729757772703656,0.00568,0.07515143112408655,0.3628,0.480807820235975,0.0,0.0,0.0,0.0,0.20584,0.40431410363734066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05221090909090909,0.08729757772703656,0.00568,0.07515143112408655,0.3628,0.480807820235975,0.0,0.0,0.0,0.0,0.20584,0.40431410363734066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.05238545454545454,0.08710136770980635,0.00516,0.07164757078924727,0.36376,0.481080723371791,0.0,0.0,0.0,0.0,0.20732,0.40538675064683166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.05221090909090909,0.08729757772703656,0.00568,0.07515143112408655,0.3628,0.480807820235975,0.0,0.0,0.0,0.0,0.20584,0.40431410363734066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.05238545454545454,0.08710136770980635,0.00516,0.07164757078924727,0.36376,0.481080723371791,0.0,0.0,0.0,0.0,0.20732,0.40538675064683166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.10693818181818182,0.11318011122307356,0.08156,0.2736931975770826,0.66912,0.47052994123646696,0.0,0.0,0.0,0.0,0.4256,0.4944336558122933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0063244288279662025,0.0,0.0
