Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,5.181818181818182e-05,0.0035913613509777702,7.200000000000002e-05,0.007516753943217856,5.000000000000001e-05,0.005760597514713115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-05,0.006231623802905892,0.0,0.0,0.0004,0.019995999599918608,0.0,0.0
Random Choice,0.16686545454545454,0.17350995328806815,0.18264,0.38637110450954065,0.7786,0.4151891617082876,0.0,0.0,0.0,0.0,0.72708,0.4454600695908836,0.00408,0.0637444397575116,0.05056,0.21909743585908695,0.08132,0.2733259182733286,0.0,0.0,0.01124,0.10542135647011057,0.0,0.0
Borda ranking,0.021803636363636365,0.06965270180162136,0.0,0.0,0.11984,0.32477434381430603,0.0,0.0,0.0,0.0,0.10748,0.30972253647418635,0.0,0.0,0.012,0.10888526071053328,0.0,0.0,0.0,0.0,0.00052,0.022797578818809255,0.0,0.0
Plurality ranking,0.07564727272727273,0.1092191213010044,0.02056,0.14190590685382165,0.41552,0.4928114544121997,0.0,0.0,0.0,0.0,0.38976,0.48769574777731384,0.0,0.0,0.0,0.0,0.00628,0.0789972252677133,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.07575272727272728,0.10904869463660403,0.0202,0.14068390099798003,0.41596,0.4928866790652622,0.0,0.0,0.0,0.0,0.391,0.4879743845735643,0.0,0.0,0.0,0.0,0.00612,0.07799067636583779,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07575272727272728,0.10904869463660403,0.0202,0.14068390099798003,0.41596,0.4928866790652622,0.0,0.0,0.0,0.0,0.391,0.4879743845735643,0.0,0.0,0.0,0.0,0.00612,0.07799067636583779,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.07575272727272728,0.10904869463660403,0.0202,0.14068390099798003,0.41596,0.4928866790652622,0.0,0.0,0.0,0.0,0.391,0.4879743845735643,0.0,0.0,0.0,0.0,0.00612,0.07799067636583779,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07575272727272728,0.10904869463660403,0.0202,0.14068390099798003,0.41596,0.4928866790652622,0.0,0.0,0.0,0.0,0.391,0.4879743845735643,0.0,0.0,0.0,0.0,0.00612,0.07799067636583779,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07568727272727273,0.10925065961433357,0.02064,0.14217591357189932,0.4156,0.49282516169534507,0.0,0.0,0.0,0.0,0.39004,0.48775895522271207,0.0,0.0,0.0,0.0,0.00628,0.07899722526771294,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.07575272727272728,0.10904869463660403,0.0202,0.14068390099798003,0.41596,0.4928866790652622,0.0,0.0,0.0,0.0,0.391,0.4879743845735643,0.0,0.0,0.0,0.0,0.00612,0.07799067636583779,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.07568727272727273,0.10925065961433357,0.02064,0.14217591357189932,0.4156,0.49282516169534507,0.0,0.0,0.0,0.0,0.39004,0.48775895522271207,0.0,0.0,0.0,0.0,0.00628,0.07899722526771294,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.16752727272727272,0.17400355621071492,0.18756,0.39036040577909636,0.7806,0.4138401140537738,0.0,0.0,0.0,0.0,0.72756,0.4452150563491231,0.00448,0.06678270434774662,0.0502,0.21835741343040135,0.08084,0.2725892411670517,0.0,0.0,0.01156,0.10689418319067123,0.0,0.0
