Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.022605818181818185,0.08696776884011814,0.00275,0.05227919120922603,0.01733,0.12921831848110346,0.0,0.0,0.080108,0.27142176033692383,0.0,0.0,0.11120000000000001,0.31433453831725233,0.0,0.0,0.0,0.0,0.037276,0.18939164889679394,0.0,0.0,0.0,0.0
Random Choice,0.1465709090909091,0.20978482250842143,0.02,0.14000000000003324,0.61868,0.48571087860998347,0.0,0.0,0.23604,0.4246470515616652,0.2726,0.44529679989870935,0.32988,0.4701693158852756,0.0,0.0,0.0,0.0,0.13508,0.3418090016369689,0.0,0.0,0.0,0.0
Borda ranking,0.017789090909090907,0.07666659755123077,0.0,0.0,0.12168,0.3269158570642308,0.0,0.0,0.01852,0.13482214061492306,0.02764,0.16393910576795553,0.0234,0.15117023516547765,0.0,0.0,0.0,0.0,0.00444,0.06648523445095132,0.0,0.0,0.0,0.0
Plurality ranking,0.05841818181818182,0.08410005607990058,0.00036,0.018970250393709788,0.4544,0.497916298186783,0.0,0.0,0.0,0.0,0.18752,0.39032838687443944,0.00032,0.017885681423974217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.06498545454545455,0.15142957246521876,0.00012,0.010953793863313417,0.30104,0.4587100591877024,0.0,0.0,0.11152,0.31477498248744545,0.10844,0.3109353090275017,0.14216,0.3492141669520522,0.0,0.0,0.0,0.0,0.05156,0.221136985599391,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06574545454545455,0.1510156484033652,0.0,0.0,0.3076,0.46149998916569357,0.0,0.0,0.1124,0.3158579427527249,0.11176,0.31507094820049864,0.13912,0.34607170586453645,0.0,0.0,0.0,0.0,0.05232,0.2226715464535635,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1463709090909091,0.2093548239430649,0.0188,0.13581811366681154,0.61728,0.486050822034164,0.0,0.0,0.23752,0.4255634495584046,0.27192,0.4449488887500923,0.33132,0.4706878558025164,0.0,0.0,0.0,0.0,0.13324,0.33983393356172537,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07839272727272727,0.16048802325802272,0.0,0.0,0.3796,0.48528737877675865,0.0,0.0,0.12432,0.32994626471597377,0.15136,0.3583994285710351,0.14692,0.3540261481868332,0.0,0.0,0.0,0.0,0.06012,0.23770903558764916,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12983636363636364,0.1947457949812347,0.0034,0.058210308365443976,0.58828,0.492144939626466,0.0,0.0,0.19876,0.3990669898649824,0.2588,0.4379755244303189,0.271,0.4444760960951237,0.0,0.0,0.0,0.0,0.10796,0.3103298864112469,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.1463709090909091,0.2093548239430649,0.0188,0.13581811366681154,0.61728,0.486050822034164,0.0,0.0,0.23752,0.4255634495584046,0.27192,0.4449488887500923,0.33132,0.4706878558025164,0.0,0.0,0.0,0.0,0.13324,0.33983393356172537,0.0,0.0,0.0,0.0
Greedy Monroe,0.10249454545454548,0.1783450913745651,0.00064,0.025290124554855745,0.48512,0.4997785365539535,0.0,0.0,0.1528,0.359794608075246,0.2074,0.40544449681800204,0.2026,0.4019368607131785,0.0,0.0,0.0,0.0,0.07888,0.26955137840498034,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.1463709090909091,0.2093548239430649,0.0188,0.13581811366681154,0.61728,0.486050822034164,0.0,0.0,0.23752,0.4255634495584046,0.27192,0.4449488887500923,0.33132,0.4706878558025164,0.0,0.0,0.0,0.0,0.13324,0.33983393356172537,0.0,0.0,0.0,0.0
