Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.4001672727272727,0.30964897764522564,0.08376,0.27702754808871305,0.90216,0.2970981898295399,4e-05,0.006324428827966024,0.43976,0.49635787734263875,0.90188,0.29747683203898473,0.46644,0.4988724550422868,0.00904,0.09464818223292933,0.53028,0.4990822793888403,0.36652,0.48185380521478,0.70196,0.4573971560908037,0.0,0.0
Borda ranking,2.9090909090909093e-05,0.0022996543038799745,0.0,0.0,0.00016,0.01264809867133986,0.0,0.0,0.0,0.0,0.00016,0.01264809867133986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.005014545454545455,0.040976799540225414,0.0,0.0,0.02008,0.14027399473885063,0.0,0.0,0.0,0.0,0.02008,0.14027399473885063,0.0,0.0,0.0,0.0,0.00508,0.07109285196136574,0.0,0.0,0.00992,0.09910395350341256,0.0,0.0
Approval Voting (AV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),1.4545454545454546e-05,0.0016261662058123598,0.0,0.0,8e-05,0.008943914131967979,0.0,0.0,0.0,0.0,8e-05,0.008943914131967979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.40185454545454546,0.31099781280197736,0.08812,0.283469338024364,0.90052,0.2993054119123597,4e-05,0.006324428827966024,0.44388,0.49684056356134654,0.90016,0.29978654806380156,0.46584,0.4988317295442405,0.00996,0.09930155285792884,0.53992,0.49840384589204545,0.36792,0.4822394359650638,0.70404,0.45647308617263427,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),2.9090909090909093e-05,0.0022996543038799745,0.0,0.0,0.00016,0.01264809867133986,0.0,0.0,0.0,0.0,0.00016,0.01264809867133986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.27672,0.2554789866201274,0.0,0.0,0.83248,0.37343948586083603,4e-05,0.006324428827966024,0.15756,0.3643279379899321,0.83224,0.3736530240744194,0.19192,0.39381050468468026,0.00012,0.010953793863315664,0.43548,0.4958196946470739,0.09408,0.29193998287317807,0.5,0.5,0.0,0.0
Monroe's Approval Rule (Monroe),0.08312363636363637,0.20442224356964153,0.00048,0.021903643532524792,0.23864,0.42625221453969725,0.0,0.0,0.09272,0.29003965521974895,0.23848,0.4261540679144642,0.08416,0.277627618222758,0.0006,0.02448754785599729,0.02396,0.15292455133171395,0.07352,0.26098814072679843,0.1618,0.36826723992235394,0.0,0.0
Greedy Monroe,0.0008363636363636364,0.018542814570525357,0.0,0.0,0.00388,0.062168686651713,0.0,0.0,0.00012,0.010953793863314349,0.00388,0.062168686651713,0.0002,0.014140721339452628,0.0,0.0,0.00052,0.0227975788188102,8e-05,0.008943914131966662,0.00052,0.022797578818809127,0.0,0.0
Minimax Approval Voting (MAV),0.2599527272727272,0.2379809044589031,0.0,0.0,0.75228,0.43168831533870455,4e-05,0.006324428827966024,0.12216,0.3274705092066064,0.75192,0.43189849918701734,0.07164,0.25789088855559195,0.0,0.0,0.3376,0.47289136173117885,0.07164,0.25789088855559195,0.7522,0.43173505764527725,0.0,0.0
