,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,2.1600000000000003e-05,0.0,0.780832,0.479792,0.04248,0.42192,0.336272,0.290496,0.397264,0.4,0.4,0.396928,0.397904,0.394384,0.4,0.390816,0.2952,0.418224
Max Violations Committee,0.7808104000000002,0.780832,0.0,0.4792,0.771472,0.601696,0.584592,0.556128,0.456512,0.455808,0.455808,0.451008,0.459152,0.454704,0.455808,0.457392,0.543952,0.519904
Random Choice,0.4797872,0.479792,0.4792,0.0,0.479168,0.477632,0.478176,0.477552,0.47856,0.478624,0.478624,0.478816,0.478432,0.478688,0.478624,0.478528,0.477216,0.479984
Borda ranking,0.04250160000000001,0.04248,0.771472,0.479168,0.0,0.404912,0.325136,0.296656,0.397344,0.399984,0.399984,0.396048,0.398304,0.393616,0.399984,0.390208,0.29776,0.423712
Plurality ranking,0.42193440000000004,0.42192,0.601696,0.477632,0.404912,0.0,0.243472,0.40224,0.474016,0.47608,0.47608,0.474352,0.474832,0.47256,0.47608,0.4704,0.411456,0.451168
STV,0.33626480000000003,0.336272,0.584592,0.478176,0.325136,0.243472,0.0,0.308224,0.331856,0.334256,0.334256,0.339408,0.332816,0.335888,0.334256,0.333696,0.307232,0.427488
Approval Voting (AV),0.29048880000000005,0.290496,0.556128,0.477552,0.296656,0.40224,0.308224,0.0,0.13928,0.141984,0.141984,0.139616,0.140432,0.137072,0.141984,0.13296,0.015968,0.390896
Proportional Approval Voting (PAV),0.3972568000000002,0.397264,0.456512,0.47856,0.397344,0.474016,0.331856,0.13928,0.0,0.002768,0.002768,0.01776,0.007472,0.01392,0.002768,0.01296,0.1256,0.399696
Approval Chamberlin-Courant (CC),0.3999928000000001,0.4,0.455808,0.478624,0.399984,0.47608,0.334256,0.141984,0.002768,0.0,0.0,0.015712,0.00728,0.012144,0.0,0.013328,0.12832,0.4
Lexicographic Chamberlin-Courant (lex-CC),0.3999928000000001,0.4,0.455808,0.478624,0.399984,0.47608,0.334256,0.141984,0.002768,0.0,0.0,0.015712,0.00728,0.012144,0.0,0.013328,0.12832,0.4
Sequential Approval Chamberlin-Courant (seq-CC),0.3969207999999999,0.396928,0.451008,0.478816,0.396048,0.474352,0.339408,0.139616,0.01776,0.015712,0.015712,0.0,0.022992,0.0044,0.015712,0.0076,0.124976,0.400512
Monroe's Approval Rule (Monroe),0.3978968,0.397904,0.459152,0.478432,0.398304,0.474832,0.332816,0.140432,0.007472,0.00728,0.00728,0.022992,0.0,0.019264,0.00728,0.016992,0.127216,0.400144
Greedy Monroe,0.3943767999999999,0.394384,0.454704,0.478688,0.393616,0.47256,0.335888,0.137072,0.01392,0.012144,0.012144,0.0044,0.019264,0.0,0.012144,0.00496,0.122048,0.399536
Minimax Approval Voting (MAV),0.3999928000000001,0.4,0.455808,0.478624,0.399984,0.47608,0.334256,0.141984,0.002768,0.0,0.0,0.015712,0.00728,0.012144,0.0,0.013328,0.12832,0.4
Method of Equal Shares (aka Rule X) with Phragmén phase,0.3908088000000002,0.390816,0.457392,0.478528,0.390208,0.4704,0.333696,0.13296,0.01296,0.013328,0.013328,0.0076,0.016992,0.00496,0.013328,0.0,0.117712,0.399168
E Pluribus Hugo (EPH),0.2951927999999999,0.2952,0.543952,0.477216,0.29776,0.411456,0.307232,0.015968,0.1256,0.12832,0.12832,0.124976,0.127216,0.122048,0.12832,0.117712,0.0,0.392464
Random Serial Dictator,0.41824559999999994,0.418224,0.519904,0.479984,0.423712,0.451168,0.427488,0.390896,0.399696,0.4,0.4,0.400512,0.400144,0.399536,0.4,0.399168,0.392464,0.0
NN,,2.1600000000000003e-05,0.7808104000000002,0.4797872,0.04250160000000001,0.42193440000000004,0.33626480000000003,0.29048880000000005,0.3972568000000002,0.3999928000000001,0.3999928000000001,0.3969207999999999,0.3978968,0.3943767999999999,0.3999928000000001,0.3908088000000002,0.2951927999999999,0.41824559999999994
