,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0037946666666666662,0.0,0.3333333333333333,0.27736,0.02496,0.16318666666666667,0.048466666666666665,0.04274666666666667,0.04274666666666667,0.27266666666666667,0.04274666666666667,0.2742266666666667,0.23034666666666667,0.09525333333333333,0.26922666666666667,0.04412,0.04274666666666667,0.15986666666666666
Max Violations Committee,0.3328733333333333,0.3333333333333333,0.0,0.27801333333333333,0.33285333333333333,0.33325333333333335,0.33330666666666664,0.33084,0.33084,0.28298666666666666,0.33084,0.28970666666666667,0.2918,0.3276133333333333,0.2837866666666667,0.33022666666666667,0.33084,0.32028
Random Choice,0.2772353333333334,0.27736,0.27801333333333333,0.0,0.2774933333333333,0.2778,0.2775066666666667,0.27708,0.27708,0.2772133333333333,0.27708,0.27714666666666665,0.27768,0.2770666666666667,0.27724,0.27738666666666667,0.27708,0.2781866666666667
Borda ranking,0.024533333333333338,0.02496,0.33285333333333333,0.2774933333333333,0.0,0.15568,0.04133333333333333,0.041786666666666666,0.041786666666666666,0.2784,0.041786666666666666,0.2696,0.23608,0.09230666666666666,0.27496,0.04186666666666667,0.041786666666666666,0.15957333333333334
Plurality ranking,0.16373399999999996,0.16318666666666667,0.33325333333333335,0.2778,0.15568,0.0,0.12617333333333333,0.17584,0.17584,0.3028,0.17584,0.22558666666666666,0.28774666666666665,0.19145333333333334,0.30176,0.17481333333333332,0.17584,0.22386666666666666
STV,0.04918000000000001,0.048466666666666665,0.33330666666666664,0.2775066666666667,0.04133333333333333,0.12617333333333333,0.0,0.06709333333333334,0.06709333333333334,0.27782666666666667,0.06709333333333334,0.27184,0.23550666666666667,0.10316,0.27438666666666667,0.06717333333333333,0.06709333333333334,0.16332
Approval Voting (AV),0.04138466666666666,0.04274666666666667,0.33084,0.27708,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Proportional Approval Voting (PAV),0.04138466666666666,0.04274666666666667,0.33084,0.27708,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Approval Chamberlin-Courant (CC),0.2721326666666667,0.27266666666666667,0.28298666666666666,0.2772133333333333,0.2784,0.3028,0.27782666666666667,0.27552,0.27552,0.0,0.27552,0.3333333333333333,0.04232,0.28669333333333336,0.00344,0.2806,0.27552,0.27810666666666667
Lexicographic Chamberlin-Courant (lex-CC),0.04138466666666666,0.04274666666666667,0.33084,0.27708,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Sequential Approval Chamberlin-Courant (seq-CC),0.2740873333333333,0.2742266666666667,0.28970666666666667,0.27714666666666665,0.2696,0.22558666666666666,0.27184,0.2734533333333333,0.2734533333333333,0.3333333333333333,0.2734533333333333,0.0,0.32465333333333335,0.2594,0.33254666666666666,0.26694666666666667,0.2734533333333333,0.27237333333333336
Monroe's Approval Rule (Monroe),0.2298126666666667,0.23034666666666667,0.2918,0.27768,0.23608,0.28774666666666665,0.23550666666666667,0.2332,0.2332,0.04232,0.2332,0.32465333333333335,0.0,0.24437333333333333,0.03888,0.23828,0.2332,0.24070666666666668
Greedy Monroe,0.09462533333333334,0.09525333333333333,0.3276133333333333,0.2770666666666667,0.09230666666666666,0.19145333333333334,0.10316,0.08828,0.08828,0.28669333333333336,0.08828,0.2594,0.24437333333333333,0.0,0.28325333333333336,0.08548,0.08828,0.17057333333333333
Minimax Approval Voting (MAV),0.2686926666666667,0.26922666666666667,0.2837866666666667,0.27724,0.27496,0.30176,0.27438666666666667,0.27208,0.27208,0.00344,0.27208,0.33254666666666666,0.03888,0.28325333333333336,0.0,0.27716,0.27208,0.27466666666666667
Method of Equal Shares (aka Rule X) with Phragmén phase,0.04299133333333333,0.04412,0.33022666666666667,0.27738666666666667,0.04186666666666667,0.17481333333333332,0.06717333333333333,0.015026666666666667,0.015026666666666667,0.2806,0.015026666666666667,0.26694666666666667,0.23828,0.08548,0.27716,0.0,0.015026666666666667,0.15804
E Pluribus Hugo (EPH),0.04138466666666666,0.04274666666666667,0.33084,0.27708,0.041786666666666666,0.17584,0.06709333333333334,0.0,0.0,0.27552,0.0,0.2734533333333333,0.2332,0.08828,0.27208,0.015026666666666667,0.0,0.15772
Random Serial Dictator,0.15947599999999998,0.15986666666666666,0.32028,0.2781866666666667,0.15957333333333334,0.22386666666666666,0.16332,0.15772,0.15772,0.27810666666666667,0.15772,0.27237333333333336,0.24070666666666668,0.17057333333333333,0.27466666666666667,0.15804,0.15772,0.0
NN,,0.0037946666666666662,0.3328733333333333,0.2772353333333334,0.024533333333333338,0.16373399999999996,0.04918000000000001,0.04138466666666666,0.04138466666666666,0.2721326666666667,0.04138466666666666,0.2740873333333333,0.2298126666666667,0.09462533333333334,0.2686926666666667,0.04299133333333333,0.04138466666666666,0.15947599999999998
