,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.06047,0.0,0.64332,0.44508,0.10464,0.30404,0.23922666666666667,0.13084,0.16094666666666665,0.41617333333333334,0.26954666666666666,0.43377333333333334,0.4077866666666667,0.23018666666666668,0.34426666666666667,0.21890666666666667,0.13557333333333332,0.31472
Max Violations Committee,0.6323886666666666,0.64332,0.0,0.44196,0.6378133333333333,0.5548933333333333,0.59908,0.6252266666666667,0.62336,0.4909866666666667,0.5999066666666667,0.45785333333333333,0.49432,0.6026266666666666,0.5402266666666666,0.6128266666666666,0.6246933333333333,0.5533066666666666
Random Choice,0.4463006666666667,0.44508,0.44196,0.0,0.44622666666666666,0.44598666666666664,0.44688,0.44410666666666665,0.44432,0.44509333333333334,0.44704,0.44452,0.44496,0.44553333333333334,0.44609333333333334,0.4457466666666667,0.44424,0.4450133333333333
Borda ranking,0.08514266666666667,0.10464,0.6378133333333333,0.44622666666666666,0.0,0.2922666666666667,0.22508,0.11172,0.11998666666666667,0.44888,0.23554666666666665,0.39852,0.44068,0.19729333333333332,0.35389333333333334,0.1742,0.11217333333333333,0.3055733333333333
Plurality ranking,0.3189446666666667,0.30404,0.5548933333333333,0.44598666666666664,0.2922666666666667,0.0,0.14476,0.33896,0.34042666666666666,0.46310666666666667,0.37374666666666667,0.41736,0.45804,0.3640933333333333,0.42724,0.35604,0.3392133333333333,0.4017733333333333
STV,0.255434,0.23922666666666667,0.59908,0.44688,0.22508,0.14476,0.0,0.27976,0.28286666666666666,0.44369333333333333,0.33297333333333334,0.42042666666666667,0.4369733333333333,0.317,0.3923333333333333,0.30568,0.27996,0.36744
Approval Voting (AV),0.09601066666666665,0.13084,0.6252266666666667,0.44410666666666665,0.11172,0.33896,0.27976,0.0,0.07584,0.43721333333333334,0.22933333333333333,0.4108266666666667,0.42888,0.18468,0.3506533333333333,0.16262666666666667,0.012986666666666667,0.29768
Proportional Approval Voting (PAV),0.13203333333333334,0.16094666666666665,0.62336,0.44432,0.11998666666666667,0.34042666666666666,0.28286666666666666,0.07584,0.0,0.44237333333333334,0.16581333333333334,0.4046,0.43408,0.16384,0.32968,0.10550666666666667,0.06605333333333334,0.3009866666666667
Approval Chamberlin-Courant (CC),0.4285953333333333,0.41617333333333334,0.4909866666666667,0.44509333333333334,0.44888,0.46310666666666667,0.44369333333333333,0.43721333333333334,0.44237333333333334,0.0,0.4407466666666667,0.6666666666666666,0.009213333333333334,0.47154666666666667,0.17770666666666668,0.45084,0.43877333333333335,0.44493333333333335
Lexicographic Chamberlin-Courant (lex-CC),0.25670933333333334,0.26954666666666666,0.5999066666666667,0.44704,0.23554666666666665,0.37374666666666667,0.33297333333333334,0.22933333333333333,0.16581333333333334,0.4407466666666667,0.0,0.40742666666666666,0.43648,0.20068,0.26608,0.12298666666666666,0.22266666666666668,0.32993333333333336
