Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.022945454545454543,0.0,0.00072,0.0,0.08396,0.0,0.08376,0.0,0.0,0.08376,0.0002,0.0
NN-1,0.02295272727272727,0.0,0.00076,0.0,0.08396,0.0,0.0838,0.0,0.0,0.0838,0.00016,0.0
NN-2,0.022865454545454543,0.0,0.0004,0.0,0.08376,0.0,0.0836,0.0,0.0,0.0836,0.00016,0.0
NN-3,0.023,0.0,0.00104,0.0,0.08404,0.0,0.08384,0.0,0.0,0.08384,0.00024,0.0
NN-4,0.022941818181818185,0.0,0.00076,0.0,0.08388,0.0,0.08372,0.0,0.0,0.08372,0.00028,0.0
NN-5,0.022945454545454547,0.0,0.00116,0.0,0.08384,0.0,0.08364,0.0,0.0,0.08364,0.00012,0.0
NN-6,0.02304,0.0,0.00108,0.0,0.0842,0.0,0.084,0.0,0.0,0.084,0.00016,0.0
NN-7,0.022919999999999996,0.0,0.001,0.0,0.08372,0.0,0.08356,0.0,0.0,0.08356,0.00028,0.0
NN-8,0.02290545454545455,0.0,0.00068,0.0,0.08376,0.0,0.08356,0.0,0.0,0.08356,0.0004,0.0
NN-9,0.022836363636363634,0.0,0.0004,0.0,0.08364,0.0,0.08348,0.0,0.0,0.08348,0.0002,0.0
NN-10,0.023010909090909092,4e-05,0.00112,0.0,0.08404,0.0,0.08384,0.0,0.0,0.08384,0.00024,0.0
NN-11,0.022978181818181818,0.0,0.00084,0.0,0.08404,0.0,0.08388,0.0,0.0,0.08388,0.00012,0.0
NN-12,0.02292,0.0,0.0008,0.0,0.08376,0.0,0.08356,0.0,0.0,0.08356,0.00044,0.0
NN-13,0.022938181818181823,0.0,0.00092,0.0,0.08388,0.0,0.08372,0.0,0.0,0.08372,8e-05,0.0
NN-14,0.02288,4e-05,0.00048,0.0,0.08372,0.0,0.0836,0.0,0.0,0.0836,0.00024,0.0
NN-15,0.022981818181818183,0.0,0.0012,0.0,0.08396,0.0,0.08376,0.0,0.0,0.08376,0.00012,0.0
NN-16,0.022927272727272727,0.0,0.00112,0.0,0.08372,0.0,0.08356,0.0,0.0,0.08356,0.00024,0.0
NN-17,0.022916363636363634,4e-05,0.0008,0.0,0.08376,0.0,0.0836,0.0,0.0,0.0836,0.00028,0.0
NN-18,0.02296727272727273,4e-05,0.0012,0.0,0.08384,0.0,0.08364,0.0,0.0,0.08364,0.00028,0.0
NN-19,0.022970909090909087,8e-05,0.00084,0.0,0.08396,0.0,0.0838,0.0,0.0,0.0838,0.0002,0.0
Random Choice,0.27650909090909087,0.15072,0.81172,0.0,0.37388,0.29476,0.35972,0.00512,0.29476,0.35972,0.3912,0.0
Borda ranking,0.02606909090909091,0.0,0.1312,0.0,0.03644,0.02324,0.03632,0.0,0.02324,0.03632,0.0,0.0
Plurality ranking,0.1152981818181818,0.0266,0.57668,0.0,0.00608,0.20156,0.0,0.0,0.20156,0.0,0.2558,0.0
STV,0.1168509090909091,0.008,0.47068,0.0,0.18076,0.12992,0.17784,0.00016,0.12992,0.17784,0.01024,0.0
Approval Voting (AV),0.04824727272727272,0.00024,0.13744,0.0,0.13224,0.0,0.13036,8e-05,0.0,0.13036,0.0,0.0
Proportional Approval Voting (PAV),0.04824727272727272,0.00024,0.13744,0.0,0.13224,0.0,0.13036,8e-05,0.0,0.13036,0.0,0.0
Approval Chamberlin-Courant (CC),0.27606181818181824,0.14744,0.81356,0.0,0.37416,0.29472,0.35984,0.00408,0.29472,0.35984,0.38832,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04824727272727272,0.00024,0.13744,0.0,0.13224,0.0,0.13036,8e-05,0.0,0.13036,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.27029454545454545,0.13924,0.80472,0.0,0.368,0.28968,0.35404,0.00356,0.28968,0.35404,0.37028,0.0
Monroe's Approval Rule (Monroe),0.2755854545454545,0.14736,0.81256,0.0,0.37364,0.29372,0.35932,0.00408,0.29372,0.35932,0.38772,0.0
Greedy Monroe,0.0892509090909091,0.00228,0.3256,0.0,0.1766,0.06496,0.17352,0.00032,0.06496,0.17352,0.0,0.0
Minimax Approval Voting (MAV),0.27606181818181824,0.14744,0.81356,0.0,0.37416,0.29472,0.35984,0.00408,0.29472,0.35984,0.38832,0.0
