Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.026709090909090905,0.0,0.00032,0.0,0.0096,0.0,0.28024,0.0,0.0,0.00332,0.00032,0.0
NN-1,0.026683636363636364,0.0,0.00012,0.0,0.0096,0.0,0.28036,0.0,0.0,0.00332,0.00012,0.0
NN-2,0.026701818181818174,0.0,0.0002,0.0,0.0096,0.0,0.2804,0.0,0.0,0.00332,0.0002,0.0
NN-3,0.026690909090909088,0.0,0.00016,0.0,0.0096,0.0,0.28032,0.0,4e-05,0.00332,0.00016,0.0
NN-4,0.026687272727272726,0.0,0.00016,0.0,0.0096,0.0,0.28032,0.0,0.0,0.00332,0.00016,0.0
NN-5,0.02667636363636364,0.0,8e-05,0.0,0.0096,0.0,0.28036,0.0,0.0,0.00332,8e-05,0.0
NN-6,0.02669454545454545,0.0,0.0002,0.0,0.0096,0.0,0.28032,0.0,0.0,0.00332,0.0002,0.0
NN-7,0.026687272727272726,0.0,0.00016,0.0,0.0096,0.0,0.28032,0.0,0.0,0.00332,0.00016,0.0
NN-8,0.02669454545454545,0.0,0.00016,0.0,0.0096,0.0,0.28036,0.0,4e-05,0.00332,0.00016,0.0
NN-9,0.026687272727272726,0.0,0.00012,0.0,0.0096,0.0,0.2804,0.0,0.0,0.00332,0.00012,0.0
NN-10,0.026687272727272723,0.0,0.0002,0.0,0.0096,0.0,0.28024,0.0,0.0,0.00332,0.0002,0.0
NN-11,0.02666181818181818,0.0,0.0,0.0,0.0096,0.0,0.28036,0.0,0.0,0.00332,0.0,0.0
NN-12,0.02669818181818182,0.0,0.00024,0.0,0.0096,0.0,0.28028,0.0,0.0,0.00332,0.00024,0.0
NN-13,0.02669454545454545,0.0,0.0002,0.0,0.0096,0.0,0.28032,0.0,0.0,0.00332,0.0002,0.0
NN-14,0.026687272727272723,0.0,0.0002,0.0,0.0096,0.0,0.28024,0.0,0.0,0.00332,0.0002,0.0
NN-15,0.026683636363636357,0.0,0.0002,0.0,0.0096,0.0,0.2802,0.0,0.0,0.00332,0.0002,0.0
NN-16,0.026709090909090908,0.0,0.00028,0.0,0.0096,0.0,0.28032,0.0,0.0,0.00332,0.00028,0.0
NN-17,0.026705454545454546,0.0,0.00024,0.0,0.0096,0.0,0.28036,0.0,0.0,0.00332,0.00024,0.0
NN-18,0.02669818181818182,0.0,0.00028,0.0,0.0096,0.0,0.2802,0.0,0.0,0.00332,0.00028,0.0
NN-19,0.026683636363636357,0.0,4e-05,0.0,0.0096,0.0,0.28048,0.0,4e-05,0.00332,4e-05,0.0
Random Choice,0.24084363636363637,0.04552,0.9434,0.0,0.01784,0.00912,0.38384,0.0,0.44136,0.00712,0.80108,0.0
Borda ranking,0.028032727272727275,0.0,0.051,0.0,0.0114,0.0094,0.23232,0.0,0.0,0.00424,0.0,0.0
Plurality ranking,0.19472363636363638,0.01696,0.91156,0.0,0.0,0.00592,0.09868,0.0,0.30776,0.0,0.80108,0.0
STV,0.1642,4e-05,0.77344,0.0,0.00032,0.0016,0.52436,0.0,0.14688,8e-05,0.35948,0.0
Approval Voting (AV),0.026679999999999995,0.0,0.0,0.0,0.0096,0.0,0.28056,0.0,0.0,0.00332,0.0,0.0
Proportional Approval Voting (PAV),0.026778181818181816,0.0,0.02216,0.0,0.01184,0.0096,0.24644,0.0,0.0,0.00452,0.0,0.0
Approval Chamberlin-Courant (CC),0.2279963636363636,0.0,0.93676,0.0,0.01732,0.0096,0.24752,0.0,0.40532,0.0066,0.88484,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.03554909090909091,0.0,0.12656,0.0,0.01192,0.0096,0.23844,0.0,0.0,0.00452,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2180145454545455,0.0,0.88084,0.0,0.01708,0.0096,0.30592,0.0,0.38352,0.00648,0.79472,0.0
Monroe's Approval Rule (Monroe),0.16781090909090912,0.0,0.81196,0.0,0.01272,0.0096,0.11572,0.0,0.12812,0.00476,0.76304,0.0
Greedy Monroe,0.05372727272727273,0.0,0.21948,0.0,0.01204,0.0096,0.24376,0.0,0.01228,0.00456,0.08928,0.0
Minimax Approval Voting (MAV),0.2279963636363636,0.0,0.93676,0.0,0.01732,0.0096,0.24752,0.0,0.40532,0.0066,0.88484,0.0
