Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0031381818181818177,0.00084,0.00068,0.0,0.011,0.0,0.011,0.0,0.0,0.011,0.0,0.0
NN-1,0.002781818181818182,0.00012,0.00036,0.0,0.01004,0.0,0.01004,0.0,0.0,0.01004,0.0,0.0
NN-2,0.002752727272727273,0.00016,0.00036,0.0,0.00992,0.0,0.00992,0.0,0.0,0.00992,0.0,0.0
NN-3,0.002970909090909091,0.00028,0.00072,0.0,0.01056,0.0,0.01056,0.0,0.0,0.01056,0.0,0.0
NN-4,0.0028436363636363633,0.00016,0.00028,0.0,0.01028,0.0,0.01028,0.0,0.0,0.01028,0.0,0.0
NN-5,0.002905454545454545,8e-05,0.00104,0.0,0.01028,0.0,0.01028,0.0,0.0,0.01028,0.0,0.0
NN-6,0.0029527272727272722,0.0004,0.00064,0.0,0.01048,0.0,0.01048,0.0,0.0,0.01048,0.0,0.0
NN-7,0.0028254545454545455,8e-05,0.00064,0.0,0.01012,0.0,0.01012,0.0,0.0,0.01012,0.0,0.0
NN-8,0.002858181818181818,0.00012,0.00036,0.0,0.01032,0.0,0.01032,0.0,0.0,0.01032,0.0,0.0
NN-9,0.003072727272727273,0.00068,0.00084,0.0,0.01076,0.0,0.01076,0.0,0.0,0.01076,0.0,0.0
NN-10,0.002832727272727273,0.00012,0.0008,0.0,0.01008,0.0,0.01008,0.0,0.0,0.01008,0.0,0.0
NN-11,0.0027418181818181816,0.00012,0.00052,0.0,0.00984,0.0,0.00984,0.0,0.0,0.00984,0.0,0.0
NN-12,0.0028,0.00024,0.00056,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0
NN-13,0.002832727272727273,0.00024,0.00032,0.0,0.0102,0.0,0.0102,0.0,0.0,0.0102,0.0,0.0
NN-14,0.002818181818181818,0.0,0.00052,0.0,0.01016,0.0,0.01016,0.0,0.0,0.01016,0.0,0.0
NN-15,0.002778181818181818,0.0002,0.00048,0.0,0.00996,0.0,0.00996,0.0,0.0,0.00996,0.0,0.0
NN-16,0.0027963636363636368,8e-05,0.00044,0.0,0.01008,0.0,0.01008,0.0,0.0,0.01008,0.0,0.0
NN-17,0.00284,4e-05,0.00084,0.0,0.01012,0.0,0.01012,0.0,0.0,0.01012,0.0,0.0
NN-18,0.0027672727272727276,8e-05,0.00084,0.0,0.00984,0.0,0.00984,0.0,0.0,0.00984,0.0,0.0
NN-19,0.002861818181818181,4e-05,0.0006,0.0,0.01028,0.0,0.01028,0.0,0.0,0.01028,0.0,0.0
Random Choice,0.2715709090909091,0.15168,0.80928,0.0,0.4102,0.37184,0.30376,0.07344,0.37184,0.30376,0.18172,0.00976
Borda ranking,0.005098181818181818,0.0,0.03944,0.0,0.00552,4e-05,0.00552,0.0,4e-05,0.00552,0.0,0.0
Plurality ranking,0.09627272727272725,0.00068,0.455,0.0,0.06472,0.23908,0.0,0.0,0.23908,0.0,0.05208,0.00836
STV,0.07158909090909091,0.01476,0.40108,0.0,0.0706,0.07984,0.07056,0.0,0.07984,0.07056,0.00024,0.0
Approval Voting (AV),0.01636,0.00048,0.09896,0.0,0.02684,0.0,0.02684,0.0,0.0,0.02684,0.0,0.0
Proportional Approval Voting (PAV),0.01636,0.00048,0.09896,0.0,0.02684,0.0,0.02684,0.0,0.0,0.02684,0.0,0.0
Approval Chamberlin-Courant (CC),0.2717927272727272,0.15248,0.80812,0.0,0.41044,0.36988,0.30392,0.07488,0.36988,0.30392,0.18672,0.00948
Lexicographic Chamberlin-Courant (lex-CC),0.01636,0.00048,0.09896,0.0,0.02684,0.0,0.02684,0.0,0.0,0.02684,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24821454545454547,0.10436,0.79116,0.0,0.3614,0.36996,0.25352,0.06072,0.36996,0.25352,0.15648,0.00928
Monroe's Approval Rule (Monroe),0.21234545454545453,0.12852,0.68728,0.0,0.31632,0.24904,0.27764,0.05092,0.24904,0.27764,0.0994,0.0
Greedy Monroe,0.041120000000000004,0.00408,0.26096,0.0,0.04784,0.02188,0.04784,0.0,0.02188,0.04784,0.0,0.0
Minimax Approval Voting (MAV),0.2659090909090909,0.15052,0.79864,0.0,0.40096,0.3604,0.30196,0.07292,0.3604,0.30196,0.17724,0.0
