Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.020854545454545455,0.00052,0.00076,0.0,0.08596,0.0,0.06748,0.0,0.0,0.06748,0.0072,0.0
NN-1,0.021709090909090907,0.0002,0.00076,0.0,0.08932,0.0,0.07088,0.0,0.0,0.07088,0.00676,0.0
NN-2,0.022461818181818183,0.00064,0.0018,0.0,0.09196,0.0,0.07276,0.0,0.0,0.07276,0.00716,0.0
NN-3,0.021549090909090907,0.00052,0.00112,0.0,0.08872,0.0,0.06976,0.0,0.0,0.06976,0.00716,0.0
NN-4,0.021141818181818182,0.00044,0.00032,0.0,0.0874,0.0,0.06864,0.0,0.0,0.06864,0.00712,0.0
NN-5,0.02190909090909091,0.00036,0.00092,0.0,0.09008,0.0,0.07124,0.0,0.0,0.07124,0.00716,0.0
NN-6,0.022214545454545456,0.00036,0.0014,0.0,0.09124,0.0,0.072,0.0,0.0,0.072,0.00736,0.0
NN-7,0.021945454545454546,0.00056,0.0016,0.0,0.09012,0.0,0.07092,0.0,0.0,0.07092,0.00728,0.0
NN-8,0.02127636363636364,0.0006,0.0006,0.0,0.08784,0.0,0.06908,0.0,0.0,0.06908,0.00684,0.0
NN-9,0.02188,0.0006,0.00096,0.0,0.09,0.0,0.07104,0.0,0.0,0.07104,0.00704,0.0
NN-10,0.021567272727272727,0.00072,0.00064,0.0,0.08864,0.0,0.07008,0.0,0.0,0.07008,0.00708,0.0
NN-11,0.02176727272727273,0.00016,0.00108,0.0,0.0898,0.0,0.0708,0.0,0.0,0.0708,0.0068,0.0
NN-12,0.02153090909090909,0.00064,0.00044,0.0,0.08864,0.0,0.06996,4e-05,0.0,0.06996,0.00716,0.0
NN-13,0.021523636363636366,0.00016,0.0004,0.0,0.08884,0.0,0.0704,0.0,0.0,0.0704,0.00656,0.0
NN-14,0.021683636363636363,0.00028,0.00036,0.0,0.0894,0.0,0.07088,0.0,0.0,0.07088,0.00672,0.0
NN-15,0.021759999999999998,0.00028,0.00068,0.0,0.0896,0.0,0.07096,0.0,0.0,0.07096,0.00688,0.0
NN-16,0.021949090909090908,0.00028,0.0008,0.0,0.09024,0.0,0.07164,0.0,0.0,0.07164,0.00684,0.0
NN-17,0.02114909090909091,0.00028,0.00048,0.0,0.0874,0.0,0.06876,0.0,0.0,0.06876,0.00696,0.0
NN-18,0.022010909090909088,0.00052,0.001,0.0,0.09036,0.0,0.0716,0.0,0.0,0.0716,0.00704,0.0
NN-19,0.02110181818181818,0.00012,0.00032,0.0,0.0874,0.0,0.06884,0.0,0.0,0.06884,0.0066,0.0
Random Choice,0.2977272727272727,0.17132,0.73184,0.0,0.46784,0.45648,0.292,0.11488,0.45648,0.292,0.25004,0.04212
Borda ranking,0.030774545454545454,0.0,0.11712,0.0,0.04044,0.05664,0.02636,0.0,0.05664,0.02636,0.01496,0.0
Plurality ranking,0.17027272727272727,0.00556,0.61728,0.0,0.186,0.41516,0.0,0.0,0.41516,0.0,0.19652,0.03732
STV,0.08573818181818181,0.02832,0.2954,0.0,0.16192,0.09488,0.1234,0.01408,0.09488,0.1234,0.00684,0.0
Approval Voting (AV),0.046807272727272725,0.0054,0.11268,0.0,0.14976,0.0,0.12228,0.00248,0.0,0.12228,0.0,0.0
Proportional Approval Voting (PAV),0.046807272727272725,0.0054,0.11268,0.0,0.14976,0.0,0.12228,0.00248,0.0,0.12228,0.0,0.0
Approval Chamberlin-Courant (CC),0.2957818181818182,0.1678,0.72964,0.0,0.46232,0.4536,0.28832,0.1138,0.4536,0.28832,0.2524,0.0438
Lexicographic Chamberlin-Courant (lex-CC),0.046807272727272725,0.0054,0.11268,0.0,0.14976,0.0,0.12228,0.00248,0.0,0.12228,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2824327272727272,0.1512,0.70832,0.0,0.44856,0.44256,0.27856,0.10992,0.44256,0.27856,0.20476,0.04176
Monroe's Approval Rule (Monroe),0.19169818181818182,0.11636,0.53024,0.0,0.30836,0.2542,0.2314,0.0634,0.2542,0.2314,0.11912,0.0
Greedy Monroe,0.06807636363636363,0.02128,0.19984,0.0,0.17256,0.03292,0.139,0.01132,0.03292,0.139,0.0,0.0
Minimax Approval Voting (MAV),0.2675272727272727,0.156,0.68584,0.0,0.41852,0.4098,0.27604,0.10216,0.4098,0.27604,0.2086,0.0
