Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0002763636363636364,0.0006,0.0002,0.0,0.0,0.0,4e-05,0.0,0.00024,0.0,0.00196,0.0
NN-1,0.0003090909090909091,0.00092,0.00028,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00196,0.0
NN-2,0.0002763636363636364,0.00064,0.00024,0.0,0.0,0.0,4e-05,0.0,0.00016,0.0,0.00196,0.0
NN-3,0.00029454545454545456,0.00076,0.00028,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00196,0.0
NN-4,0.00033454545454545456,0.00108,0.00036,0.0,0.0,0.0,4e-05,0.0,0.00024,0.0,0.00196,0.0
NN-5,0.00023272727272727271,0.00036,8e-05,0.0,0.0,0.0,4e-05,0.0,0.00012,0.0,0.00196,0.0
NN-6,0.00030545454545454544,0.00092,0.00024,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00196,0.0
NN-7,0.00028,0.00056,0.00028,0.0,0.0,0.0,4e-05,0.0,0.00024,0.0,0.00196,0.0
NN-8,0.0002509090909090909,0.00036,0.00028,0.0,0.0,0.0,4e-05,0.0,8e-05,0.0,0.002,0.0
NN-9,0.0002690909090909091,0.00044,0.00028,0.0,0.0,0.0,4e-05,0.0,0.00016,0.0,0.00204,0.0
NN-10,0.00028000000000000003,0.0006,0.00028,0.0,0.0,0.0,4e-05,0.0,0.00016,0.0,0.002,0.0
NN-11,0.0003018181818181818,0.001,0.00012,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00196,0.0
NN-12,0.00025454545454545456,0.00048,0.00016,0.0,0.0,0.0,4e-05,0.0,0.00016,0.0,0.00196,0.0
NN-13,0.0002763636363636364,0.00068,0.00016,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00196,0.0
NN-14,0.0002836363636363636,0.00056,0.00032,0.0,0.0,0.0,4e-05,0.0,0.00024,0.0,0.00196,0.0
NN-15,0.0002618181818181818,0.00036,0.00036,0.0,0.0,0.0,4e-05,0.0,0.00016,0.0,0.00196,0.0
NN-16,0.0002509090909090909,0.00048,0.00016,0.0,0.0,0.0,4e-05,0.0,0.00012,0.0,0.00196,0.0
NN-17,0.00032,0.001,0.00032,0.0,0.0,0.0,4e-05,0.0,0.00016,0.0,0.002,0.0
NN-18,0.0002581818181818182,0.00032,0.0004,0.0,0.0,0.0,4e-05,0.0,0.00012,0.0,0.00196,0.0
NN-19,0.0002763636363636364,0.0006,0.00032,0.0,0.0,0.0,4e-05,0.0,0.00012,0.0,0.00196,0.0
Random Choice,0.0948109090909091,0.12588,0.83952,0.0,0.0,0.00696,0.00552,0.00696,0.03556,0.0,0.02252,0.0
Borda ranking,0.012912727272727272,0.0,0.13512,0.0,0.0,0.00212,0.0,0.00212,0.0,0.0,0.00268,0.0
Plurality ranking,0.053301818181818186,0.0148,0.56928,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
STV,0.02904,0.0,0.31944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.05335272727272728,0.015,0.56988,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.05335272727272728,0.015,0.56988,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.05335272727272728,0.015,0.56988,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05335272727272728,0.015,0.56988,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.053301818181818186,0.0148,0.56928,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.05335272727272728,0.015,0.56988,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0
Greedy Monroe,0.053301818181818186,0.0148,0.56928,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.09454909090909092,0.12656,0.836,0.0,0.0,0.00708,0.00504,0.00708,0.0356,0.0,0.02268,0.0
