Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,6.181818181818182e-05,8e-05,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
NN-1,8.727272727272727e-05,0.00024,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-2,7.999999999999999e-05,0.00028,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-3,6.909090909090908e-05,0.00012,8e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00052,0.0
NN-4,6.545454545454545e-05,0.00012,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
NN-5,6.181818181818182e-05,8e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-6,8.727272727272727e-05,0.00016,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-7,9.454545454545454e-05,0.00036,8e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00056,0.0
NN-8,9.818181818181818e-05,0.00036,8e-05,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00056,0.0
NN-9,8.727272727272727e-05,0.00016,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-10,8.363636363636364e-05,0.00024,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
NN-11,7.999999999999999e-05,0.00032,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
NN-12,7.999999999999999e-05,0.00028,4e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00052,0.0
NN-13,9.454545454545456e-05,0.0004,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
NN-14,9.090909090909092e-05,0.0004,4e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00052,0.0
NN-15,6.909090909090908e-05,8e-05,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-16,6.909090909090908e-05,0.00012,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
NN-17,7.272727272727271e-05,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-18,0.00010545454545454546,0.00044,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
NN-19,8.363636363636364e-05,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0
Random Choice,0.09404727272727274,0.14068,0.81252,0.0,0.0,0.015,0.003,0.015,0.03292,0.0,0.0154,0.0
Borda ranking,0.012796363636363633,0.0,0.13112,0.0,0.0,0.00416,0.0,0.00416,0.0,0.0,0.00132,0.0
Plurality ranking,0.04883272727272728,0.02124,0.51188,0.0,0.0,0.0,0.0,0.0,0.00404,0.0,0.0,0.0
STV,0.024185454545454545,0.0,0.26604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.048905454545454544,0.02156,0.51208,0.0,0.0,0.0,0.0,0.0,0.00432,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.048905454545454544,0.02156,0.51208,0.0,0.0,0.0,0.0,0.0,0.00432,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.048905454545454544,0.02156,0.51208,0.0,0.0,0.0,0.0,0.0,0.00432,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.048905454545454544,0.02156,0.51208,0.0,0.0,0.0,0.0,0.0,0.00432,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.04883272727272728,0.02124,0.51188,0.0,0.0,0.0,0.0,0.0,0.00404,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.048905454545454544,0.02156,0.51208,0.0,0.0,0.0,0.0,0.0,0.00432,0.0,0.0,0.0
Greedy Monroe,0.04883272727272728,0.02124,0.51188,0.0,0.0,0.0,0.0,0.0,0.00404,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.09323636363636362,0.13704,0.808,0.0,0.0,0.01516,0.00244,0.01516,0.0332,0.0,0.0146,0.0
