Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0014036363636363636,0.0,0.01176,0.0,0.0,0.0,0.00224,0.0,0.00016,0.0,0.00128,0.0
NN-1,0.0024872727272727273,0.00052,0.01412,0.0,0.0,0.0,0.00768,0.0,0.00136,0.0,0.00368,0.0
NN-2,0.0020581818181818184,0.0002,0.01308,0.0,4e-05,0.0,0.0052,0.0,0.00096,4e-05,0.00312,0.0
NN-3,0.001621818181818182,0.0,0.01168,0.0,0.0,0.0,0.00364,0.0,0.0004,0.0,0.00212,0.0
NN-4,0.001989090909090909,0.0002,0.0122,0.0,4e-05,0.0,0.00548,0.0,0.00104,4e-05,0.00288,0.0
NN-5,0.0014545454545454547,0.0,0.01168,0.0,0.0,0.0,0.00208,0.0,0.00052,0.0,0.00172,0.0
NN-6,0.0024,0.00052,0.01212,0.0,0.0,0.0,0.00856,0.0,0.0014,0.0,0.0038,0.0
NN-7,0.0014836363636363638,8e-05,0.01012,0.0,0.0,0.0,0.00352,0.0,0.00052,0.0,0.00208,0.0
NN-8,0.002258181818181818,0.00028,0.01336,0.0,4e-05,0.0,0.00616,0.0,0.00128,4e-05,0.00368,0.0
NN-9,0.0017236363636363638,0.00028,0.0108,0.0,4e-05,0.0,0.00452,0.0,0.00064,4e-05,0.00264,0.0
NN-10,0.001807272727272727,0.0,0.01368,0.0,0.0,0.0,0.00312,0.0,0.00076,0.0,0.00232,0.0
NN-11,0.0016327272727272727,0.0,0.01216,0.0,0.0,0.0,0.00328,0.0,0.00036,0.0,0.00216,0.0
NN-12,0.0017709090909090912,0.00028,0.0108,0.0,0.0,0.0,0.00468,0.0,0.00084,0.0,0.00288,0.0
NN-13,0.001861818181818182,0.0,0.01364,0.0,0.0,0.0,0.00384,0.0,0.00048,0.0,0.00252,0.0
NN-14,0.0014763636363636365,0.0,0.01252,0.0,0.0,0.0,0.00236,0.0,0.00016,0.0,0.0012,0.0
NN-15,0.0018327272727272725,0.00036,0.01104,0.0,0.0,0.0,0.005,0.0,0.00072,0.0,0.00304,0.0
NN-16,0.0018763636363636363,0.00016,0.01256,0.0,4e-05,0.0,0.00456,0.0,0.0006,4e-05,0.00268,0.0
NN-17,0.0017963636363636363,0.0,0.01436,0.0,0.0,0.0,0.00308,0.0,0.00044,0.0,0.00188,0.0
NN-18,0.0015054545454545453,0.0,0.01128,0.0,0.0,0.0,0.00268,0.0,0.00064,0.0,0.00196,0.0
NN-19,0.002192727272727273,8e-05,0.01596,0.0,0.0,0.0,0.00416,0.0,0.001,0.0,0.00292,0.0
Random Choice,0.14867636363636363,0.03824,0.9184,0.0,0.00904,0.0064,0.42664,0.00584,0.06916,0.00904,0.15268,0.0
Borda ranking,0.016890909090909092,0.0,0.17388,0.0,0.00068,0.00168,0.00772,0.0002,0.0,0.00068,0.00096,0.0
Plurality ranking,0.0778509090909091,0.00328,0.76536,0.0,0.0,0.0026,0.03208,0.0,0.01112,0.0,0.04192,0.0
STV,0.06148000000000001,0.00016,0.629,0.0,4e-05,0.00032,0.02384,4e-05,0.00244,4e-05,0.0204,0.0
Approval Voting (AV),0.046505454545454544,0.0002,0.46836,0.0,4e-05,0.0,0.04204,0.0,0.00088,4e-05,0.0,0.0
Proportional Approval Voting (PAV),0.05506545454545455,0.0,0.60016,0.0,0.00064,0.00072,0.00212,0.00028,0.00116,0.00064,0.0,0.0
Approval Chamberlin-Courant (CC),0.07589454545454545,4e-05,0.79816,0.0,0.00504,0.00672,0.00916,0.003,0.0038,0.00504,0.00388,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07337090909090908,0.0,0.77628,0.0,0.0048,0.00672,0.00828,0.00288,0.00332,0.0048,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07281090909090909,4e-05,0.77392,0.0,0.00224,0.00672,0.00504,0.00128,0.00452,0.00224,0.00492,0.0
Monroe's Approval Rule (Monroe),0.07112363636363637,4e-05,0.75268,0.0,0.00404,0.00452,0.00888,0.00228,0.00268,0.00404,0.0032,0.0
Greedy Monroe,0.06913818181818182,4e-05,0.7438,0.0,0.00124,0.00396,0.00356,0.0006,0.00328,0.00124,0.0028,0.0
Minimax Approval Voting (MAV),0.14952727272727273,0.03828,0.91712,0.0,0.0094,0.00656,0.4334,0.00596,0.0688,0.0094,0.15588,0.0
