Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.040865454545454545,0.0,0.02564,0.0,0.13896,4e-05,0.19096,0.0,0.00012,0.08696,0.00684,0.0
NN-1,0.04063272727272727,0.0,0.024,0.0,0.13868,0.0,0.19052,0.0,0.0004,0.0864,0.00696,0.0
NN-2,0.040018181818181814,0.0,0.01972,0.0,0.13808,0.0,0.19036,0.0,4e-05,0.08596,0.00604,0.0
NN-3,0.040141818181818174,0.0,0.02028,0.0,0.13852,0.0,0.19084,0.0,4e-05,0.08656,0.00532,0.0
NN-4,0.041018181818181815,0.0,0.02688,0.0,0.13876,0.0,0.191,0.0,0.00028,0.08712,0.00716,0.0
NN-5,0.04024363636363636,0.0,0.02072,0.0,0.13848,0.0,0.1908,4e-05,0.0,0.0868,0.00584,0.0
NN-6,0.040367272727272724,0.0,0.02264,0.0,0.13828,0.0,0.19084,0.0,8e-05,0.08652,0.00568,0.0
NN-7,0.04030545454545454,0.0,0.02144,0.0,0.13864,0.0,0.191,0.0,4e-05,0.08676,0.00548,0.0
NN-8,0.04060727272727273,0.0,0.02316,0.0,0.139,0.0,0.19104,0.0,8e-05,0.08692,0.00648,0.0
NN-9,0.04047272727272728,0.0,0.02168,0.0,0.13872,0.0,0.19108,0.0,0.0,0.0872,0.00652,0.0
NN-10,0.039883636363636364,0.0,0.01848,0.0,0.1376,0.0,0.19064,0.0,0.0,0.08608,0.00592,0.0
NN-11,0.04024727272727272,0.0,0.0212,0.0,0.13852,0.0,0.19072,4e-05,4e-05,0.08644,0.00576,0.0
NN-12,0.040716363636363634,0.0,0.02532,0.0,0.1384,0.0,0.19092,0.0,0.00032,0.08652,0.0064,0.0
NN-13,0.040196363636363634,0.0,0.0196,0.0,0.13832,0.0,0.191,0.0,0.00024,0.08656,0.00644,0.0
NN-14,0.040116363636363644,0.0,0.0208,0.0,0.1378,0.0,0.19024,0.0,0.00012,0.08604,0.00628,0.0
NN-15,0.04041454545454546,0.0,0.0226,0.0,0.13852,0.0,0.19084,0.0,4e-05,0.08656,0.006,0.0
NN-16,0.040498181818181815,0.0,0.0234,0.0,0.13816,0.0,0.19088,0.0,0.00028,0.0864,0.00636,0.0
NN-17,0.040087272727272735,0.0,0.0188,0.0,0.13864,0.0,0.19076,0.0,0.00012,0.08672,0.00592,0.0
NN-18,0.04009454545454546,0.0,0.02136,0.0,0.13764,0.0,0.1904,0.0,0.0,0.08616,0.00548,0.0
NN-19,0.04022909090909091,0.0,0.02132,0.0,0.13828,0.0,0.1908,0.0,0.00012,0.08624,0.00576,0.0
Random Choice,0.2760472727272727,0.02104,0.91936,0.0,0.4436,0.0144,0.5646,0.00304,0.12892,0.35152,0.59004,0.0
Borda ranking,0.0493090909090909,0.0,0.19652,0.0,0.1264,0.00356,0.13484,0.0,4e-05,0.07772,0.00332,0.0
Plurality ranking,0.1186,0.00372,0.81268,0.0,0.00044,0.0104,0.01468,0.0,0.05552,0.0,0.40716,0.0
STV,0.11491272727272728,0.00096,0.67636,0.0,0.1088,0.003,0.32912,8e-05,0.03132,0.07308,0.04132,0.0
Approval Voting (AV),0.06661818181818181,0.0,0.23644,0.0,0.16596,0.0,0.22144,0.0,8e-05,0.10888,0.0,0.0
Proportional Approval Voting (PAV),0.07988727272727271,0.0,0.36164,0.0,0.19472,0.00528,0.18452,0.00012,0.00028,0.1322,0.0,0.0
Approval Chamberlin-Courant (CC),0.2764327272727272,0.02032,0.92092,0.0,0.44596,0.01468,0.5632,0.0036,0.12924,0.3528,0.59004,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.12251272727272725,0.0,0.61676,0.0,0.2764,0.0148,0.23208,0.00104,0.00324,0.20332,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24577090909090912,0.00084,0.897,0.0,0.42392,0.014,0.5106,0.00264,0.10924,0.33112,0.41412,0.0
Monroe's Approval Rule (Monroe),0.2545490909090909,0.00796,0.9108,0.0,0.40988,0.01364,0.5062,0.00276,0.07604,0.32088,0.55188,0.0
Greedy Monroe,0.12462181818181818,0.0,0.59248,0.0,0.26052,0.01112,0.26296,0.00036,0.00808,0.18964,0.04568,0.0
Minimax Approval Voting (MAV),0.2521818181818182,4e-05,0.91528,0.0,0.4252,0.0148,0.45064,0.00288,0.09068,0.333,0.54148,0.0
