Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.06370545454545455,0.0,0.00036,0.0,0.09044,0.0,0.57136,0.0,4e-05,0.03824,0.00032,0.0
NN-1,0.06371636363636364,0.0,0.00048,0.0,0.09044,0.0,0.57128,0.0,0.0,0.03824,0.00044,0.0
NN-2,0.06375636363636364,0.0,0.00064,0.0,0.09036,0.0,0.57144,0.0,4e-05,0.03824,0.0006,0.0
NN-3,0.06377818181818183,0.0,0.00084,0.0,0.09036,0.0,0.57128,0.0,4e-05,0.03824,0.0008,0.0
NN-4,0.06369090909090909,0.0,0.00024,0.0,0.09044,0.0,0.57148,0.0,0.0,0.03824,0.0002,0.0
NN-5,0.06373454545454547,0.0,0.00052,0.0,0.0904,0.0,0.5714,0.0,4e-05,0.03824,0.00048,0.0
NN-6,0.06374181818181819,0.0,0.00056,0.0,0.0904,0.0,0.5714,0.0,4e-05,0.03824,0.00052,0.0
NN-7,0.06371272727272727,0.0,0.00044,0.0,0.09032,0.0,0.57144,0.0,0.0,0.03824,0.0004,0.0
NN-8,0.06380727272727273,0.0,0.00084,0.0,0.09048,0.0,0.57132,0.0,0.00024,0.0382,0.0008,0.0
NN-9,0.06372363636363637,0.0,0.0004,0.0,0.0904,0.0,0.57144,0.0,0.00012,0.03824,0.00036,0.0
NN-10,0.06373090909090909,0.0,0.00044,0.0,0.09036,0.0,0.57148,0.0,0.00012,0.03824,0.0004,0.0
NN-11,0.06371272727272727,0.0,0.0004,0.0,0.09036,0.0,0.5714,0.0,8e-05,0.03824,0.00036,0.0
NN-12,0.06374545454545455,0.0,0.0006,0.0,0.09036,0.0,0.57136,0.0,8e-05,0.03824,0.00056,0.0
NN-13,0.06376363636363637,0.0,0.00072,0.0,0.09032,0.0,0.57136,0.0,8e-05,0.03824,0.00068,0.0
NN-14,0.06379272727272728,0.0,0.00092,0.0,0.09048,0.0,0.57108,0.0,8e-05,0.03828,0.00088,0.0
NN-15,0.06373454545454546,0.0,0.00056,0.0,0.09036,0.0,0.57136,0.0,4e-05,0.03824,0.00052,0.0
NN-16,0.06372000000000001,0.0,0.00052,0.0,0.09032,0.0,0.57136,0.0,0.0,0.03824,0.00048,0.0
NN-17,0.06380363636363638,0.0,0.00088,0.0,0.0904,0.0,0.57132,0.0,0.00016,0.03824,0.00084,0.0
NN-18,0.06377454545454547,0.0,0.00076,0.0,0.0904,0.0,0.57132,0.0,8e-05,0.03824,0.00072,0.0
NN-19,0.06369818181818182,0.0,0.00036,0.0,0.09028,0.0,0.57144,0.0,4e-05,0.03824,0.00032,0.0
Random Choice,0.2788727272727273,0.02384,0.96608,0.0,0.13404,0.0252,0.45616,0.0,0.5116,0.06244,0.88824,0.0
Borda ranking,0.06870909090909091,0.0,0.07308,0.0,0.09764,0.02476,0.51668,0.0,0.0,0.04364,0.0,0.0
Plurality ranking,0.21181818181818182,0.0156,0.94464,0.0,0.0,0.02064,0.08312,0.0,0.37924,0.0,0.88676,0.0
STV,0.1812690909090909,0.0,0.78688,0.0,0.01476,0.00488,0.7228,0.0,0.16736,0.00556,0.29172,0.0
Approval Voting (AV),0.06368363636363637,0.0,8e-05,0.0,0.0904,0.0,0.5718,0.0,0.0,0.03824,0.0,0.0
Proportional Approval Voting (PAV),0.06730545454545454,0.0,0.028,0.0,0.10288,0.02576,0.53752,0.0,0.0,0.0462,0.0,0.0
Approval Chamberlin-Courant (CC),0.27820727272727275,0.02576,0.96696,0.0,0.13404,0.02516,0.45532,0.0,0.5038,0.06592,0.88332,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07500363636363636,0.0,0.12656,0.0,0.10268,0.02592,0.5234,0.0,0.00012,0.04636,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2603309090909091,0.0,0.94304,0.0,0.13524,0.02432,0.45736,0.0,0.4456,0.06168,0.7964,0.0
Monroe's Approval Rule (Monroe),0.2566290909090909,0.01368,0.9596,0.0,0.12428,0.02528,0.32508,0.0,0.40228,0.05956,0.91316,0.0
Greedy Monroe,0.11291999999999999,0.0,0.33308,0.0,0.10432,0.02592,0.53436,0.0,0.02724,0.046,0.1712,0.0
Minimax Approval Voting (MAV),0.2610181818181818,0.0,0.961,0.0,0.1362,0.02592,0.32484,0.0,0.42956,0.06544,0.92824,0.0
