Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.00030545454545454544,0.00076,0.00032,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.00184,0.0
NN-1,0.00028727272727272727,0.00064,0.00028,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.00184,0.0
NN-2,0.00032,0.00088,0.00032,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00184,0.0
NN-3,0.00029818181818181815,0.0008,0.0002,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.00188,0.0
NN-4,0.0003163636363636364,0.00088,0.00024,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00188,0.0
NN-5,0.0003163636363636364,0.00092,0.00024,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00184,0.0
NN-6,0.0003309090909090909,0.00096,0.00032,0.0,0.0,0.0,0.0,0.0,0.00052,0.0,0.00184,0.0
NN-7,0.0003090909090909091,0.00084,0.00024,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00184,0.0
NN-8,0.0003163636363636364,0.00088,0.00028,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00184,0.0
NN-9,0.00023636363636363636,0.00032,0.00024,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.00188,0.0
NN-10,0.00032,0.00096,0.0002,0.0,0.0,0.0,0.0,0.0,0.00052,0.0,0.00184,0.0
NN-11,0.00027272727272727274,0.0006,0.00024,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.00184,0.0
NN-12,0.0002290909090909091,0.00044,8e-05,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.00184,0.0
NN-13,0.00031272727272727273,0.00088,0.00024,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.00184,0.0
NN-14,0.00032363636363636367,0.00092,0.00028,0.0,0.0,0.0,0.0,0.0,0.00052,0.0,0.00184,0.0
NN-15,0.0002836363636363637,0.00064,0.00028,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.00184,0.0
NN-16,0.0002581818181818182,0.00044,0.00024,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.00184,0.0
NN-17,0.00026181818181818185,0.00048,0.00024,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.00184,0.0
NN-18,0.00028000000000000003,0.00068,0.0002,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.00184,0.0
NN-19,0.0002836363636363637,0.00072,0.0002,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.00184,0.0
Random Choice,0.0946,0.12496,0.8338,0.0,0.0,0.00852,0.00416,0.00852,0.0378,0.0,0.02284,0.0
Borda ranking,0.012458181818181818,0.0,0.13004,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.003,0.0
Plurality ranking,0.05010545454545454,0.01276,0.53556,0.0,0.0,0.0,0.0,0.0,0.00284,0.0,0.0,0.0
STV,0.027123636363636364,0.0,0.29836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.05025454545454545,0.01256,0.53748,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.05025454545454545,0.01256,0.53748,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.05025454545454545,0.01256,0.53748,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05025454545454545,0.01256,0.53748,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.05010545454545454,0.01276,0.53556,0.0,0.0,0.0,0.0,0.0,0.00284,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.05025454545454545,0.01256,0.53748,0.0,0.0,0.0,0.0,0.0,0.00276,0.0,0.0,0.0
Greedy Monroe,0.05010545454545454,0.01276,0.53556,0.0,0.0,0.0,0.0,0.0,0.00284,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.09502545454545457,0.12412,0.83668,0.0,0.0,0.00816,0.0046,0.00816,0.0396,0.0,0.02396,0.0
