Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03109454545454545,0.00072,0.00184,0.0,0.13712,0.0,0.09176,8e-05,0.0,0.09176,0.01876,0.0
NN-1,0.03392363636363636,0.00152,0.00436,0.0,0.1462,0.0,0.09956,0.00012,0.0,0.09956,0.02184,0.0
NN-2,0.03324,0.00036,0.0028,0.0,0.14464,0.0,0.09884,0.0,0.0,0.09884,0.02016,0.0
NN-3,0.03333454545454546,0.00028,0.00284,0.0,0.1448,0.0,0.09904,0.0,0.0,0.09904,0.02068,0.0
NN-4,0.03210545454545455,0.00024,0.00424,0.0,0.13992,0.0,0.09428,0.0,0.0,0.09428,0.0202,0.0
NN-5,0.032363636363636365,0.00024,0.00292,0.0,0.14096,0.0,0.09596,4e-05,0.0,0.09596,0.01992,0.0
NN-6,0.032032727272727275,0.00036,0.003,0.0,0.13932,0.0,0.09532,0.00016,0.0,0.09532,0.01888,0.0
NN-7,0.03262181818181818,0.00044,0.00352,0.0,0.14192,0.0,0.09592,4e-05,0.0,0.09592,0.02108,0.0
NN-8,0.03139636363636364,0.00112,0.00204,0.0,0.13744,0.0,0.09276,0.0002,0.0,0.09276,0.01904,0.0
NN-9,0.03229454545454546,0.0002,0.0022,0.0,0.14124,0.0,0.0962,0.0,0.0,0.0962,0.0192,0.0
NN-10,0.03293454545454546,0.0008,0.00256,0.0,0.14308,0.0,0.09772,0.0,0.0,0.09772,0.0204,0.0
NN-11,0.03215272727272727,0.0002,0.00204,0.0,0.14048,0.0,0.09572,0.0,0.0,0.09572,0.01952,0.0
NN-12,0.033014545454545456,0.00072,0.00344,0.0,0.14324,0.0,0.0976,0.00012,0.0,0.0976,0.02044,0.0
NN-13,0.033090909090909094,0.00048,0.00396,0.0,0.14344,0.0,0.09744,8e-05,0.0,0.09744,0.02116,0.0
NN-14,0.032647272727272726,0.00028,0.00236,0.0,0.14268,0.0,0.09716,8e-05,0.0,0.09716,0.0194,0.0
NN-15,0.03356727272727273,0.0004,0.00244,0.0,0.14592,0.0,0.09988,0.0,0.0,0.09988,0.02072,0.0
NN-16,0.03211636363636364,0.0006,0.00144,0.0,0.14096,0.0,0.09528,0.00016,0.0,0.09528,0.01956,0.0
NN-17,0.03185818181818182,0.00112,0.00264,0.0,0.13964,0.0,0.09408,0.00016,0.0,0.09408,0.01872,0.0
NN-18,0.03261090909090909,0.00056,0.00328,0.0,0.14176,0.0,0.0964,4e-05,0.0,0.0964,0.02028,0.0
NN-19,0.03230545454545455,0.00012,0.0028,0.0,0.14104,0.0,0.09636,4e-05,0.0,0.09636,0.01864,0.0
Random Choice,0.2971018181818182,0.11032,0.74568,0.0,0.52884,0.4362,0.27836,0.07072,0.4362,0.27836,0.3444,0.03904
Borda ranking,0.044843636363636356,0.0,0.1572,0.0,0.05988,0.0778,0.03796,0.0,0.0778,0.03796,0.04468,0.0
Plurality ranking,0.19586181818181816,0.00424,0.68176,0.0,0.28584,0.42072,0.0,0.0,0.42072,0.0,0.30236,0.03884
STV,0.10146181818181818,0.02028,0.32644,0.0,0.23436,0.09916,0.15544,0.01124,0.09916,0.15544,0.01456,0.0
Approval Voting (AV),0.059632727272727275,0.00292,0.12804,0.0,0.21056,0.0,0.15652,0.0014,0.0,0.15652,0.0,0.0
Proportional Approval Voting (PAV),0.059632727272727275,0.00292,0.12804,0.0,0.21056,0.0,0.15652,0.0014,0.0,0.15652,0.0,0.0
Approval Chamberlin-Courant (CC),0.2985418181818182,0.11132,0.748,0.0,0.53168,0.4378,0.28088,0.07076,0.4378,0.28088,0.34536,0.03948
Lexicographic Chamberlin-Courant (lex-CC),0.059632727272727275,0.00292,0.12804,0.0,0.21056,0.0,0.15652,0.0014,0.0,0.15652,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.29537090909090913,0.10832,0.74116,0.0,0.53108,0.43772,0.27868,0.0738,0.43772,0.27868,0.3216,0.04032
Monroe's Approval Rule (Monroe),0.2288145454545454,0.09012,0.61164,0.0,0.41616,0.30144,0.25648,0.04972,0.30144,0.25648,0.23348,0.0
Greedy Monroe,0.08334545454545453,0.01568,0.23488,0.0,0.237,0.04292,0.16728,0.00884,0.04292,0.16728,0.0,0.0
Minimax Approval Voting (MAV),0.2746690909090909,0.1052,0.70852,0.0,0.4922,0.39832,0.27412,0.06468,0.39832,0.27412,0.30588,0.0
