Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.005978181818181818,8e-05,0.01348,0.0,0.0136,0.0,0.025,0.0,0.0,0.0136,0.0,0.0
NN-1,0.006247272727272727,0.0,0.01432,0.0,0.01432,0.0,0.02576,0.0,0.0,0.01432,0.0,0.0
NN-2,0.006087272727272727,0.0,0.01332,0.0,0.01408,0.0,0.02544,0.0,0.0,0.01408,4e-05,0.0
NN-3,0.006301818181818183,0.00012,0.01292,0.0,0.01492,0.0,0.02644,0.0,0.0,0.01492,0.0,0.0
NN-4,0.006403636363636364,8e-05,0.01584,0.0,0.01424,0.0,0.02604,0.0,0.0,0.01424,0.0,0.0
NN-5,0.00696,0.00016,0.01656,0.0,0.016,0.0,0.02784,0.0,0.0,0.016,0.0,0.0
NN-6,0.006454545454545455,0.00016,0.01504,0.0,0.01456,0.0,0.02668,0.0,0.0,0.01456,0.0,0.0
NN-7,0.005549090909090909,4e-05,0.01172,0.0,0.01284,0.0,0.0236,0.0,0.0,0.01284,0.0,0.0
NN-8,0.005898181818181817,4e-05,0.01496,0.0,0.01296,0.0,0.02396,0.0,0.0,0.01296,0.0,0.0
NN-9,0.006185454545454546,4e-05,0.01408,0.0,0.01428,0.0,0.02536,0.0,0.0,0.01428,0.0,0.0
NN-10,0.0058836363636363635,8e-05,0.01264,0.0,0.01356,0.0,0.02488,0.0,0.0,0.01356,0.0,0.0
NN-11,0.006436363636363637,4e-05,0.01336,0.0,0.0152,0.0,0.027,0.0,0.0,0.0152,0.0,0.0
NN-12,0.005912727272727273,4e-05,0.01196,0.0,0.01392,0.0,0.0252,0.0,0.0,0.01392,0.0,0.0
NN-13,0.00604,8e-05,0.01288,0.0,0.01408,0.0,0.02528,0.0,0.0,0.01408,4e-05,0.0
NN-14,0.0056,4e-05,0.01224,0.0,0.01292,0.0,0.02348,0.0,0.0,0.01292,0.0,0.0
NN-15,0.006152727272727273,8e-05,0.01316,0.0,0.01412,0.0,0.02616,0.0,0.0,0.01412,4e-05,0.0
NN-16,0.006483636363636363,8e-05,0.01412,0.0,0.01516,0.0,0.0268,0.0,0.0,0.01516,0.0,0.0
NN-17,0.006105454545454545,4e-05,0.0132,0.0,0.01408,0.0,0.02572,0.0,0.0,0.01408,4e-05,0.0
NN-18,0.006374545454545455,4e-05,0.01304,0.0,0.01516,0.0,0.02668,0.0,0.0,0.01516,4e-05,0.0
NN-19,0.006509090909090909,8e-05,0.01428,0.0,0.01512,0.0,0.027,0.0,0.0,0.01512,0.0,0.0
Random Choice,0.31349818181818184,0.04088,0.89572,0.0,0.55544,0.2906,0.49036,0.11552,0.29372,0.44236,0.3136,0.01028
Borda ranking,0.006189090909090909,0.0,0.04728,0.0,0.00488,0.0,0.01104,0.0,0.0,0.00488,0.0,0.0
Plurality ranking,0.10136727272727274,0.0,0.55376,0.0,0.08064,0.22348,0.0002,0.0,0.14444,0.0,0.1026,0.00992
STV,0.06327636363636363,0.00028,0.44924,0.0,0.05932,0.0356,0.08968,0.0,0.00252,0.05932,8e-05,0.0
Approval Voting (AV),0.01698909090909091,0.0,0.09992,0.0,0.02352,0.0,0.03992,0.0,0.0,0.02352,0.0,0.0
Proportional Approval Voting (PAV),0.017181818181818184,0.0,0.10132,0.0,0.02384,0.0,0.04,0.0,0.0,0.02384,0.0,0.0
Approval Chamberlin-Courant (CC),0.3142290909090909,0.04008,0.89756,0.0,0.55496,0.29036,0.49248,0.11968,0.29104,0.44376,0.31608,0.01052
Lexicographic Chamberlin-Courant (lex-CC),0.02941454545454546,0.0,0.19908,0.0,0.02852,0.02112,0.04504,0.0,0.00136,0.02844,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.27611636363636366,0.0116,0.88444,0.0,0.46156,0.28896,0.39556,0.08704,0.28436,0.34432,0.269,0.01044
Monroe's Approval Rule (Monroe),0.20965454545454545,0.02372,0.7388,0.0,0.39772,0.13852,0.41312,0.05576,0.04636,0.36568,0.12652,0.0
Greedy Monroe,0.04165454545454545,0.0,0.29664,0.0,0.0424,0.00816,0.06692,0.0,0.00172,0.04236,0.0,0.0
Minimax Approval Voting (MAV),0.22202909090909095,0.0278,0.76292,0.0,0.4002,0.17416,0.40292,0.05328,0.11588,0.3548,0.15036,0.0
