Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0009818181818181818,0.0,4e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-1,0.0009781818181818181,0.0,0.0,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-2,0.0009927272727272727,0.0,0.00012,0.0,8e-05,0.0,0.0106,4e-05,0.0,8e-05,0.0,0.0
NN-3,0.0009781818181818181,0.0,0.0,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-4,0.0009927272727272727,0.0,0.00012,0.0,8e-05,0.0,0.0106,4e-05,0.0,8e-05,0.0,0.0
NN-5,0.0009854545454545454,0.0,4e-05,0.0,8e-05,0.0,0.0106,4e-05,0.0,8e-05,0.0,0.0
NN-6,0.0009781818181818181,0.0,0.0,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-7,0.0009818181818181818,0.0,4e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-8,0.0010872727272727273,0.0006,0.00048,0.0,8e-05,0.0,0.01068,4e-05,0.0,8e-05,0.0,0.0
NN-9,0.0009854545454545454,0.0,8e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-10,0.0009818181818181818,0.0,4e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-11,0.0009854545454545454,0.0,8e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-12,0.0009854545454545454,0.0,8e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-13,0.0009927272727272727,0.0,0.00012,0.0,8e-05,0.0,0.0106,4e-05,0.0,8e-05,0.0,0.0
NN-14,0.0009927272727272727,0.0,0.00012,0.0,8e-05,0.0,0.0106,4e-05,0.0,8e-05,0.0,0.0
NN-15,0.0010036363636363637,0.0,0.00028,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-16,0.001,0.0,0.00024,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-17,0.0009854545454545454,0.0,4e-05,0.0,8e-05,0.0,0.0106,4e-05,0.0,8e-05,0.0,0.0
NN-18,0.000989090909090909,0.0,0.00012,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
NN-19,0.0009818181818181818,0.0,4e-05,0.0,8e-05,0.0,0.01056,4e-05,0.0,8e-05,0.0,0.0
Random Choice,0.07003636363636363,0.04092,0.65672,0.0,0.00012,0.0,0.07236,0.00012,4e-05,0.00012,0.0,0.0
Borda ranking,0.010174545454545453,0.0,0.11188,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.03621454545454545,0.00128,0.39696,0.0,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0
STV,0.03407272727272727,0.00104,0.37376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.024672727272727277,8e-05,0.27128,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.028701818181818183,0.0002,0.31552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.039516363636363634,0.00048,0.43388,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.036992727272727274,0.00044,0.40616,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.038156363636363634,0.00044,0.419,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.039127272727272726,0.00048,0.42956,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.037021818181818184,0.00044,0.4066,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0703890909090909,0.04292,0.6576,0.0,0.0002,0.0,0.07316,8e-05,0.00012,0.0002,0.0,0.0
