Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03698545454545455,0.0,0.0148,0.0,0.14716,0.0,0.14436,0.0,0.0,0.09672,0.0038,0.0
NN-1,0.03736363636363637,0.0,0.01644,0.0,0.14856,0.0,0.1448,0.0,0.0,0.098,0.0032,0.0
NN-2,0.03716727272727272,0.0,0.0152,0.0,0.14808,0.0,0.14476,0.0,0.0,0.09752,0.00328,0.0
NN-3,0.037163636363636364,0.0,0.01732,0.0,0.14728,0.0,0.14384,0.0,0.0,0.0968,0.00356,0.0
NN-4,0.036636363636363634,0.0,0.011,0.0,0.14736,0.0,0.14404,0.0,0.0,0.09712,0.00348,0.0
NN-5,0.03740727272727273,0.0,0.01648,0.0,0.14856,0.0,0.14504,0.0,0.0,0.0976,0.0038,0.0
NN-6,0.03736727272727273,0.0,0.01808,0.0,0.14768,0.0,0.1446,0.0,0.0,0.09736,0.00332,0.0
NN-7,0.036821818181818185,0.0,0.01308,0.0,0.14732,0.0,0.14424,0.0,0.0,0.09708,0.00332,0.0
NN-8,0.037589090909090905,0.0,0.01828,0.0,0.14828,0.0,0.14548,0.0,0.0,0.098,0.00344,0.0
NN-9,0.03700727272727273,0.0,0.01392,0.0,0.14768,0.0,0.14436,0.0,0.0,0.09748,0.00364,0.0
NN-10,0.037010909090909094,0.0,0.01416,0.0,0.14776,0.0,0.14388,0.0,0.0,0.09748,0.00384,0.0
NN-11,0.036578181818181815,0.0,0.01228,0.0,0.14648,0.0,0.14392,0.0,0.0,0.09636,0.00332,0.0
NN-12,0.03741818181818182,0.0,0.0176,0.0,0.14808,0.0,0.14496,0.0,0.0,0.09764,0.00332,0.0
NN-13,0.036992727272727274,0.0,0.01504,0.0,0.1474,0.0,0.14428,0.0,0.0,0.09696,0.00324,0.0
NN-14,0.03734545454545455,0.0,0.01672,0.0,0.14808,0.0,0.14496,0.0,0.0,0.09772,0.00332,0.0
NN-15,0.03739272727272727,0.0,0.01692,0.0,0.14828,0.0,0.14468,0.0,0.0,0.0978,0.00364,0.0
NN-16,0.037090909090909084,0.0,0.01568,0.0,0.1474,0.0,0.14428,0.0,0.0,0.097,0.00364,0.0
NN-17,0.03713818181818182,0.0,0.01624,0.0,0.14732,0.0,0.14432,0.0,0.0,0.09704,0.0036,0.0
NN-18,0.03725454545454546,0.0,0.01552,0.0,0.1482,0.0,0.14484,0.0,0.0,0.09772,0.00352,0.0
NN-19,0.036898181818181816,0.0,0.01376,0.0,0.1474,0.0,0.14432,0.0,0.0,0.09696,0.00344,0.0
Random Choice,0.32366545454545453,0.0534,0.8942,0.0,0.44944,0.72428,0.46256,0.00584,0.13956,0.36728,0.46376,0.0
Borda ranking,0.05069090909090909,0.0,0.17672,0.0,0.10236,0.13192,0.0804,0.0,0.00088,0.06256,0.00276,0.0
Plurality ranking,0.16025818181818183,0.01144,0.73748,0.0,0.00096,0.60096,0.00188,0.0,0.08436,0.0,0.32576,0.0
Approval Voting (AV),0.08084727272727271,4e-05,0.21552,0.0,0.19192,0.15548,0.19144,0.0,0.0004,0.13452,0.0,0.0
Proportional Approval Voting (PAV),0.09776000000000001,0.0,0.3194,0.0,0.2026,0.2386,0.16984,8e-05,0.00036,0.14448,0.0,0.0
Approval Chamberlin-Courant (CC),0.3222,0.0546,0.89116,0.0,0.44972,0.72236,0.46156,0.00616,0.13708,0.36536,0.4562,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1908872727272727,0.0,0.6916,0.0,0.3202,0.57444,0.24652,0.00256,0.018,0.24644,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.29242545454545454,0.0122,0.86184,0.0,0.438,0.70168,0.43624,0.0058,0.1256,0.35636,0.27896,0.0
Monroe's Approval Rule (Monroe),0.31781454545454546,0.05164,0.88812,0.0,0.44308,0.71968,0.45344,0.00568,0.12548,0.35924,0.4496,0.0
Greedy Monroe,0.15607999999999997,8e-05,0.53004,0.0,0.275,0.42924,0.23684,0.00064,0.01624,0.20692,0.02188,0.0
Minimax Approval Voting (MAV),0.2590509090909091,0.03,0.80024,0.0,0.39512,0.65304,0.37328,0.00476,0.06752,0.31524,0.21036,0.0
