Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.035385454545454546,0.0,0.0008,0.0,0.12976,0.0,0.1292,0.0,0.0,0.1292,0.00028,0.0
NN-1,0.03553818181818182,8e-05,0.00088,0.0,0.13016,0.0,0.12956,0.0,0.0,0.12956,0.00068,0.0
NN-2,0.03553454545454545,0.0,0.00084,0.0,0.1304,0.0,0.1298,0.0,0.0,0.1298,4e-05,0.0
NN-3,0.03541454545454545,0.0,0.00068,0.0,0.13,0.0,0.1294,0.0,0.0,0.1294,8e-05,0.0
NN-4,0.035585454545454545,0.00012,0.001,0.0,0.13032,0.0,0.12972,0.0,0.0,0.12972,0.00056,0.0
NN-5,0.03546181818181818,4e-05,0.00128,0.0,0.12984,0.0,0.12924,0.0,0.0,0.12924,0.00044,0.0
NN-6,0.035556363636363636,0.0,0.00104,0.0,0.13032,0.0,0.12968,0.0,0.0,0.12968,0.0004,0.0
NN-7,0.035432727272727275,4e-05,0.00052,0.0,0.13008,0.0,0.12952,0.0,0.0,0.12952,8e-05,0.0
NN-8,0.035509090909090914,0.00016,0.00188,0.0,0.1298,0.0,0.1292,0.0,0.0,0.1292,0.00036,0.0
NN-9,0.03558909090909091,0.0,0.00104,0.0,0.13048,0.0,0.12992,0.0,0.0,0.12992,0.00012,0.0
NN-10,0.03561818181818182,4e-05,0.00144,0.0,0.13036,0.0,0.12976,0.0,0.0,0.12976,0.00044,0.0
NN-11,0.03538181818181819,0.0,0.0008,0.0,0.12984,0.0,0.12928,0.0,0.0,0.12928,0.0,0.0
NN-12,0.03547272727272727,4e-05,0.00084,0.0,0.13,0.0,0.1294,0.0,0.0,0.1294,0.00052,0.0
NN-13,0.03551636363636363,0.0,0.00068,0.0,0.13036,0.0,0.12976,0.0,0.0,0.12976,0.00012,0.0
NN-14,0.035254545454545455,4e-05,0.00068,0.0,0.12936,0.0,0.12876,0.0,0.0,0.12876,0.0002,0.0
NN-15,0.03557090909090909,0.0,0.0008,0.0,0.13048,0.0,0.12992,0.0,0.0,0.12992,0.00016,0.0
NN-16,0.035498181818181825,4e-05,0.00064,0.0,0.13012,0.0,0.12956,0.0,0.0,0.12956,0.00056,0.0
NN-17,0.03547636363636364,4e-05,0.00092,0.0,0.13008,0.0,0.12948,0.0,0.0,0.12948,0.00024,0.0
NN-18,0.035559999999999994,0.0,0.00112,0.0,0.13032,0.0,0.12976,0.0,0.0,0.12976,0.0002,0.0
NN-19,0.03561818181818182,0.0,0.00132,0.0,0.13044,0.0,0.12984,0.0,0.0,0.12984,0.00036,0.0
Random Choice,0.29684,0.14724,0.8012,0.0,0.36816,0.702,0.35648,0.00364,0.1676,0.35648,0.36244,0.0
Borda ranking,0.04429454545454546,0.0,0.1642,0.0,0.05624,0.1374,0.05596,0.0,0.01736,0.05596,0.00012,0.0
Plurality ranking,0.1489090909090909,0.03908,0.62784,0.0,0.0048,0.55152,0.0,0.0,0.13364,0.0,0.28112,0.0
Approval Voting (AV),0.09273454545454546,0.00052,0.20152,0.0,0.21872,0.16852,0.21536,8e-05,0.0,0.21536,0.0,0.0
Proportional Approval Voting (PAV),0.09273454545454546,0.00052,0.20152,0.0,0.21872,0.16852,0.21536,8e-05,0.0,0.21536,0.0,0.0
Approval Chamberlin-Courant (CC),0.29844,0.14948,0.80348,0.0,0.37284,0.70484,0.35952,0.00324,0.17076,0.35952,0.35916,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09273454545454546,0.00052,0.20152,0.0,0.21872,0.16852,0.21536,8e-05,0.0,0.21536,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.29315636363636366,0.13324,0.79984,0.0,0.36928,0.702,0.35688,0.00276,0.16896,0.35688,0.33488,0.0
Monroe's Approval Rule (Monroe),0.29839272727272725,0.14944,0.8034,0.0,0.37276,0.70476,0.35948,0.0032,0.17068,0.35948,0.35912,0.0
Greedy Monroe,0.13603272727272728,0.00452,0.37912,0.0,0.24844,0.33656,0.2434,0.00048,0.04044,0.2434,0.0,0.0
Minimax Approval Voting (MAV),0.29844,0.14948,0.80348,0.0,0.37284,0.70484,0.35952,0.00324,0.17076,0.35952,0.35916,0.0
