Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0016509090909090911,0.00332,0.00736,0.0,0.0,4e-05,0.00744,0.0,0.0,0.0,0.0,0.0
NN-1,0.0012727272727272726,0.00348,0.003,0.0,0.0,0.0,0.00752,0.0,0.0,0.0,0.0,0.0
NN-2,0.00128,0.00348,0.00316,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-3,0.001330909090909091,0.00324,0.00396,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-4,0.0014327272727272728,0.00348,0.00484,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-5,0.0012690909090909092,0.00316,0.00372,0.0,0.0,0.0,0.00708,0.0,0.0,0.0,0.0,0.0
NN-6,0.001090909090909091,0.00344,0.00108,0.0,0.0,0.0,0.00748,0.0,0.0,0.0,0.0,0.0
NN-7,0.0011963636363636362,0.00344,0.00228,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-8,0.001309090909090909,0.00336,0.0036,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-9,0.0012145454545454545,0.00336,0.00272,0.0,0.0,0.0,0.00728,0.0,0.0,0.0,0.0,0.0
NN-10,0.0012036363636363635,0.00344,0.0024,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0
NN-11,0.0012327272727272727,0.00332,0.0028,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-12,0.0017927272727272729,0.00368,0.00812,0.0,0.0,0.00016,0.00776,0.0,0.0,0.0,0.0,0.0
NN-13,0.0012254545454545454,0.00332,0.00276,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0
NN-14,0.0012654545454545455,0.00324,0.00344,0.0,0.0,0.0,0.00724,0.0,0.0,0.0,0.0,0.0
NN-15,0.0014727272727272727,0.00348,0.00488,0.0,0.0,0.0004,0.00744,0.0,0.0,0.0,0.0,0.0
NN-16,0.0013163636363636363,0.00324,0.00384,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0
NN-17,0.0015054545454545453,0.00344,0.0056,0.0,0.0,8e-05,0.00744,0.0,0.0,0.0,0.0,0.0
NN-18,0.00116,0.00332,0.002,0.0,0.0,0.0,0.00744,0.0,0.0,0.0,0.0,0.0
NN-19,0.0011127272727272728,0.0034,0.00144,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0
Random Choice,0.08792727272727273,0.02092,0.62776,0.0,0.0,0.27924,0.03928,0.0,0.0,0.0,0.0,0.0
Borda ranking,0.013410909090909091,0.0,0.11848,0.0,0.0,0.02904,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05372000000000001,0.00056,0.4182,0.0,0.0,0.17212,4e-05,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.038079999999999996,4e-05,0.30668,0.0,0.0,0.11216,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04198181818181818,8e-05,0.33476,0.0,0.0,0.12692,4e-05,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.051974545454545454,0.00012,0.40472,0.0,0.0,0.1668,8e-05,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04889818181818182,8e-05,0.38292,0.0,0.0,0.1548,8e-05,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.05093818181818182,8e-05,0.39744,0.0,0.0,0.16276,4e-05,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.0519490909090909,0.00012,0.40456,0.0,0.0,0.16668,8e-05,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.05091636363636364,8e-05,0.39736,0.0,0.0,0.1626,4e-05,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.08777454545454545,0.02028,0.628,0.0,0.0,0.27788,0.03936,0.0,0.0,0.0,0.0,0.0
