Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.018625454545454546,0.0,0.01484,0.0,0.05236,0.0,0.1036,0.0,0.00012,0.02992,0.00404,0.0
NN-1,0.018240000000000003,0.0,0.01108,0.0,0.05208,0.0,0.10304,0.0,0.00012,0.02992,0.0044,0.0
NN-2,0.018709090909090908,0.0,0.01508,0.0,0.0524,0.0,0.10368,0.0,4e-05,0.03016,0.00444,0.0
NN-3,0.018334545454545454,0.0,0.01256,0.0,0.05212,0.0,0.10272,0.0,0.0002,0.02972,0.00436,0.0
NN-4,0.01817818181818182,0.0,0.01068,0.0,0.05204,0.0,0.10344,0.0,0.0,0.02984,0.00396,0.0
NN-5,0.018494545454545458,0.0,0.01392,0.0,0.05212,0.0,0.10344,0.0,8e-05,0.03004,0.00384,0.0
NN-6,0.018454545454545456,0.0,0.01332,0.0,0.0524,0.0,0.10324,0.0,4e-05,0.02992,0.00408,0.0
NN-7,0.018389090909090907,0.0,0.01292,0.0,0.05228,0.0,0.1028,0.0,0.00012,0.02992,0.00424,0.0
NN-8,0.018392727272727276,0.0,0.01308,0.0,0.052,0.0,0.1034,0.0,8e-05,0.02992,0.00384,0.0
NN-9,0.01853090909090909,0.0,0.0136,0.0,0.05208,0.0,0.10376,0.0,8e-05,0.02988,0.00444,0.0
NN-10,0.018596363636363637,0.0,0.01532,0.0,0.05212,0.0,0.10316,0.0,8e-05,0.02972,0.00416,0.0
NN-11,0.018199999999999997,0.0,0.01096,0.0,0.052,0.0,0.10292,0.0,0.00024,0.02952,0.00456,0.0
NN-12,0.018538181818181818,0.0,0.01452,0.0,0.0522,0.0,0.1032,0.0,8e-05,0.02992,0.004,0.0
NN-13,0.018476363636363638,0.0,0.01352,0.0,0.0522,0.0,0.10344,0.0,4e-05,0.02992,0.00412,0.0
NN-14,0.01844727272727273,0.0,0.01316,0.0,0.05232,0.0,0.10328,0.0,4e-05,0.03,0.00412,0.0
NN-15,0.01828,0.0,0.01212,0.0,0.0518,0.0,0.10288,0.0,8e-05,0.02968,0.00452,0.0
NN-16,0.01826181818181818,0.0,0.012,0.0,0.05204,0.0,0.10276,0.0,4e-05,0.0298,0.00424,0.0
NN-17,0.018232727272727275,0.0,0.01076,0.0,0.05212,0.0,0.1034,0.0,0.0,0.02992,0.00436,0.0
NN-18,0.01882909090909091,0.0,0.01716,0.0,0.0526,0.0,0.10308,0.0,4e-05,0.0302,0.00404,0.0
NN-19,0.01848,0.0,0.01388,0.0,0.05212,0.0,0.10312,0.0,8e-05,0.02992,0.00416,0.0
Random Choice,0.3015345454545455,0.0404,0.91316,0.0,0.27864,0.75128,0.4948,0.01148,0.14556,0.21596,0.4656,0.0
Borda ranking,0.042658181818181824,0.0,0.1732,0.0,0.05596,0.13264,0.07172,0.0,0.0,0.0336,0.00212,0.0
Plurality ranking,0.15590909090909094,0.00588,0.75344,0.0,0.00012,0.62188,0.0152,0.0,0.05024,0.0,0.26824,0.0
Approval Voting (AV),0.05240363636363636,0.0,0.21516,0.0,0.05548,0.16172,0.11108,0.0,0.00036,0.03264,0.0,0.0
Proportional Approval Voting (PAV),0.07838181818181818,0.0,0.35516,0.0,0.08804,0.27768,0.08256,0.00024,0.0006,0.05792,0.0,0.0
Approval Chamberlin-Courant (CC),0.28448727272727276,0.00268,0.91064,0.0,0.26744,0.74956,0.38204,0.01056,0.12272,0.20572,0.478,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14256000000000002,0.0,0.62056,0.0,0.16392,0.5172,0.1354,0.00436,0.00632,0.1204,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24143272727272727,0.0,0.85596,0.0,0.23448,0.70752,0.3256,0.00692,0.10024,0.17872,0.24632,0.0
Monroe's Approval Rule (Monroe),0.2151163636363636,0.00056,0.80524,0.0,0.19252,0.66256,0.23568,0.00612,0.02192,0.145,0.29668,0.0
Greedy Monroe,0.13072000000000003,0.0,0.56184,0.0,0.13472,0.4606,0.13456,0.0014,0.00876,0.09496,0.04108,0.0
Minimax Approval Voting (MAV),0.2808218181818182,0.00264,0.90252,0.0,0.26596,0.74264,0.37576,0.01052,0.12004,0.20416,0.4648,0.0
