Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02164,0.0028,0.01876,0.0,0.076,0.0,0.10548,0.0,0.0,0.035,0.0,0.0
NN-1,0.02352727272727273,0.00276,0.01968,0.0,0.0826,0.0,0.11488,0.0,0.0,0.03888,0.0,0.0
NN-2,0.022305454545454545,0.00276,0.01076,0.0,0.08112,0.0,0.11244,0.0,0.0,0.03828,0.0,0.0
NN-3,0.022683636363636364,0.00292,0.01392,0.0,0.08172,0.0,0.11288,0.0,0.0,0.03808,0.0,0.0
NN-4,0.022938181818181816,0.00308,0.01492,0.0,0.08224,0.0,0.11364,0.0,0.0,0.03844,0.0,0.0
NN-5,0.024338181818181818,0.00288,0.02596,0.0,0.0838,0.0,0.11548,0.0,0.0,0.0396,0.0,0.0
NN-6,0.02105818181818182,0.0026,0.0118,0.0,0.07636,0.0,0.1058,0.0,0.0,0.03508,0.0,0.0
NN-7,0.022516363636363636,0.00268,0.01288,0.0,0.08128,0.0,0.11296,0.0,0.0,0.03788,0.0,0.0
NN-8,0.021047272727272727,0.00192,0.0146,0.0,0.07532,0.0,0.10532,0.0,0.0,0.03436,0.0,0.0
NN-9,0.023792727272727274,0.00288,0.02556,0.0,0.08156,0.0,0.11368,0.0,0.0,0.03804,0.0,0.0
NN-10,0.021181818181818184,0.00268,0.0108,0.0,0.0772,0.0,0.10696,0.0,0.0,0.03536,0.0,0.0
NN-11,0.02308727272727273,0.00308,0.02428,0.0,0.0792,0.0,0.11044,0.0,0.0,0.03696,0.0,0.0
NN-12,0.022970909090909094,0.00312,0.01444,0.0,0.0822,0.0,0.11416,0.0,0.0,0.03876,0.0,0.0
NN-13,0.02288,0.00236,0.02004,0.0,0.08048,0.0,0.11144,0.0,0.0,0.03736,0.0,0.0
NN-14,0.02318545454545455,0.00272,0.02176,0.0,0.08096,0.0,0.112,0.0,0.0,0.0376,0.0,0.0
NN-15,0.02139272727272727,0.00212,0.01596,0.0,0.07656,0.0,0.10604,0.0,0.0,0.03464,0.0,0.0
NN-16,0.02226181818181818,0.00268,0.01404,0.0,0.07976,0.0,0.1112,0.0,0.0,0.0372,0.0,0.0
NN-17,0.023883636363636364,0.00288,0.0244,0.0,0.08216,0.0,0.11444,0.0,0.0,0.03884,0.0,0.0
NN-18,0.022167272727272726,0.003,0.01456,0.0,0.07932,0.0,0.1106,0.0,0.0,0.03636,0.0,0.0
NN-19,0.02325818181818182,0.00308,0.01748,0.0,0.08232,0.0,0.11416,0.0,0.0,0.0388,0.0,0.0
Random Choice,0.14712727272727272,0.02052,0.62196,0.0,0.23764,0.27332,0.3308,0.0,0.0,0.13416,0.0,0.0
Borda ranking,0.017789090909090907,0.0,0.12168,0.0,0.01852,0.02764,0.0234,0.0,0.0,0.00444,0.0,0.0
Plurality ranking,0.05841818181818182,0.00036,0.4544,0.0,0.0,0.18752,0.00032,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.06498545454545455,0.00012,0.30104,0.0,0.11152,0.10844,0.14216,0.0,0.0,0.05156,0.0,0.0
Proportional Approval Voting (PAV),0.06574545454545455,0.0,0.3076,0.0,0.1124,0.11176,0.13912,0.0,0.0,0.05232,0.0,0.0
Approval Chamberlin-Courant (CC),0.1463709090909091,0.0188,0.61728,0.0,0.23752,0.27192,0.33132,0.0,0.0,0.13324,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07839272727272727,0.0,0.3796,0.0,0.12432,0.15136,0.14692,0.0,0.0,0.06012,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12983636363636364,0.0034,0.58828,0.0,0.19876,0.2588,0.271,0.0,0.0,0.10796,0.0,0.0
Monroe's Approval Rule (Monroe),0.1463709090909091,0.0188,0.61728,0.0,0.23752,0.27192,0.33132,0.0,0.0,0.13324,0.0,0.0
Greedy Monroe,0.10249454545454548,0.00064,0.48512,0.0,0.1528,0.2074,0.2026,0.0,0.0,0.07888,0.0,0.0
Minimax Approval Voting (MAV),0.1463709090909091,0.0188,0.61728,0.0,0.23752,0.27192,0.33132,0.0,0.0,0.13324,0.0,0.0
