Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0013163636363636363,0.0002,0.00052,8e-05,0.00072,0.0,0.00708,0.00056,0.00144,0.00072,0.00316,0.0
NN-1,0.0013345454545454546,0.0002,0.00072,4e-05,0.00072,0.0,0.00708,0.00056,0.00152,0.00072,0.00312,0.0
NN-2,0.0013454545454545455,0.0002,0.00068,8e-05,0.00072,0.0,0.00716,0.00056,0.00152,0.00072,0.00316,0.0
NN-3,0.0013636363636363635,0.0002,0.00076,0.00012,0.00076,0.0,0.00716,0.00056,0.00148,0.00076,0.0032,0.0
NN-4,0.0013272727272727273,0.00032,0.00052,8e-05,0.00072,0.0,0.00704,0.00056,0.00148,0.00072,0.00316,0.0
NN-5,0.0012945454545454547,0.0,0.0004,0.00012,0.00076,0.0,0.00708,0.00056,0.00144,0.00076,0.00312,0.0
NN-6,0.0014254545454545457,0.00032,0.00128,8e-05,0.00076,0.0,0.00724,0.00056,0.00148,0.00076,0.0032,0.0
NN-7,0.0013345454545454546,0.00032,0.00044,8e-05,0.00072,0.0,0.00716,0.00056,0.00152,0.00072,0.00316,0.0
NN-8,0.0013418181818181819,0.00032,0.00028,0.00012,0.00076,0.0,0.00724,0.00056,0.00152,0.00076,0.0032,0.0
NN-9,0.0013636363636363635,0.00032,0.00044,0.00012,0.00076,0.0,0.00732,0.00056,0.00156,0.00076,0.00316,0.0
NN-10,0.0013163636363636363,0.00032,0.00032,8e-05,0.00072,0.0,0.00716,0.00056,0.00148,0.00072,0.00312,0.0
NN-11,0.001389090909090909,0.00032,0.00072,0.00012,0.00076,0.0,0.00728,0.00056,0.00156,0.00076,0.0032,0.0
NN-12,0.0012981818181818183,0.0,0.00048,8e-05,0.00072,0.0,0.00716,0.00056,0.00152,0.00072,0.00304,0.0
NN-13,0.001330909090909091,0.00032,0.00016,0.00012,0.00076,0.0,0.00724,0.00056,0.00152,0.00076,0.0032,0.0
NN-14,0.0013418181818181819,0.00032,0.0004,0.00012,0.00076,0.0,0.0072,0.00056,0.00148,0.00076,0.00316,0.0
NN-15,0.0013599999999999999,0.0002,0.00076,0.00012,0.00076,0.0,0.00716,0.00056,0.00152,0.00076,0.00312,0.0
NN-16,0.001330909090909091,0.00032,0.00036,8e-05,0.00072,0.0,0.0072,0.00056,0.00152,0.00072,0.00316,0.0
NN-17,0.0013127272727272727,0.00032,0.00024,8e-05,0.00072,0.0,0.00716,0.00056,0.00152,0.00072,0.00312,0.0
NN-18,0.00132,0.00012,0.0004,0.00012,0.00076,0.0,0.0072,0.00056,0.00148,0.00076,0.00312,0.0
NN-19,0.0012981818181818181,0.0002,0.00036,8e-05,0.00072,0.0,0.00712,0.00056,0.00144,0.00072,0.00308,0.0
Random Choice,0.2735309090909091,0.08292,0.84664,0.00624,0.17228,0.73488,0.35624,0.12232,0.172,0.13896,0.27332,0.10304
Borda ranking,0.01645090909090909,0.0,0.09808,0.0,0.00116,0.07604,0.00256,0.00044,0.0,0.00116,0.00152,0.0
Plurality ranking,0.11265454545454544,0.00996,0.51732,0.0,0.04304,0.44716,0.009,0.0,0.05936,0.0,0.11032,0.04304
Approval Voting (AV),0.03548,0.00016,0.21464,8e-05,0.00044,0.16676,0.00632,8e-05,0.00136,0.00044,0.0,0.0
Proportional Approval Voting (PAV),0.05619636363636364,0.00032,0.33208,8e-05,0.0042,0.2662,0.00512,0.00248,0.00348,0.0042,0.0,0.0
Approval Chamberlin-Courant (CC),0.18453818181818182,0.00032,0.72212,0.00604,0.13972,0.63264,0.09656,0.07864,0.04212,0.09336,0.11808,0.10032
Lexicographic Chamberlin-Courant (lex-CC),0.11108363636363636,0.00032,0.58344,8e-05,0.032,0.49716,0.03468,0.02348,0.01876,0.032,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.17684363636363637,0.00016,0.67864,0.00616,0.12668,0.59652,0.08136,0.06704,0.05664,0.07852,0.15196,0.1016
Monroe's Approval Rule (Monroe),0.08608727272727272,0.0004,0.47228,8e-05,0.0178,0.38956,0.0216,0.01228,0.00544,0.0178,0.00972,0.0
Greedy Monroe,0.07615272727272727,0.00016,0.43288,8e-05,0.00816,0.36052,0.01016,0.00524,0.01012,0.00816,0.0022,0.0
Minimax Approval Voting (MAV),0.1676690909090909,0.0448,0.72964,0.00012,0.05212,0.61936,0.18944,0.04156,0.07636,0.05212,0.03884,0.0
